id,x0,x1,x2,fitness-4.5,fitness-4,fitness-5,fitness-3.5,fitness-3
12560,-1.95009,3.94356,-4.51869,NA,NA,-42.755,NA,NA
12660,-1.29308,3.49524,-4.92988,NA,-20.576,NA,NA,NA
12842,-1.85709,3.30038,-4.73514,-33.41,NA,NA,NA,NA
13104,-1.88426,4.27498,-4.54727,-45.619,NA,NA,NA,NA
13297,-1.16426,3.76454,-4.96268,-13.858,NA,NA,NA,NA
13522,-1.59679,2.86245,-4.91875,-61.442,NA,NA,NA,NA
13693,-1.40207,3.78318,-4.27106,NA,-27.35,NA,NA,NA
13944,-1.41177,3.57295,-4.76174,NA,NA,-35.016,NA,NA
14068,-1.7257,4.49165,-4.48523,-57.437,NA,NA,NA,NA
14373,-1.71287,4.16807,-4.50627,NA,-34.27,NA,NA,NA
14436,-1.85626,3.63352,-4.59456,NA,NA,-40.423,NA,NA
14698,-2.35997,3.85931,-4.87204,-50.447,NA,NA,NA,NA
14962,-2.76901,3.86242,-4.69329,NA,NA,-65.559,NA,NA
15126,-1.94964,3.5637,-4.7414,NA,NA,-51.343,NA,NA
15289,-1.87122,3.56294,-4.87981,NA,-20.976,NA,NA,NA
15448,-1.80771,3.44406,-4.60499,NA,NA,-48.041,NA,NA
15606,-2.6066,3.5962,-4.61283,NA,-74.077,NA,NA,NA
15831,-1.60518,4.06591,-4.78266,-24.643,NA,NA,NA,NA
16116,-1.88322,4.30254,-4.71867,-37.048,NA,NA,NA,NA
16299,-1.81901,4.32718,-4.95524,-42.14,NA,NA,NA,NA
16483,-1.98278,4.51008,-4.10298,NA,NA,-73.341,NA,NA
16613,-1.83047,4.39833,-4.92239,NA,-46.707,NA,NA,NA
16922,-1.78771,4.63102,-4.72345,-50.433,NA,NA,NA,NA
17073,-2.0759,4.68049,-4.98306,-60.533,NA,NA,NA,NA
17368,-1.78648,3.9993,-4.65601,NA,-25.529,NA,NA,NA
17477,-1.74306,3.12984,-4.95104,-42.315,NA,NA,NA,NA
17634,-1.28104,3.79802,-4.82401,-19.821,NA,NA,NA,NA
17951,-1.86291,4.30964,-4.90023,NA,NA,-45.086,NA,NA
18155,-1.66203,3.72148,-4.19875,NA,NA,-48.49,NA,NA
18333,-1.91005,3.7903,-4.47716,-33.833,NA,NA,NA,NA
18593,-0.735667,4.73012,-4.87541,NA,NA,-68.368,NA,NA
18701,-0.971102,4.45034,-4.64798,NA,NA,-84.128,NA,NA
18876,-1.33394,4.27737,-4.25829,NA,NA,-51.589,NA,NA
19193,-1.49896,3.30693,-4.29376,NA,NA,-62.45,NA,NA
19279,-1.66059,3.49097,-4.70188,-20.986,NA,NA,NA,NA
19413,-1.44433,3.1305,-4.53362,-64.93,NA,NA,NA,NA
19773,-1.56196,3.47954,-4.52993,NA,-22.752,NA,NA,NA
19821,-1.21977,3.56485,-4.3233,NA,NA,-77.572,NA,NA
20123,-2.51797,4.5314,-4.55521,NA,NA,-70.002,NA,NA
20387,-1.15146,4.01326,-4.85663,-44.249,NA,NA,NA,NA
20592,-2.05676,3.98759,-4.63357,NA,-39.357,NA,NA,NA
20800,-1.379,4.18979,-4.45509,-50.912,NA,NA,NA,NA
20926,-1.45315,4.60377,-4.34653,-71.584,NA,NA,NA,NA
21085,-1.83682,4.20663,-4.4613,-40.626,NA,NA,NA,NA
21212,-2.69545,4.72979,-4.54603,-76.456,NA,NA,NA,NA
21518,-1.99076,4.48425,-4.96766,NA,-51.529,NA,NA,NA
21795,-1.62463,3.7293,-4.76605,NA,NA,-40.405,NA,NA
21854,-2.25772,3.52915,-4.675,NA,NA,-50.633,NA,NA
22137,-1.60497,4.42653,-4.85919,NA,NA,NA,-66.835,NA
22337,-1.88501,4.06985,-4.00186,NA,-78.004,NA,NA,NA
22407,-2.08081,4.10701,-4.91946,NA,NA,-55.091,NA,NA
22727,-1.40177,3.94896,-4.90467,-20.939,NA,NA,NA,NA
22943,-1.75721,3.65048,-4.66409,NA,-17.874,NA,NA,NA
23095,-1.83224,3.5294,-4.50182,NA,-30.473,NA,NA,NA
23372,-1.47275,3.5711,-4.97756,-3.508,NA,NA,NA,NA
23415,-1.82972,4.25923,-4.91534,NA,NA,-42.552,NA,NA
23757,-1.52198,3.37379,-4.83112,NA,NA,-57.036,NA,NA
23811,-2.63508,3.37607,-4.95529,-47.888,NA,NA,NA,NA
24177,-1.68026,3.80149,-4.43863,NA,-34.534,NA,NA,NA
24368,-1.56077,3.87014,-4.95182,-17.944,NA,NA,NA,NA
24496,-1.6942,3.60881,-4.22852,NA,NA,-55.154,NA,NA
24693,-1.17976,4.17962,-4.47181,-61.405,NA,NA,NA,NA
24972,-1.18878,3.85256,-4.83971,NA,-65.692,NA,NA,NA
25194,-1.50251,3.82554,-4.55296,NA,-37.673,NA,NA,NA
25252,-1.05096,4.26808,-4.37365,-44.04,NA,NA,NA,NA
25549,-1.32421,3.6742,-4.91317,-11.391,NA,NA,NA,NA
25601,-1.49083,3.6613,-4.94242,NA,NA,-29.348,NA,NA
25879,-2.41234,3.99929,-4.41468,-62.007,NA,NA,NA,NA
26162,-1.4128,3.91298,-4.79732,-24.079,NA,NA,NA,NA
26271,-1.74051,3.71577,-4.98209,-16.038,NA,NA,NA,NA
26506,-1.64186,3.7157,-4.74153,NA,NA,-41.804,NA,NA
26774,-1.82254,4.03907,-4.94747,-26.172,NA,NA,NA,NA
26878,-1.99536,4.73479,-4.76682,-70.373,NA,NA,NA,NA
27053,-2.21943,4.3596,-4.49723,-56.091,NA,NA,NA,NA
27366,-1.63028,4.59449,-4.48357,-70.23,NA,NA,NA,NA
27531,-2.23544,3.43279,-4.35529,-56.407,NA,NA,NA,NA
27741,-2.07465,3.82507,-4.44853,-38.701,NA,NA,NA,NA
27854,-1.32992,3.96577,-4.98169,NA,-22.832,NA,NA,NA
28030,-1.59878,3.78107,-4.44732,NA,-32.8,NA,NA,NA
28203,-1.40106,4.10045,-4.92456,NA,-19.619,NA,NA,NA
28425,-1.78583,3.63496,-4.84666,NA,-11.813,NA,NA,NA
28630,-1.2792,3.75361,-4.87325,-9.148,NA,NA,NA,NA
28804,-1.34696,3.90369,-3.99601,NA,-90.392,NA,NA,NA
29171,-0.988877,4.25406,-4.78967,NA,-74.786,NA,NA,NA
29247,-1.17397,4.07543,-4.69739,NA,-38.865,NA,NA,NA
29468,-0.973632,4.08797,-4.92983,-59.964,NA,NA,NA,NA
29783,-1.98098,4.33098,-4.36192,NA,NA,-45.358,NA,NA
29876,-1.66908,4.60515,-4.22795,NA,NA,-64.421,NA,NA
30092,-1.38331,4.27787,-4.50963,-52.746,NA,NA,NA,NA
30287,-1.26688,4.017,-4.71341,-35.6,NA,NA,NA,NA
30570,-1.61496,4.06066,-4.47599,-32.466,NA,NA,NA,NA
30751,-2.0859,4.55688,-4.95546,-60.481,NA,NA,NA,NA
30993,-1.74972,4.05987,-4.2914,NA,NA,-60.09,NA,NA
31188,-1.4495,4.32078,-4.40119,-70.687,NA,NA,NA,NA
31288,-1.81271,4.17797,-4.6597,-35.096,NA,NA,NA,NA
31587,-1.89184,3.86614,-4.9719,NA,NA,-31.558,NA,NA
31669,-1.19673,3.90881,-4.72129,NA,-57.35,NA,NA,NA
31908,-1.38774,4.18306,-4.56792,NA,NA,-50.926,NA,NA
32161,-1.93064,4.07675,-4.49958,-39.704,NA,NA,NA,NA
32210,-1.50525,4.39998,-4.53067,-51.961,NA,NA,NA,NA
32473,-1.86274,3.84331,-4.5654,NA,-30.804,NA,NA,NA
32778,-1.30734,3.83384,-4.9431,NA,NA,-29.731,NA,NA
32986,-2.08181,4.16418,-4.58827,NA,-46.206,NA,NA,NA
33142,-1.92425,4.55694,-4.83149,-57.69,NA,NA,NA,NA
33312,-1.66748,3.88076,-4.90877,-5.422,NA,NA,NA,NA
33456,-1.66555,3.99905,-4.95347,-13.747,NA,NA,NA,NA
33733,-1.76671,4.22536,-4.70836,-40.212,NA,NA,NA,NA
33855,-2.19618,4.21589,-4.83576,NA,-50.484,NA,NA,NA
34140,-0.824733,4.1985,-4.80559,NA,-63.499,NA,NA,NA
34340,-1.05178,3.83262,-4.22814,NA,NA,-56.219,NA,NA
34587,-1.14047,3.43816,-4.94114,NA,NA,-44.102,NA,NA
34758,-1.51924,3.26388,-4.41415,-57.406,NA,NA,NA,NA
34974,-2.125,3.44289,-4.65999,NA,-41.112,NA,NA,NA
35149,-1.75575,3.81837,-4.7407,-14.811,NA,NA,NA,NA
35280,-1.32551,4.44628,-4.82271,-57.345,NA,NA,NA,NA
35463,-1.91942,4.43446,-4.9179,-42.332,NA,NA,NA,NA
35751,-1.00181,4.07048,-4.79737,-56.071,NA,NA,NA,NA
35891,-1.11429,4.21583,-4.76486,NA,-61.625,NA,NA,NA
36069,-1.065,3.46885,-4.98498,-51.333,NA,NA,NA,NA
36244,-1.46711,3.79249,-4.33018,NA,-39.536,NA,NA,NA
36504,-2.43985,3.86992,-4.78916,-43.697,NA,NA,NA,NA
36684,-1.36325,4.06574,-4.37263,NA,NA,-59.44,NA,NA
36812,-1.55048,4.37933,-4.7818,-43.177,NA,NA,NA,NA
37030,-1.69978,4.55508,-4.90971,-41.403,NA,NA,NA,NA
37374,-2.2385,4.62724,-4.84641,NA,NA,-71.066,NA,NA
37453,-1.54961,3.65695,-4.24826,NA,NA,-61.29,NA,NA
37638,-2.58921,4.85719,-4.89827,NA,NA,-75.934,NA,NA
37883,-1.15293,4.19747,-4.35859,-45.645,NA,NA,NA,NA
38171,-1.77857,3.85399,-4.62186,-29.046,NA,NA,NA,NA
38330,-1.92097,3.20515,-4.92762,-42.56,NA,NA,NA,NA
38532,-2.19237,4.05701,-4.90074,-44.056,NA,NA,NA,NA
38799,-2.18146,4.09631,-4.92714,NA,-42.634,NA,NA,NA
38994,-1.45683,3.39152,-4.94918,-11.137,NA,NA,NA,NA
39159,-1.48612,3.26745,-4.50206,NA,-48.482,NA,NA,NA
39214,-1.65478,3.80508,-4.86875,-24.398,NA,NA,NA,NA
39477,-1.50603,4.22338,-4.84622,-25.147,NA,NA,NA,NA
39761,-1.50831,4.29452,-4.73435,-32.686,NA,NA,NA,NA
39810,-2.33674,3.89229,-4.80332,-44.981,NA,NA,NA,NA
40182,-1.77887,3.92257,-4.55634,NA,NA,-37.597,NA,NA
40337,-1.67356,4.34765,-4.23131,-41.937,NA,NA,NA,NA
40533,-1.79684,3.2089,-4.36828,-53.179,NA,NA,NA,NA
40636,-1.83147,4.82461,-4.95397,-64.362,NA,NA,NA,NA
40986,-2.00715,3.72064,-4.99067,-32.623,NA,NA,NA,NA
41087,-1.97151,3.45983,-4.9234,-20.247,NA,NA,NA,NA
41308,-2.17906,3.34643,-4.93167,NA,-57.594,NA,NA,NA
41436,-2.13346,4.05867,-4.62347,NA,NA,-45.493,NA,NA
41711,-2.38834,3.56866,-4.89626,-52.711,NA,NA,NA,NA
41887,-2.1915,3.8477,-4.62077,-40.681,NA,NA,NA,NA
42078,-1.82573,3.42566,-4.56676,-30.154,NA,NA,NA,NA
42297,-1.20563,3.55574,-4.42121,-49.427,NA,NA,NA,NA
42491,-1.89567,4.50849,-4.27756,-65.405,NA,NA,NA,NA
42661,-1.29002,4.23414,-4.91894,-37.901,NA,NA,NA,NA
42988,-1.24039,3.46409,-4.67404,NA,-23.417,NA,NA,NA
43038,-1.66881,3.61878,-4.33711,NA,NA,-48.853,NA,NA
43250,-1.38533,4.03822,-4.3626,NA,NA,-55.853,NA,NA
43567,-2.09687,4.16625,-4.72022,-34.223,NA,NA,NA,NA
43736,-2.01158,3.94478,-4.99429,-34.725,NA,NA,NA,NA
43932,-2.31482,4.61805,-4.27737,NA,-72.674,NA,NA,NA
44173,-2.1487,4.49206,-4.62912,-55.259,NA,NA,NA,NA
44319,-1.84712,4.72292,-4.62181,-62.832,NA,NA,NA,NA
44421,-1.43276,4.20259,-4.92402,-21.758,NA,NA,NA,NA
44756,-1.96311,4.18462,-4.58774,-40.124,NA,NA,NA,NA
44894,-1.11111,3.73551,-4.59386,NA,NA,-55.515,NA,NA
45176,-1.16328,3.74345,-4.97022,-16.542,NA,NA,NA,NA
45273,-1.40051,3.43891,-4.61854,NA,-18.64,NA,NA,NA
45588,-2.75472,3.69163,-4.47034,-69.825,NA,NA,NA,NA
45744,-2.12192,4.10655,-4.87862,NA,NA,-52.212,NA,NA
45958,-1.55798,4.94889,-4.44859,-81.263,NA,NA,NA,NA
46110,-1.93232,4.6148,-4.83807,-65.559,NA,NA,NA,NA
46387,-2.12269,3.79325,-4.95278,NA,-41.405,NA,NA,NA
46524,-2.15147,4.4384,-4.23396,-65.828,NA,NA,NA,NA
46791,-1.50726,4.50121,-4.84697,-53.803,NA,NA,NA,NA
46921,-2.38068,3.50226,-4.70662,NA,-61.916,NA,NA,NA
47186,-1.1355,3.90529,-4.90956,NA,NA,-74.653,NA,NA
47218,-1.85279,3.70708,-4.80159,NA,NA,-39.424,NA,NA
47525,-1.5436,3.85026,-4.68737,-12.262,NA,NA,NA,NA
47687,-2.08571,3.73344,-4.96489,NA,-37.735,NA,NA,NA
47959,-1.11462,3.82537,-4.16702,NA,NA,NA,-110.414,NA
48125,-1.78179,3.8594,-4.92965,-10.889,NA,NA,NA,NA
48201,-1.24931,3.47734,-4.35191,NA,NA,-65.386,NA,NA
48506,-1.26715,3.5884,-4.74834,NA,-12.248,NA,NA,NA
48628,-1.71482,3.13856,-4.66014,NA,-49.557,NA,NA,NA
48956,-1.97142,4.01282,-4.9951,-33.675,NA,NA,NA,NA
49101,-2.40793,4.55692,-4.93726,NA,-65.126,NA,NA,NA
49356,-1.72764,3.71313,-4.19446,-57.584,NA,NA,NA,NA
49494,-1.81342,4.22933,-4.62058,NA,-54.129,NA,NA,NA
49739,-1.44477,4.11374,-4.56798,NA,-38.84,NA,NA,NA
49895,-1.54218,4.61297,-4.66916,NA,NA,-64.379,NA,NA
50100,-2.21313,3.26426,-4.4615,NA,NA,-70.869,NA,NA
50400,-1.81571,3.35951,-4.69174,-34.951,NA,NA,NA,NA
50571,-1.47737,3.84579,-4.69653,NA,-22.865,NA,NA,NA
50722,-1.78312,4.51466,-4.71733,NA,-55.877,NA,NA,NA
50884,-2.18367,4.18715,-4.98457,NA,NA,NA,-63.418,NA
51174,-1.76712,3.69173,-4.94665,-9.484,NA,NA,NA,NA
51336,-1.63938,4.36904,-4.58415,-49.843,NA,NA,NA,NA
51598,-1.48197,3.36299,-4.83875,-14.314,NA,NA,NA,NA
51795,-2.0235,3.63121,-4.84976,NA,-40.154,NA,NA,NA
51855,-1.74049,3.28857,-4.49627,-33.876,NA,NA,NA,NA
52159,-1.66265,3.25455,-4.51317,-36.32,NA,NA,NA,NA
52357,-2.21823,4.0664,-4.47459,-51.203,NA,NA,NA,NA
52540,-1.63086,4.32243,-4.58639,-42.629,NA,NA,NA,NA
52727,-2.13642,4.34901,-4.56883,-53.241,NA,NA,NA,NA
52835,-1.76234,3.6139,-4.36059,-41.025,NA,NA,NA,NA
53074,-3.01416,3.4591,-4.54443,-84.769,NA,NA,NA,NA
53206,-1.97989,4.59948,-4.99083,NA,NA,-51.726,NA,NA
53470,-1.51021,3.9778,-4.57049,-20.545,NA,NA,NA,NA
53602,-2.10034,4.61351,-4.15699,NA,NA,-82.938,NA,NA
53837,-1.22004,4.58348,-4.40328,-79.877,NA,NA,NA,NA
54021,-2.5018,3.87926,-4.96512,-55.787,NA,NA,NA,NA
54368,-1.7523,3.78304,-3.9618,-60.078,NA,NA,NA,NA
54407,-1.33927,3.41285,-4.85827,-11.652,NA,NA,NA,NA
54601,-1.66885,4.42008,-4.58552,-49.439,NA,NA,NA,NA
55000,-1.18424,3.84569,-4.65572,-39.896,NA,NA,NA,NA
55142,-1.82089,3.72964,-4.34165,NA,NA,-45.185,NA,NA
55314,-1.89715,4.06976,-4.99164,NA,-27.995,NA,NA,NA
55433,-1.32562,4.11971,-4.85676,-30.806,NA,NA,NA,NA
55709,-1.83495,4.08223,-4.98795,-26.485,NA,NA,NA,NA
55994,-1.63847,3.80811,-4.62619,-16.937,NA,NA,NA,NA
56130,-1.72709,3.45643,-4.8075,-26.541,NA,NA,NA,NA
56325,-1.66739,3.88636,-4.76095,NA,-8.433,NA,NA,NA
56476,-1.29092,4.6266,-4.80346,-65.743,NA,NA,NA,NA
56755,-2.38919,4.3287,-4.78727,NA,NA,-51.726,NA,NA
56934,-1.72954,4.12055,-4.84156,-30.782,NA,NA,NA,NA
57118,-1.38256,4.052,-4.35884,-46.177,NA,NA,NA,NA
57271,-1.6036,4.00602,-4.81812,NA,NA,-32.699,NA,NA
57584,-2.22485,3.73829,-4.87481,NA,NA,-56.92,NA,NA
57615,-1.77176,3.6702,-4.67804,NA,NA,-34.425,NA,NA
57891,-1.32986,4.4824,-4.4174,-67.829,NA,NA,NA,NA
58008,-2.03734,4.77873,-4.44896,-69.461,NA,NA,NA,NA
58331,-1.90599,3.32116,-4.74976,-41.801,NA,NA,NA,NA
58594,-2.0695,4.49529,-4.96916,-51.944,NA,NA,NA,NA
58752,-1.98,4.37375,-4.65625,-42.471,NA,NA,NA,NA
58948,-1.15784,3.75108,-4.39075,-58.993,NA,NA,NA,NA
59123,-1.80784,4.38705,-4.96451,NA,-48.34,NA,NA,NA
59349,-2.22047,3.75917,-4.53294,NA,-52.247,NA,NA,NA
59414,-1.98058,3.8824,-4.79644,NA,NA,-28.894,NA,NA
59796,-1.97048,3.0814,-4.51584,-62.391,NA,NA,NA,NA
59919,-1.15518,3.67411,-4.76771,-16.285,NA,NA,NA,NA
60038,-2.01738,4.24331,-4.6141,NA,-61.218,NA,NA,NA
60361,-1.54045,4.19801,-4.9176,NA,NA,-43.837,NA,NA
60538,-1.76393,4.73159,-4.66296,-57.643,NA,NA,NA,NA
60738,-2.02516,3.36798,-4.94497,-28.673,NA,NA,NA,NA
60820,-1.80409,3.91361,-4.87776,NA,-49.052,NA,NA,NA
61115,-1.07072,3.43293,-4.42371,-36.025,NA,NA,NA,NA
61350,-1.36128,4.10738,-4.38909,-51.197,NA,NA,NA,NA
61519,-1.76238,4.33901,-4.49769,-40.287,NA,NA,NA,NA
61779,-0.831599,4.30856,-4.44415,NA,NA,-79.269,NA,NA
61961,-1.80315,4.47401,-4.77249,NA,NA,-53.77,NA,NA
62180,-2.15025,3.87552,-4.43525,-43.153,NA,NA,NA,NA
62268,-1.91839,3.55138,-4.98779,-21.124,NA,NA,NA,NA
62426,-1.71726,3.59431,-4.84,NA,NA,-33.836,NA,NA
62628,-2.10759,3.89371,-4.64692,-39.328,NA,NA,NA,NA
62974,-1.84441,3.73469,-4.90277,NA,NA,-29.965,NA,NA
63130,-2.01211,3.32066,-4.30253,NA,-82.876,NA,NA,NA
63392,-1.69654,4.18451,-4.64884,NA,-36.605,NA,NA,NA
63518,-1.62428,3.60255,-4.34315,NA,-70.464,NA,NA,NA
63711,-1.47123,3.5268,-4.20171,NA,NA,-63.003,NA,NA
63894,-1.4821,4.31039,-4.95521,NA,NA,-51.51,NA,NA
64157,-2.07385,3.78197,-4.47769,NA,NA,-59.177,NA,NA
64248,-1.83271,3.78945,-4.80966,-13.089,NA,NA,NA,NA
64499,-1.68421,3.86161,-4.43121,NA,-37.004,NA,NA,NA
64775,-2.11948,3.48437,-4.26411,NA,NA,-59.766,NA,NA
64845,-1.82632,3.49851,-3.91895,NA,NA,-84.262,NA,NA
65126,-1.57488,4.68834,-4.69797,-60,NA,NA,NA,NA
65302,-2.44514,4.40231,-4.79087,NA,-63.087,NA,NA,NA
65480,-1.26012,3.64965,-4.30653,-57.68,NA,NA,NA,NA
65769,-1.72551,3.36114,-4.55626,NA,-47.863,NA,NA,NA
65930,-1.90182,4.07579,-4.78225,NA,NA,-44.216,NA,NA
66065,-1.91578,3.51217,-4.91548,NA,-37.851,NA,NA,NA
66322,-1.73876,4.33836,-4.41824,NA,-52.904,NA,NA,NA
66535,-1.9807,4.23699,-4.27134,NA,-51.218,NA,NA,NA
66765,-2.18944,4.47863,-4.78702,NA,NA,-56.919,NA,NA
66968,-1.80352,4.41759,-4.95786,NA,NA,-47.856,NA,NA
67060,-0.976984,3.9772,-4.82733,-57.156,NA,NA,NA,NA
67235,-2.0848,4.06036,-4.29404,NA,NA,-57.956,NA,NA
67527,-2.01323,4.44659,-4.31646,-67.932,NA,NA,NA,NA
67736,-1.80424,3.88811,-4.179,-60.421,NA,NA,NA,NA
67969,-1.51705,4.61017,-4.55784,NA,NA,-64.802,NA,NA
68091,-1.77357,4.07207,-4.59078,NA,NA,-44.083,NA,NA
68328,-1.72383,4.49643,-4.32605,-62.909,NA,NA,NA,NA
68404,-1.17172,4.4615,-4.66724,-67.116,NA,NA,NA,NA
68712,-1.74065,4.86271,-4.26287,NA,NA,-74.8,NA,NA
68908,-2.14819,4.31662,-4.92784,NA,-53.612,NA,NA,NA
69063,-0.974796,4.24043,-4.90342,-81.249,NA,NA,NA,NA
69356,-2.00798,3.79238,-4.82715,-34.233,NA,NA,NA,NA
69587,-1.45058,3.71811,-4.14819,-46.89,NA,NA,NA,NA
69789,-1.34342,3.79596,-4.07992,-63.981,NA,NA,NA,NA
69822,-1.87718,3.70897,-4.38104,-41.817,NA,NA,NA,NA
70026,-2.17599,4.5124,-4.75683,-54.829,NA,NA,NA,NA
70354,-1.72671,4.12922,-4.44437,NA,-34.182,NA,NA,NA
70410,-1.53183,3.76806,-4.41407,NA,-29.175,NA,NA,NA
70677,-2.25728,4.11983,-4.61595,NA,-55.46,NA,NA,NA
70928,-1.68478,4.19781,-4.58802,-34.994,NA,NA,NA,NA
71185,-1.67562,4.09374,-4.2437,NA,-47.279,NA,NA,NA
71274,-1.01336,4.0968,-4.85827,-57.74,NA,NA,NA,NA
71484,-1.38679,4.0028,-4.65918,-21.287,NA,NA,NA,NA
71762,-1.6683,3.35714,-4.5841,NA,-46.352,NA,NA,NA
71995,-1.62178,3.12091,-4.90051,NA,NA,-60.749,NA,NA
72011,-1.52559,3.55059,-4.96275,NA,NA,-35.357,NA,NA
72248,-2.02598,3.80514,-4.71989,-37.821,NA,NA,NA,NA
72492,-2.24698,3.68736,-4.877,-42.968,NA,NA,NA,NA
72785,-1.5265,3.77969,-4.92316,-20.282,NA,NA,NA,NA
72953,-1.0806,3.84233,-4.97468,-16.547,NA,NA,NA,NA
73016,-1.77532,3.44726,-4.94776,NA,-24.398,NA,NA,NA
73322,-1.59995,4.13943,-4.15646,-53.172,NA,NA,NA,NA
73410,-1.22159,4.24376,-4.69542,NA,-64.543,NA,NA,NA
73744,-1.30423,3.66708,-4.52053,-26.28,NA,NA,NA,NA
73860,-2.16652,4.95059,-4.94847,-71.42,NA,NA,NA,NA
74123,-2.18335,3.56781,-4.72275,-43.773,NA,NA,NA,NA
74372,-2.38383,4.4887,-4.9015,NA,NA,-60.089,NA,NA
74476,-1.89045,3.83459,-4.84714,-22.265,NA,NA,NA,NA
74776,-1.46321,3.53644,-4.45309,NA,-32.791,NA,NA,NA
74834,-1.66879,3.62113,-4.48028,-34.881,NA,NA,NA,NA
75115,-1.67548,3.11682,-4.49793,NA,-80.396,NA,NA,NA
