id,x0,x1,x2,fitness-4.5,fitness-4,fitness-5,fitness-3.5
24325,-1.80676,3.99017,-5,NA,NA,-45.742,NA
24418,-1.4888,3.5152,-5,-6.771,NA,NA,NA
24649,-1.81531,4.03603,-4.817,NA,NA,-33.351,NA
24853,-1.36848,3.25908,-5,NA,-39.022,NA,NA
25018,-1.57356,3.94345,-5,NA,NA,NA,-56.372
25272,-1.74259,3.02569,-5,NA,-53.581,NA,NA
25442,-2.05857,3.94402,-5,-36.469,NA,NA,NA
25700,-1.38777,3.98718,-5,NA,NA,-42.679,NA
25864,-2.14834,3.42691,-5,NA,NA,-54.729,NA
26070,-1.99221,4.45426,-5,NA,-47.967,NA,NA
26392,-2.12699,4.63434,-5,NA,NA,-60.051,NA
26564,-2.23163,3.326,-5,NA,NA,-51.728,NA
26788,-1.89108,4.6419,-4.96092,NA,NA,-57.823,NA
26870,-1.67752,3.96658,-4.65304,-20.385,NA,NA,NA
27132,-1.68435,3.45862,-5,NA,NA,-35.498,NA
27373,-1.49483,3.882,-5,-9.294,NA,NA,NA
27583,-1.58804,4.3322,-5,NA,NA,-48.009,NA
27755,-1.17317,3.55251,-5,NA,NA,-58.969,NA
27902,-1.89024,4.2769,-5,NA,-35.703,NA,NA
28035,-2.36643,3.64401,-4.87631,NA,NA,-63.076,NA
28247,-1.82887,4.11577,-4.78197,-29.06,NA,NA,NA
28502,-1.37913,3.78374,-5,NA,NA,-31.369,NA
28710,-1.98035,4.1203,-4.29212,-54.482,NA,NA,NA
28882,-1.69843,4.08973,-4.33978,NA,NA,-67.182,NA
29142,-1.88551,3.47746,-5,NA,NA,-52.391,NA
29293,-2.01709,3.61248,-5,-29.574,NA,NA,NA
29500,-1.60888,3.85683,-4.60532,-13.3,NA,NA,NA
29601,-2.03316,3.56805,-4.74807,NA,-33.656,NA,NA
29803,-1.76953,3.94256,-5,-15.052,NA,NA,NA
30035,-1.76912,3.6451,-5,NA,-28.4,NA,NA
30206,-1.49801,4.71838,-5,NA,NA,-62.501,NA
30418,-1.688,4.34854,-5,NA,NA,-42.245,NA
30718,-1.82866,3.73241,-4.43518,NA,NA,-49.163,NA
30867,-1.88191,4.19664,-5,NA,NA,-51.527,NA
31109,-1.68379,4.03526,-5,NA,NA,-44.546,NA
31242,-1.19832,3.98819,-5,-31.14,NA,NA,NA
31536,-1.6877,3.839,-5,NA,-24.663,NA,NA
31603,-1.6575,3.50973,-5,NA,-37.962,NA,NA
31846,-1.97698,3.66503,-5,NA,-29.907,NA,NA
32190,-2.18578,3.97445,-5,-41.876,NA,NA,NA
32337,-2.56867,4.70544,-5,NA,NA,-68.635,NA
32503,-2.54845,4.10629,-5,NA,NA,-59.205,NA
32781,-2.77899,3.73791,-5,NA,NA,-68.521,NA
32905,-2.40476,3.16782,-5,-67.927,NA,NA,NA
33075,-1.83863,3.91361,-4.44679,-34.214,NA,NA,NA
33303,-1.82376,3.67486,-4.37294,NA,NA,-52.599,NA
33507,-1.76184,3.98025,-4.25518,NA,NA,-53.382,NA
33613,-1.49989,3.34324,-4.6441,-29.435,NA,NA,NA
33864,-2.67888,3.78037,-5,NA,-67.518,NA,NA
34109,-1.83587,3.26157,-5,NA,NA,-56.226,NA
34380,-1.52434,3.61162,-4.45874,NA,NA,-56.109,NA
34548,-1.19345,4.15159,-5,NA,NA,-56.946,NA
34683,-1.84049,3.79452,-5,NA,NA,-44.562,NA
34888,-1.63443,3.46691,-5,NA,NA,NA,-43.801
35064,-1.42593,4.1552,-5,NA,-36.99,NA,NA
35313,-1.68695,3.89944,-5,NA,NA,-31.444,NA
35406,-2.40188,3.49072,-4.84283,NA,NA,-51.541,NA
35757,-2.24144,4.46403,-4.60399,-57.902,NA,NA,NA
35962,-1.13418,4.1736,-5,NA,NA,-52.209,NA
36097,-1.72386,4.68614,-4.90088,-50.185,NA,NA,NA
36284,-1.68958,3.63103,-5,-7.515,NA,NA,NA
36405,-1.63819,3.31889,-4.99065,NA,NA,-40.414,NA
36784,-1.76672,3.5624,-5,NA,NA,-30.286,NA
36886,-1.76851,4.32703,-5,-44.326,NA,NA,NA
37164,-2.33599,3.992,-5,NA,NA,-53.888,NA
37354,-2.22871,4.31816,-4.91327,NA,NA,-48.78,NA
37497,-1.3807,4.1229,-4.3215,NA,NA,-50.713,NA
37647,-1.4241,4.04003,-4.32251,NA,NA,-64.753,NA
37920,-1.28057,3.93154,-5,NA,NA,-45.743,NA
38025,-2.1002,4.2096,-5,-35.616,NA,NA,NA
38344,-2.32713,4.11476,-5,NA,NA,-49.762,NA
38535,-1.80715,3.41425,-5,-26.381,NA,NA,NA
38795,-1.85544,3.49998,-5,NA,NA,-46.708,NA
38975,-1.59285,3.77112,-5,NA,NA,-47.928,NA
39119,-1.93628,4.00398,-4.89513,NA,NA,-42.192,NA
39319,-1.61281,3.50633,-4.66316,NA,NA,-30.578,NA
39506,-2.20966,4.09754,-5,-44.863,NA,NA,NA
39701,-1.71574,3.88843,-5,-28.178,NA,NA,NA
39911,-1.51782,4.06245,-5,-24.031,NA,NA,NA
40007,-2.31592,4.02506,-5,-45.205,NA,NA,NA
40274,-1.7225,3.80497,-4.59771,NA,NA,-47.664,NA
40531,-1.03225,3.5053,-5,NA,NA,-55.814,NA
40608,-1.53603,4.51199,-4.85437,NA,NA,-61.003,NA
40976,-1.51864,3.78818,-5,-15.047,NA,NA,NA
41162,-2.21215,3.70612,-5,-40.236,NA,NA,NA
41299,-1.03456,4.25295,-5,NA,NA,-52.875,NA
41535,-2.1002,3.7371,-5,NA,NA,-41.925,NA
41605,-1.31886,4.40939,-5,NA,NA,-58.702,NA
41891,-1.66973,4.22493,-5,NA,-38.043,NA,NA
42045,-1.37171,3.8673,-5,-13.635,NA,NA,NA
42346,-1.11418,3.75388,-4.8616,-13.359,NA,NA,NA
42474,-1.70519,3.34046,-4.52358,NA,-32.535,NA,NA
42782,-2.05496,3.06613,-4.36696,-60.02,NA,NA,NA
42966,-2.06326,2.92437,-4.76945,NA,NA,-55.8,NA
43147,-1.69796,4.13527,-5,-32.31,NA,NA,NA
43221,-1.43522,3.80993,-5,-20.274,NA,NA,NA
43582,-1.18348,3.4831,-5,-27.281,NA,NA,NA
43794,-1.80973,3.9366,-5,NA,NA,-32.545,NA
43995,-1.50252,4.23569,-4.70127,NA,NA,-58.927,NA
44142,-1.59116,4.31363,-5,-41.731,NA,NA,NA
44379,-1.81082,3.66176,-5,NA,NA,-45.969,NA
44599,-1.0292,3.49167,-5,-55.505,NA,NA,NA
44647,-1.13775,3.90635,-5,-43.673,NA,NA,NA
44842,-1.83712,4.13169,-4.61527,NA,NA,-42.245,NA
45182,-2.76651,4.10648,-4.75993,NA,NA,-71.8,NA
45327,-2.11937,4.33785,-5,-41.758,NA,NA,NA
45464,-2.10035,3.94414,-5,NA,NA,-43.775,NA
45681,-1.70333,3.64413,-5,NA,NA,-47.306,NA
45834,-1.45705,3.94882,-4.02737,NA,NA,-81.041,NA
46095,-2.028,3.95517,-4.44711,NA,NA,-53.559,NA
46368,-1.80355,4.46038,-4.46031,-57.361,NA,NA,NA
46481,-1.64059,4.27052,-5,NA,NA,-39.572,NA
46629,-1.72805,4.48414,-5,-47.273,NA,NA,NA
46865,-1.58507,3.29655,-5,NA,-27.674,NA,NA
47060,-1.32625,3.40377,-4.71512,-26.338,NA,NA,NA
47231,-1.59602,3.91339,-4.28853,NA,NA,-49.829,NA
47407,-2.39157,3.75703,-5,-40.018,NA,NA,NA
47712,-1.91762,3.71784,-4.8754,NA,NA,-35.682,NA
47975,-1.56565,3.69292,-5,NA,NA,-44.662,NA
48007,-2.15792,3.59991,-4.64425,NA,NA,-54.46,NA
48224,-2.6731,3.71066,-5,NA,NA,-59.147,NA
48573,-2.72724,3.81976,-5,NA,NA,-61.313,NA
48637,-1.94473,4.56162,-5,NA,NA,-55.115,NA
48977,-1.86676,4.60462,-5,NA,NA,-58.512,NA
49192,-2.45355,4.56946,-5,-62.241,NA,NA,NA
49290,-2.13053,4.28868,-5,NA,-49.087,NA,NA
49585,-1.44907,4.15058,-5,NA,NA,-58.961,NA
49611,-1.53004,3.9516,-5,NA,NA,-37.088,NA
49996,-1.27209,3.91467,-4.9411,-19.227,NA,NA,NA
50094,-2.10273,3.94961,-4.81946,NA,NA,-42.104,NA
50211,-1.17594,4.38755,-5,NA,NA,-63.861,NA
50499,-1.81843,3.56703,-4.88041,-14.816,NA,NA,NA
50671,-1.40938,3.61978,-5,NA,-9.263,NA,NA
50999,-1.59721,4.2084,-5,NA,-35.442,NA,NA
51149,-1.64085,4.31796,-5,NA,NA,-41.902,NA
51251,-1.90139,4.08492,-5,-28.014,NA,NA,NA
51430,-1.33968,3.68905,-5,NA,NA,-38.183,NA
51608,-1.46365,3.65451,-5,NA,NA,-40.657,NA
51867,-1.49099,3.65234,-5,NA,NA,-32.84,NA
52120,-1.68467,4.00958,-5,NA,NA,-39.255,NA
52337,-1.91969,4.04881,-4.91144,NA,-30.522,NA,NA
52596,-1.71816,3.80646,-5,-26.028,NA,NA,NA
52666,-2.12883,3.6868,-5,-38.149,NA,NA,NA
52836,-1.46437,4.25616,-4.64094,NA,-45.431,NA,NA
53025,-1.7843,4.49018,-4.96589,NA,NA,-53.39,NA
53235,-2.13454,3.85326,-4.58675,NA,NA,-51.502,NA
53599,-1.95427,3.71014,-5,NA,NA,-37.707,NA
53654,-2.15031,3.51815,-5,-37.646,NA,NA,NA
53807,-1.66336,3.32419,-5,NA,NA,-38.935,NA
54046,-2.34961,3.38116,-5,NA,NA,-49.058,NA
54385,-1.86735,4.38254,-4.82153,NA,NA,-55.37,NA
54599,-2.53654,4.2463,-4.89129,NA,NA,-69.968,NA
54662,-1.7943,3.60747,-5,-19.772,NA,NA,NA
54864,-2.47727,3.5072,-5,NA,NA,-59.016,NA
55123,-2.09359,4.26248,-5,NA,NA,-60.464,NA
55347,-1.2162,4.00032,-5,-25.235,NA,NA,NA
55420,-1.19732,4.01848,-5,NA,NA,-45.546,NA
55738,-2.22728,4.08298,-4.39956,NA,-52.944,NA,NA
55943,-1.42296,4.02591,-4.72594,NA,NA,-47.429,NA
56054,-2.32649,3.79396,-5,-45.043,NA,NA,NA
56367,-2.14908,3.72836,-5,NA,NA,-42.844,NA
56474,-1.18194,4.12976,-5,-40.876,NA,NA,NA
56720,-1.94268,4.06914,-5,NA,NA,-48.618,NA
56996,-2.08257,3.90361,-4.91818,-38.751,NA,NA,NA
57033,-1.43223,4.12063,-5,NA,-40.573,NA,NA
57262,-2.04574,3.74127,-5,NA,NA,-37.129,NA
57508,-1.76023,4.23377,-5,NA,-38.607,NA,NA
57689,-1.13627,4.30888,-4.55709,-58.376,NA,NA,NA
57991,-1.27456,3.52685,-4.53018,-31.775,NA,NA,NA
58200,-1.83766,3.95911,-5,NA,-38.824,NA,NA
58320,-2.2429,3.42626,-4.61086,NA,-61.59,NA,NA
58537,-1.52143,3.56928,-5,NA,-43.007,NA,NA
58755,-1.15809,4.00272,-5,-30.4,NA,NA,NA
58919,-2.11035,3.77962,-4.74173,NA,NA,NA,-50.208
59066,-0.773214,3.89634,-4.34671,-52.941,NA,NA,NA
59335,-1.24428,3.53397,-5,NA,NA,-59.617,NA
59409,-1.70692,3.2071,-5,NA,NA,-54.337,NA
59679,-2.07383,3.66925,-5,NA,NA,-43.443,NA
59967,-1.80526,3.50123,-4.38012,NA,NA,-68.196,NA
60162,-2.38238,3.71123,-5,-40.525,NA,NA,NA
60313,-2.2308,3.5788,-5,-42.786,NA,NA,NA
60414,-2.11879,3.91161,-5,NA,NA,-44.226,NA
60694,-1.73341,3.5908,-5,NA,NA,-43.64,NA
60826,-1.03405,4.21096,-4.82545,NA,-44.75,NA,NA
61161,-1.26341,3.85473,-5,NA,NA,-45.867,NA
61324,-1.71733,3.35735,-5,NA,NA,-33.837,NA
61458,-1.49816,4.03471,-5,NA,NA,-45.994,NA
61775,-1.9908,3.85822,-5,NA,NA,-34.382,NA
61891,-1.71482,4.15572,-4.72922,NA,NA,-37.113,NA
62005,-1.04504,3.73071,-5,NA,-25.199,NA,NA
62330,-1.34776,4.07882,-5,NA,-57.898,NA,NA
62555,-1.99483,3.39439,-4.70636,NA,-40.648,NA,NA
62766,-1.32721,3.60491,-5,NA,NA,-50.031,NA
62861,-1.31164,4.01384,-5,NA,NA,-46.769,NA
63147,-2.12803,3.82733,-5,NA,NA,-44.045,NA
63398,-1.88235,3.66338,-5,NA,NA,-34.66,NA
63530,-1.38768,3.41524,-5,NA,-11.786,NA,NA
63641,-1.3018,3.59169,-5,NA,NA,-53.041,NA
63996,-2.03323,4.10943,-4.80705,NA,NA,-49.857,NA
64082,-1.23318,3.56368,-5,-33.516,NA,NA,NA
64281,-1.47461,3.84163,-4.59457,NA,-14.939,NA,NA
64491,-1.54823,4.17546,-4.74124,NA,NA,-48.857,NA
64786,-1.86441,3.48089,-4.93855,NA,NA,-45.701,NA
64897,-1.88738,3.65699,-5,NA,-20.8,NA,NA
65098,-1.71307,4.22496,-5,NA,NA,NA,-45.082
65358,-1.4465,3.67267,-5,NA,-25.47,NA,NA
65422,-1.76011,3.6005,-4.73292,NA,NA,-45.343,NA
65653,-1.55921,4.43469,-5,NA,-51.802,NA,NA
65826,-1.88681,3.70754,-5,NA,NA,-41.25,NA
66125,-1.9332,3.68276,-4.61532,NA,NA,-36.186,NA
66379,-1.73356,3.61702,-4.88895,-23.622,NA,NA,NA
66556,-1.18103,3.47796,-5,NA,NA,-57.351,NA
66707,-1.60138,3.82665,-4.74753,NA,NA,-33.668,NA
66983,-1.93686,3.63983,-5,NA,NA,-42.987,NA
67012,-1.08946,4.3581,-5,NA,NA,-57.392,NA
67338,-1.68813,3.27727,-5,NA,NA,-42.992,NA
67540,-2.02745,3.65348,-5,NA,NA,-42.631,NA
67605,-0.998689,3.9735,-5,NA,-46.618,NA,NA
67986,-1.54533,4.80495,-5,-68.227,NA,NA,NA
68139,-1.84134,3.63347,-5,NA,NA,-44.826,NA
68255,-1.38314,3.91914,-5,-24.721,NA,NA,NA
68569,-1.89464,4.25115,-5,-33.662,NA,NA,NA
68790,-1.87957,3.9902,-5,-24.599,NA,NA,NA
68934,-1.50482,3.70013,-5,NA,NA,-39.959,NA
69118,-1.7221,4.03639,-5,NA,-22.808,NA,NA
69207,-1.65266,2.90762,-5,-49.019,NA,NA,NA
69417,-2.08495,3.14001,-5,-60.142,NA,NA,NA
69663,-1.62519,4.44653,-5,NA,-54.559,NA,NA
69865,-1.33944,4.10057,-5,-25.696,NA,NA,NA
70046,-1.95949,3.6694,-4.79185,NA,NA,-38.051,NA
70250,-1.85198,3.62504,-4.21822,NA,NA,-65.745,NA
70551,-2.31093,3.21072,-4.76522,NA,NA,-60.643,NA
70736,-1.31174,3.70149,-5,NA,-15.322,NA,NA
70878,-1.37072,3.45124,-5,-10.58,NA,NA,NA
71087,-1.63118,4.41792,-5,NA,NA,-51.172,NA
71389,-1.42866,4.00791,-5,-19.809,NA,NA,NA
71588,-1.7002,3.69456,-5,NA,NA,-50.462,NA
71693,-2.63347,3.89038,-4.24671,NA,-63.567,NA,NA
71991,-1.39071,4.17034,-4.99343,NA,-25.1,NA,NA
72043,-1.18386,3.90263,-5,NA,-21.376,NA,NA
72323,-1.28488,4.02955,-5,NA,-36.229,NA,NA
72494,-2.10202,3.5314,-4.78561,-30.741,NA,NA,NA
72739,-1.43663,3.76505,-5,-21.45,NA,NA,NA
72953,-1.43,3.7642,-5,NA,NA,-32.406,NA
73188,-1.40318,3.66971,-4.49877,-26.331,NA,NA,NA
73322,-1.73614,4.24406,-4.94124,-40.897,NA,NA,NA
73563,-1.29308,3.57303,-5,NA,NA,-55.598,NA
73616,-1.54489,3.94122,-5,-11.485,NA,NA,NA
73990,-2.04338,3.50151,-5,NA,NA,-59.842,NA
74192,-1.52775,3.32167,-5,-35.891,NA,NA,NA
74332,-1.49709,3.57817,-5,NA,NA,-46.672,NA
74532,-1.50616,3.89662,-5,NA,NA,-30.903,NA
74707,-1.82078,3.36882,-5,NA,-30.094,NA,NA
74808,-2.00156,3.77717,-5,NA,-32.291,NA,NA
75116,-1.23722,3.97911,-4.55495,-38.782,NA,NA,NA
75334,-1.81338,3.71305,-5,NA,NA,-35.112,NA
75405,-2.35887,3.51686,-5,-56.895,NA,NA,NA
75741,-1.34477,3.66846,-5,NA,NA,-41.16,NA
75958,-1.40606,3.0128,-4.89759,NA,NA,-50.177,NA
76174,-1.76869,3.93996,-5,NA,NA,-48.813,NA
76282,-2.00338,4.14098,-5,NA,NA,-56.485,NA
76596,-1.62962,3.6374,-4.3227,-43.751,NA,NA,NA
76721,-2.01171,4.20452,-5,NA,NA,-50.468,NA
76832,-2.15456,4.39733,-4.92083,-48.287,NA,NA,NA
77078,-1.92984,4.44602,-5,NA,NA,-55.097,NA
77399,-1.37589,3.69984,-4.53952,-16.844,NA,NA,NA
77473,-1.74021,2.75934,-5,NA,-94.389,NA,NA
77762,-2.17084,3.11537,-5,-62.939,NA,NA,NA
77933,-2.36875,3.62151,-5,-46.402,NA,NA,NA
78152,-1.61885,4.0875,-5,NA,-29.898,NA,NA
78319,-1.51493,4.17653,-5,NA,NA,-46.071,NA
78480,-1.73249,4.36346,-5,-47.386,NA,NA,NA
78764,-1.37697,3.61304,-5,-5.908,NA,NA,NA
78986,-1.32969,3.46625,-5,-10.481,NA,NA,NA
79075,-1.61991,3.97833,-5,NA,-46.827,NA,NA
79204,-2.20373,3.80692,-4.77701,-37.731,NA,NA,NA
79410,-1.62293,3.95184,-5,NA,NA,-31.103,NA
79664,-1.91545,3.50271,-5,-22.121,NA,NA,NA
79878,-1.22569,4.48237,-4.80319,-60.657,NA,NA,NA
80169,-1.83633,4.13649,-4.694,-35.143,NA,NA,NA
80392,-1.9179,5,-5,-69.905,NA,NA,NA
80428,-2.11004,4.06823,-5,NA,NA,-51.039,NA
80657,-1.75548,3.40482,-4.92383,NA,NA,-32.018,NA
80830,-2.0086,3.4093,-5,NA,NA,-55.755,NA
81136,-2.12312,3.71241,-4.85421,NA,NA,-42.97,NA
81397,-1.24082,3.63146,-5,NA,NA,-54.502,NA
81434,-1.4123,3.69042,-5,NA,NA,-36.634,NA
81671,-1.51749,3.8106,-4.64987,NA,NA,-43.547,NA
81966,-1.85843,4.16876,-5,-31.939,NA,NA,NA
82067,-1.43392,4.56886,-4.81091,-66.392,NA,NA,NA
82277,-1.82063,4.41981,-5,NA,-62.184,NA,NA
82509,-1.81924,3.11153,-4.78351,-49.51,NA,NA,NA
82663,-1.32812,3.96129,-5,NA,-20.076,NA,NA
82829,-1.43494,3.81127,-5,NA,NA,-31.868,NA
83193,-1.78155,3.88496,-4.6472,NA,NA,-42.655,NA
83400,-2.22381,3.90085,-5,-37.715,NA,NA,NA
83492,-1.59102,3.53241,-5,NA,NA,-35.8,NA
83649,-1.10137,3.4109,-5,-52.88,NA,NA,NA
83918,-1.09076,3.84459,-5,NA,-39.213,NA,NA
84031,-1.51373,3.88232,-5,-8.853,NA,NA,NA
84386,-1.57707,3.38868,-5,-17.5,NA,NA,NA
84491,-1.61947,3.7863,-5,-7.083,NA,NA,NA
84645,-1.36647,3.81473,-5,NA,-11.135,NA,NA
84976,-2.39018,4.06465,-5,NA,NA,-55.246,NA
85153,-1.71755,3.34781,-4.73185,NA,NA,-34.634,NA
85336,-1.95395,3.43593,-4.73552,-20.826,NA,NA,NA
85535,-1.10463,4.25861,-4.55156,-56.255,NA,NA,NA
85728,-2.25535,4.23503,-5,NA,-55.526,NA,NA
85868,-1.39838,4.19809,-5,-21.534,NA,NA,NA
86121,-1.23034,3.8403,-5,-16.771,NA,NA,NA
86323,-1.37092,3.95244,-5,NA,NA,-39.292,NA
86550,-2.60999,4.32636,-4.72946,-52.508,NA,NA,NA
86637,-2.05867,4.22175,-5,NA,-59.551,NA,NA
86883,-1.80737,3.41813,-5,NA,-33.835,NA,NA
87090,-2.25999,3.70535,-5,-37.214,NA,NA,NA
87268,-1.58743,4.10948,-5,NA,-25.383,NA,NA
