id,x0,x1,x2,fitness-3,fitness-4,fitness-3.5,fitness-4.5,fitness-5
24727,-1.44353,3.4504,-4.74044,NA,NA,NA,-34.65,NA
24944,-1.89815,3.57941,-4.25304,NA,-58.148,NA,NA,NA
25114,-2.18213,3.82504,-4.9263,NA,-53.528,NA,NA,NA
25352,-2.24219,4.88386,-4.252,NA,NA,NA,NA,-80.002
25406,-1.69864,4.76705,-4.5306,NA,NA,-81.634,NA,NA
25733,-1.25992,3.88589,-4.7629,NA,NA,NA,-23.159,NA
25901,-1.84137,3.8875,-4.16192,NA,NA,NA,-56.061,NA
26028,-1.84797,3.6457,-4.21337,NA,NA,NA,-51.574,NA
26305,-2.1725,4.24804,-4.86308,NA,-60.238,NA,NA,NA
26505,-2.27616,4.65953,-4.77007,NA,NA,NA,-56.283,NA
26728,-2.18212,4.08884,-4.48223,NA,NA,NA,NA,-56.069
26849,-1.75821,3.802,-4.53521,NA,NA,NA,NA,-32.94
27161,-1.40643,3.92839,-4.87257,NA,-18.629,NA,NA,NA
27366,-1.30079,3.47399,-4.61239,NA,NA,NA,-24.858,NA
27444,-0.695713,4.30081,-4.95972,NA,NA,NA,-71.959,NA
27756,-1.20899,4.45367,-4.92146,NA,-80.262,NA,NA,NA
27810,-1.83709,4.1261,-4.52196,NA,NA,NA,NA,-48.674
28173,-1.48464,3.61232,-3.88816,NA,NA,NA,-91.181,NA
28386,-2.27102,4.11831,-4.56562,NA,NA,NA,NA,-54.578
28560,-1.48368,3.53728,-4.49112,NA,NA,NA,-32.695,NA
28706,-2.4729,4.82695,-4.59406,NA,NA,-95.078,NA,NA
28806,-1.878,4.05574,-4.2917,NA,-52.092,NA,NA,NA
29076,-1.979,4.24633,-4.83075,NA,NA,NA,-23.695,NA
29335,-2.00477,3.52419,-4.81827,NA,NA,NA,-25.299,NA
29573,-2.56905,4.02758,-4.70071,NA,NA,NA,-58.316,NA
29799,-2.14808,4.55573,-4.78165,NA,NA,NA,-56.549,NA
29831,-1.79877,4.28846,-4.72306,NA,NA,NA,NA,-41.002
30168,-1.55201,3.31205,-4.8522,NA,-23.231,NA,NA,NA
30268,-2.26632,3.64526,-4.70729,NA,-58.808,NA,NA,NA
30491,-2.50165,3.80207,-4.5307,NA,NA,NA,-56.668,NA
30626,-2.52067,3.91612,-4.56034,NA,NA,NA,-59.04,NA
30968,-2.45369,4.14705,-3.77058,NA,NA,NA,NA,-86.024
31050,-1.60562,3.71874,-4.62936,NA,NA,-68.52,NA,NA
31297,-1.59956,3.85788,-4.64096,NA,NA,NA,-10.416,NA
31472,-1.17232,3.88745,-4.9965,NA,NA,NA,-18.682,NA
31768,-2.65158,4.03328,-4.83153,NA,NA,NA,-59.898,NA
31937,-2.31802,4.30492,-4.85479,NA,NA,NA,-68.427,NA
32130,-2.30506,4.11569,-4.48021,NA,NA,NA,-50.12,NA
32390,-2.01738,3.08288,-4.72728,NA,NA,NA,-68.385,NA
32503,-1.30891,3.61615,-4.66776,NA,-17.653,NA,NA,NA
32640,-2.04934,4.15511,-4.53737,NA,NA,NA,-46.792,NA
32955,-2.05524,4.69341,-4.90631,NA,NA,NA,NA,-50.392
33159,-2.10248,4.70252,-4.75177,NA,NA,NA,-68.134,NA
33383,-1.78413,3.7594,-4.29703,NA,NA,NA,-44.823,NA
33562,-1.36737,4.22561,-4.48531,NA,NA,NA,-50.897,NA
33607,-2.03236,4.99523,-4.00644,NA,NA,NA,-93.967,NA
33979,-2.42983,3.4166,-4.38657,NA,NA,NA,-62.162,NA
34036,-1.45138,3.61409,-4.74165,NA,-3.286,NA,NA,NA
34214,-0.966865,4.71527,-4.77654,NA,NA,NA,-73.133,NA
34552,-2.22714,3.8208,-4.43671,NA,NA,NA,NA,-48.55
34793,-1.32146,4.28567,-4.67035,NA,NA,NA,-40.18,NA
34991,-1.43174,4.4527,-4.77911,NA,NA,NA,-49.201,NA
35026,-1.87513,4.88437,-4.93599,NA,NA,NA,-68.146,NA
35397,-1.20035,4.72578,-4.9167,NA,-79.929,NA,NA,NA
35573,-1.57428,4.24453,-4.17883,NA,-86.823,NA,NA,NA
35768,-3.19889,4.6859,-4.81281,NA,NA,NA,-99.971,NA
35868,-2.52076,3.67999,-4.92972,NA,NA,NA,NA,-56.955
36048,-3.14086,3.62473,-4.63634,NA,NA,NA,-85.953,NA
36290,-2.03536,3.37253,-4.58767,NA,NA,NA,-42.739,NA
36535,-2.22274,3.23223,-4.805,NA,NA,NA,-59.418,NA
36743,-2.49279,4.27374,-4.96182,NA,-60.654,NA,NA,NA
36951,-1.0855,3.98574,-4.38898,NA,NA,NA,-71.534,NA
37070,-2.48512,4.82885,-4.32642,NA,-82.625,NA,NA,NA
37244,-1.8276,3.89578,-4.24296,NA,NA,NA,-50.937,NA
37543,-2.33609,4.65556,-4.79582,NA,NA,NA,-50.802,NA
37617,-2.20622,4.3175,-4.89236,NA,NA,NA,-49.355,NA
37948,-2.15401,3.82504,-4.96198,NA,NA,NA,NA,-40.173
38074,-1.87424,3.93044,-4.40952,NA,NA,NA,-36.889,NA
38250,-1.95922,4.63368,-4.83458,NA,NA,NA,-63.752,NA
38586,-2.48739,3.72174,-4.47724,NA,NA,NA,-60.059,NA
38738,-2.44977,3.47272,-4.46778,NA,NA,NA,NA,-67.314
38811,-2.30322,3.62308,-4.6259,NA,NA,NA,-51.789,NA
39157,-2.76984,4.67618,-4.34303,NA,NA,NA,NA,-88.912
39247,-2.02759,3.38808,-4.64165,NA,NA,NA,NA,-51.91
39450,-2.04149,4.42167,-4.09434,NA,NA,NA,-75.901,NA
39661,-1.49414,4.96842,-4.63005,NA,NA,NA,-79.713,NA
39806,-2.3919,4.02332,-4.65813,NA,NA,NA,NA,-54.683
40054,-2.68413,3.27795,-4.91026,NA,NA,NA,NA,-82.271
40304,-2.34763,4.96128,-4.98111,NA,NA,NA,-78.393,NA
40421,-2.16311,4.59212,-4.77799,NA,NA,NA,NA,-60.849
40735,-2.04386,4.74206,-4.79604,NA,NA,NA,NA,-52.139
40834,-2.16339,3.84165,-4.46962,NA,-53.255,NA,NA,NA
41110,-2.0693,3.83185,-4.37425,NA,NA,NA,-54.392,NA
41211,-1.91017,4.52724,-4.75718,NA,-63.921,NA,NA,NA
41453,-1.49147,3.83611,-4.42461,NA,NA,-87.919,NA,NA
41684,-2.01167,4.01052,-3.16411,NA,NA,NA,-126.311,NA
41808,-2.13576,4.82716,-4.46106,NA,-73.132,NA,NA,NA
42199,-1.67873,4.36508,-4.99642,NA,-48.299,NA,NA,NA
42288,-1.05147,4.78885,-4.61798,NA,NA,NA,-87.143,NA
42432,-1.42597,4.86308,-4.82597,NA,NA,NA,-74.205,NA
42732,-1.51602,4.25785,-4.22556,NA,-68.712,NA,NA,NA
42837,-1.09891,4.28987,-4.51395,NA,-68.07,NA,NA,NA
43018,-1.33035,4.49316,-4.94027,NA,NA,NA,-56.502,NA
43388,-1.93734,4.30522,-4.34635,NA,NA,NA,-56.632,NA
43591,-1.51574,3.54841,-4.77856,NA,NA,NA,NA,-44.648
43739,-1.79624,4.1259,-4.63289,NA,NA,NA,-37.024,NA
43968,-1.918,4.93441,-4.25152,NA,NA,NA,NA,-83.639
44142,-1.10294,4.15637,-4.93461,NA,-50.48,NA,NA,NA
44252,-1.57292,3.80784,-4.76595,NA,NA,NA,NA,-46.058
44444,-0.95755,3.61461,-4.91768,NA,NA,NA,NA,-71.795
44668,-2.25033,4.28442,-4.31427,NA,NA,NA,-56.103,NA
44859,-2.17334,4.06007,-4.66379,NA,-45.891,NA,NA,NA
45145,-1.89611,4.5562,-4.8343,NA,-57.296,NA,NA,NA
45259,-1.86331,4.53813,-4.33393,NA,NA,NA,-62.364,NA
45546,-1.6883,3.81353,-4.87408,NA,NA,NA,-11.647,NA
45642,-1.50297,2.9703,-4.60552,NA,NA,NA,NA,-81.995
45924,-2.23901,3.93759,-4.4019,NA,-58.181,NA,NA,NA
46030,-1.84458,3.65933,-4.72033,NA,-19.145,NA,NA,NA
46350,-2.13923,4.97285,-4.52091,NA,NA,NA,-78.06,NA
46558,-2.26428,4.27347,-4.63524,NA,-57.109,NA,NA,NA
46628,-1.58308,4.01742,-4.66519,NA,NA,NA,-18.336,NA
46807,-1.51088,3.61526,-4.02024,NA,NA,NA,-74.965,NA
47057,-2.86186,3.92039,-4.66197,NA,NA,NA,-67.143,NA
47299,-2.73369,4.77897,-4.7364,NA,NA,NA,-83.613,NA
47531,-1.67747,3.88943,-4.26635,NA,NA,NA,NA,-37.715
47790,-2.45104,4.49514,-4.58318,NA,NA,NA,NA,-66.043
47975,-1.51208,4.06414,-4.66445,NA,NA,NA,-21.711,NA
48030,-2.06109,3.57406,-4.42107,NA,NA,NA,-47.806,NA
48395,-2.24609,4.97615,-4.90504,NA,NA,NA,-75.196,NA
48587,-1.924,4.67067,-4.52192,NA,NA,NA,-58.678,NA
48615,-1.26924,4.01935,-4.77068,NA,NA,NA,NA,-38.024
48966,-2.31634,4.31527,-4.91532,NA,NA,NA,-52.249,NA
49056,-1.81689,3.92439,-4.86174,NA,-19.155,NA,NA,NA
49242,-2.2489,4.28412,-3.68465,NA,NA,NA,NA,-80.434
49487,-1.77903,4.16229,-4.03242,NA,NA,NA,-68.362,NA
49756,-1.49431,4.71765,-3.73093,NA,NA,NA,NA,-94.124
49981,-1.08536,4.18725,-4.76049,NA,-69.442,NA,NA,NA
50160,-2.46374,4.13635,-4.31704,NA,NA,NA,-62.911,NA
50239,-1.42303,3.7767,-4.02506,NA,NA,NA,NA,-76.999
50469,-1.97096,3.54073,-4.40352,NA,NA,NA,-47.62,NA
50771,-2.60945,3.95573,-4.52549,NA,-78.653,NA,NA,NA
50812,-2.34534,3.5372,-4.83504,NA,NA,NA,NA,-48.86
51164,-2.42085,2.93808,-4.71282,NA,NA,NA,-78.217,NA
51351,-2.60365,3.89798,-4.50021,NA,NA,-95.18,NA,NA
51484,-1.42797,3.68092,-4.35433,NA,-44.037,NA,NA,NA
51696,-2.08867,3.95512,-4.28776,NA,NA,-90.434,NA,NA
51994,-2.26787,3.6266,-4.69074,NA,NA,NA,-44.559,NA
52159,-2.61863,4.31374,-4.92631,NA,NA,NA,-48.627,NA
52307,-2.24275,4.42294,-4.73216,NA,NA,NA,NA,-54.197
52411,-2.7032,3.60042,-4.9808,NA,NA,NA,NA,-65.034
52703,-1.83526,4.20759,-4.94782,NA,NA,NA,NA,-43.096
52834,-3.39399,4.91494,-4.07891,NA,NA,NA,-132.379,NA
53113,-1.88608,4.26465,-4.5747,NA,NA,NA,-46.123,NA
53352,-1.77083,4.3303,-4.67437,NA,NA,NA,-44.804,NA
53584,-1.58164,4.54632,-4.9126,NA,NA,NA,-50.217,NA
53734,-2.102,4.94496,-4.85371,NA,-72.498,NA,NA,NA
53946,-2.15641,3.98753,-4.2828,NA,-67.893,NA,NA,NA
54113,-2.62216,3.77549,-3.67351,NA,NA,-134.695,NA,NA
54333,-2.10204,3.32251,-4.67127,NA,NA,NA,-40.825,NA
54420,-1.20077,3.48195,-4.10486,NA,NA,NA,-84.808,NA
54718,-2.13403,3.7335,-4.54747,NA,NA,NA,-39.132,NA
54970,-1.91037,3.11267,-4.85046,NA,-58.07,NA,NA,NA
55161,-1.39939,3.91426,-4.88772,NA,NA,NA,-12.493,NA
55360,-1.54554,3.92676,-4.07984,NA,-68.491,NA,NA,NA
55563,-1.7996,3.91488,-4.67526,NA,NA,NA,NA,-41.913
55694,-2.52972,3.9643,-4.47712,NA,-60.451,NA,NA,NA
55903,-2.10651,4.24344,-4.35567,NA,NA,NA,-53.937,NA
56099,-2.59716,4.85198,-4.75214,NA,NA,NA,NA,-77.74
56202,-2.52879,4.64177,-4.44754,NA,NA,NA,NA,-74.895
56511,-1.89497,4.61019,-4.72964,NA,NA,NA,NA,-58.053
56797,-2.06438,4.64277,-3.84241,NA,NA,NA,NA,-77.755
56832,-2.6388,4.41591,-4.30197,NA,NA,-81.851,NA,NA
57048,-1.2226,3.91709,-4.5684,NA,-49.664,NA,NA,NA
57366,-1.147,4.40775,-4.69589,NA,NA,NA,-70.034,NA
57406,-1.56012,4.68787,-4.74568,NA,-74.197,NA,NA,NA
57796,-2.69688,3.96473,-4.7435,NA,-67.847,NA,NA,NA
57807,-1.60398,3.92552,-4.86849,NA,-13.198,NA,NA,NA
58134,-1.65775,3.38482,-4.59743,NA,-52.827,NA,NA,NA
58235,-0.972773,3.48409,-4.94768,NA,NA,NA,-62.566,NA
58506,-2.75285,3.60072,-4.79447,NA,NA,-86.551,NA,NA
58742,-2.0037,3.96324,-4.91917,NA,-35.175,NA,NA,NA
58908,-1.51473,4.44756,-4.0919,NA,NA,NA,-78.663,NA
59081,-0.973199,4.0528,-4.67286,NA,NA,NA,-57.941,NA
59244,-1.38392,4.64119,-4.46851,NA,-68.406,NA,NA,NA
59468,-1.86783,4.63269,-4.47396,NA,NA,NA,NA,-67.257
59772,-1.7842,4.95743,-4.23369,NA,NA,NA,NA,-86.845
59897,-1.696,4.09417,-4.47347,NA,NA,NA,-33.142,NA
60135,-2.59154,4.75605,-4.40861,NA,NA,NA,-79.539,NA
60386,-3.15436,4.48649,-4.66476,NA,NA,NA,NA,-93.638
60585,-1.22163,4.62167,-4.58639,NA,NA,NA,-74.153,NA
60678,-1.88164,3.26011,-4.76948,NA,NA,NA,-34.097,NA
60886,-1.1126,3.69333,-4.94597,NA,NA,NA,-21.772,NA
61125,-1.60501,2.78522,-4.20941,NA,-136.21,NA,NA,NA
61290,-1.87421,4.11255,-4.73551,NA,-42.201,NA,NA,NA
61554,-1.52544,4.40619,-4.3753,NA,NA,NA,-60.404,NA
61656,-1.09706,4.05958,-4.94617,NA,NA,NA,-46.773,NA
61888,-1.9616,3.78087,-4.89514,NA,NA,NA,-29.733,NA
62164,-1.05916,4.87573,-3.6831,NA,NA,NA,NA,-147.158
62248,-1.66884,4.44831,-4.80497,NA,NA,NA,-48.758,NA
62443,-2.26895,4.57686,-4.76866,NA,-68.036,NA,NA,NA
62698,-2.1557,4.58879,-4.1156,NA,-89.131,NA,NA,NA
62965,-1.08478,4.11291,-4.41982,NA,NA,NA,NA,-82.286
63046,-1.12472,4.34204,-4.65674,NA,NA,NA,-68.922,NA
63336,-1.86683,4.54956,-4.67501,NA,NA,NA,-54.533,NA
63494,-1.41813,3.78152,-4.3915,NA,NA,NA,-48.133,NA
63624,-1.96686,3.9804,-4.98511,NA,NA,NA,-33.688,NA
63842,-1.91536,4.53868,-4.94437,NA,NA,NA,NA,-53.494
64137,-2.48921,3.75338,-4.68555,NA,-68.59,NA,NA,NA
64255,-2.2883,2.97489,-4.70382,NA,NA,NA,-58.335,NA
64555,-2.07654,3.99319,-4.49967,NA,NA,NA,-45.335,NA
64725,-2.28769,3.64544,-4.79059,NA,-68.541,NA,NA,NA
64884,-1.97904,4.90695,-4.92927,NA,NA,NA,-70.639,NA
65021,-1.69934,4.43783,-4.05792,NA,NA,NA,-74.197,NA
65228,-2.49419,3.89274,-4.70768,NA,NA,NA,-54.334,NA
65494,-1.79298,4.04849,-4.99481,NA,NA,NA,-29.244,NA
65649,-2.05073,4.86936,-4.21218,NA,NA,NA,-75.971,NA
65970,-1.64307,3.3624,-4.91733,NA,-25.768,NA,NA,NA
66017,-1.93322,4.16688,-4.70522,NA,NA,NA,NA,-47.819
66294,-2.79695,4.53367,-4.78486,NA,NA,NA,NA,-78.527
66410,-1.79578,4.00036,-4.72619,NA,NA,NA,-22.873,NA
66611,-2.4129,3.96611,-4.81812,NA,NA,NA,NA,-59.815
66980,-2.0491,3.58142,-4.18741,NA,NA,NA,-61.445,NA
67166,-1.08595,3.80114,-4.79667,NA,NA,NA,-30.774,NA
67217,-1.68977,4.91536,-4.59777,NA,NA,NA,-73.379,NA
67408,-1.1102,4.69524,-4.421,NA,NA,NA,NA,-73.47
67640,-1.49159,4.02224,-4.98664,NA,-25.849,NA,NA,NA
67894,-2.27345,4.41288,-4.99585,NA,NA,NA,NA,-53.559
68125,-1.13741,3.31217,-4.90738,NA,NA,NA,-59.671,NA
68352,-2.31515,3.44145,-4.34544,NA,NA,NA,-58.714,NA
68436,-2.55762,3.06529,-4.67178,NA,-89.878,NA,NA,NA
68614,-1.88115,3.43948,-4.3749,NA,NA,NA,-50.75,NA
68997,-2.57637,3.75554,-4.64167,NA,NA,NA,-65.17,NA
69016,-1.72311,4.30068,-4.89443,NA,NA,-38.137,NA,NA
69389,-2.46617,3.92759,-4.22454,NA,NA,NA,-66.349,NA
69507,-1.7016,3.7023,-4.62825,NA,NA,NA,-12.83,NA
69721,-1.58755,4.69037,-4.31908,NA,NA,NA,NA,-68.056
69911,-1.93646,3.95978,-4.72374,NA,-33.504,NA,NA,NA
70032,-1.93708,4.45953,-4.0949,NA,-88.047,NA,NA,NA
70207,-1.9711,4.31005,-4.09301,NA,-75.348,NA,NA,NA
70558,-1.00528,4.71724,-4.96655,NA,NA,NA,-67.91,NA
70696,-2.36516,3.96761,-4.18963,NA,-70.715,NA,NA,NA
70871,-3.28856,3.84085,-4.99907,NA,NA,-91.936,NA,NA
71082,-2.6781,3.17558,-4.54842,NA,NA,NA,-81.716,NA
71352,-2.40886,3.67791,-4.92274,NA,NA,NA,-43.941,NA
71448,-2.40243,3.99116,-3.59712,NA,-102.357,NA,NA,NA
71623,-1.86355,4.26266,-3.97955,NA,NA,NA,-72.361,NA
71939,-1.75608,3.57519,-4.58437,NA,NA,NA,NA,-38.134
72163,-1.80749,3.47116,-4.69633,NA,NA,NA,NA,-35.367
72253,-1.52009,3.37219,-4.21841,NA,NA,NA,NA,-67.711
72465,-2.00742,4.77894,-4.64266,NA,NA,NA,-72.637,NA
72641,-2.01333,3.66964,-4.22765,NA,NA,NA,-43.501,NA
72844,-2.28228,3.75475,-3.85241,NA,NA,NA,-66.143,NA
73187,-1.84267,3.71065,-4.97915,NA,-15.77,NA,NA,NA
73259,-2.03361,4.60104,-4.99369,NA,NA,NA,-60.561,NA
73493,-1.41121,4.38336,-4.84351,NA,NA,NA,-31.906,NA
73741,-1.28943,3.75188,-3.99377,NA,-95.16,NA,NA,NA
73958,-1.23543,3.17563,-4.63471,NA,-62.25,NA,NA,NA
74006,-1.51269,4.4123,-4.44374,NA,NA,NA,-57.558,NA
74319,-1.8302,4.00584,-4.67109,NA,NA,NA,-32.995,NA
74540,-1.78057,3.67287,-4.22538,NA,-62.861,NA,NA,NA
74690,-1.3549,4.48498,-4.71966,NA,NA,NA,NA,-65.052
74823,-1.63566,4.11706,-4.7739,NA,NA,NA,-29.412,NA
75026,-2.01832,4.82147,-4.94438,NA,NA,NA,NA,-59.723
