x0,x1,x2,fitness
0.5,2.5,9.5,-0.281
0.5,2.5,10.0,-0.402
0.5,2.5,10.5,-0.448
0.5,3.0,0.5,-0.736
0.5,3.0,1.0,-0.535
0.5,3.0,1.5,-0.798
0.5,3.0,2.0,-0.333
0.5,3.0,2.5,-0.448
0.5,3.0,3.0,-0.868
0.5,3.0,3.5,-0.548
0.5,3.0,4.0,-0.214
0.5,3.0,4.5,-0.328
0.5,3.0,5.0,-0.66
0.5,3.0,5.5,-0.859
0.5,3.0,6.0,-0.802
0.5,3.0,6.5,-0.578
0.5,3.0,7.0,-0.344
0.5,3.0,7.5,-0.213
0.5,3.0,8.0,-0.224
0.5,3.0,8.5,-0.349
0.5,3.0,9.0,-0.528
0.5,3.0,9.5,-0.701
0.5,3.0,10.0,-0.821
0.5,3.0,10.5,-0.868
0.5,3.5,0.5,-0.415
0.5,3.5,1.0,-0.214
0.5,3.5,1.5,-0.478
0.5,3.5,2.0,-0.013
0.5,3.5,2.5,-0.128
0.5,3.5,3.0,-0.548
0.5,3.5,3.5,-0.227
0.5,3.5,4.0,0.107
0.5,3.5,4.5,-0.008
0.5,3.5,5.0,-0.34
0.5,3.5,5.5,-0.539
0.5,3.5,6.0,-0.482
0.5,3.5,6.5,-0.258
0.5,3.5,7.0,-0.023
0.5,3.5,7.5,0.107
0.5,3.5,8.0,0.096
0.5,3.5,8.5,-0.029
0.5,3.5,9.0,-0.208
0.5,3.5,9.5,-0.38
0.5,3.5,10.0,-0.501
0.5,3.5,10.5,-0.547
0.5,4.0,0.5,-0.082
0.5,4.0,1.0,0.12
0.5,4.0,1.5,-0.144
0.5,4.0,2.0,0.321
0.5,4.0,2.5,0.206
0.5,4.0,3.0,-0.214
0.5,4.0,3.5,0.107
0.5,4.0,4.0,0.44
0.5,4.0,4.5,0.326
0.5,4.0,5.0,-0.006
0.5,4.0,5.5,-0.205
0.5,4.0,6.0,-0.148
0.5,4.0,6.5,0.076
0.5,4.0,7.0,0.31
0.5,4.0,7.5,0.441
0.5,4.0,8.0,0.43
0.5,4.0,8.5,0.305
0.5,4.0,9.0,0.126
0.5,4.0,9.5,-0.047
0.5,4.0,10.0,-0.167
0.5,4.0,10.5,-0.213
0.5,4.5,0.5,-0.196
0.5,4.5,1.0,0.005
0.5,4.5,1.5,-0.259
0.5,4.5,2.0,0.206
0.5,4.5,2.5,0.091
0.5,4.5,3.0,-0.328
0.5,4.5,3.5,-0.008
0.5,4.5,4.0,0.326
0.5,4.5,4.5,0.211
0.5,4.5,5.0,-0.121
0.5,4.5,5.5,-0.319
0.5,4.5,6.0,-0.263
0.5,4.5,6.5,-0.039
0.5,4.5,7.0,0.196
0.5,4.5,7.5,0.326
0.5,4.5,8.0,0.315
0.5,4.5,8.5,0.191
0.5,4.5,9.0,0.011
0.5,4.5,9.5,-0.161
0.5,4.5,10.0,-0.282
0.5,4.5,10.5,-0.328
0.5,5.0,0.5,-0.528
0.5,5.0,1.0,-0.327
0.5,5.0,1.5,-0.591
0.5,5.0,2.0,-0.126
0.5,5.0,2.5,-0.241
0.5,5.0,3.0,-0.66
0.5,5.0,3.5,-0.34
0.5,5.0,4.0,-0.006
0.5,5.0,4.5,-0.121
0.5,5.0,5.0,-0.453
0.5,5.0,5.5,-0.651
0.5,5.0,6.0,-0.594
0.5,5.0,6.5,-0.371
0.5,5.0,7.0,-0.136
0.5,5.0,7.5,-0.006
0.5,5.0,8.0,-0.017
0.5,5.0,8.5,-0.141
0.5,5.0,9.0,-0.321
0.5,5.0,9.5,-0.493
0.5,5.0,10.0,-0.613
0.5,5.0,10.5,-0.66
0.5,5.5,0.5,-0.727
0.5,5.5,1.0,-0.526
0.5,5.5,1.5,-0.79
0.5,5.5,2.0,-0.324
0.5,5.5,2.5,-0.439
0.5,5.5,3.0,-0.859
0.5,5.5,3.5,-0.539
0.5,5.5,4.0,-0.205
0.5,5.5,4.5,-0.319
0.5,5.5,5.0,-0.651
0.5,5.5,5.5,-0.85
0.5,5.5,6.0,-0.793
0.5,5.5,6.5,-0.569
0.5,5.5,7.0,-0.335
0.5,5.5,7.5,-0.205
0.5,5.5,8.0,-0.215
0.5,5.5,8.5,-0.34
0.5,5.5,9.0,-0.519
0.5,5.5,9.5,-0.692
0.5,5.5,10.0,-0.812
0.5,5.5,10.5,-0.859
0.5,6.0,0.5,-0.67
0.5,6.0,1.0,-0.469
0.5,6.0,1.5,-0.733
0.5,6.0,2.0,-0.268
0.5,6.0,2.5,-0.383
0.5,6.0,3.0,-0.802
0.5,6.0,3.5,-0.482
0.5,6.0,4.0,-0.148
0.5,6.0,4.5,-0.263
0.5,6.0,5.0,-0.594
0.5,6.0,5.5,-0.793
0.5,6.0,6.0,-0.736
0.5,6.0,6.5,-0.513
0.5,6.0,7.0,-0.278
0.5,6.0,7.5,-0.148
0.5,6.0,8.0,-0.159
0.5,6.0,8.5,-0.283
0.5,6.0,9.0,-0.463
0.5,6.0,9.5,-0.635
0.5,6.0,10.0,-0.755
0.5,6.0,10.5,-0.802
0.5,6.5,0.5,-0.446
0.5,6.5,1.0,-0.245
0.5,6.5,1.5,-0.509
0.5,6.5,2.0,-0.044
0.5,6.5,2.5,-0.159
0.5,6.5,3.0,-0.578
0.5,6.5,3.5,-0.258
0.5,6.5,4.0,0.076
0.5,6.5,4.5,-0.039
0.5,6.5,5.0,-0.371
0.5,6.5,5.5,-0.569
0.5,6.5,6.0,-0.513
0.5,6.5,6.5,-0.289
0.5,6.5,7.0,-0.054
0.5,6.5,7.5,0.076
0.5,6.5,8.0,0.065
0.5,6.5,8.5,-0.059
0.5,6.5,9.0,-0.239
0.5,6.5,9.5,-0.411
0.5,6.5,10.0,-0.532
0.5,6.5,10.5,-0.578
0.5,7.0,0.5,-0.212
0.5,7.0,1.0,-0.01
0.5,7.0,1.5,-0.274
0.5,7.0,2.0,0.191
0.5,7.0,2.5,0.076
0.5,7.0,3.0,-0.344
0.5,7.0,3.5,-0.023
0.5,7.0,4.0,0.31
0.5,7.0,4.5,0.196
0.5,7.0,5.0,-0.136
0.5,7.0,5.5,-0.335
0.5,7.0,6.0,-0.278
0.5,7.0,6.5,-0.054
0.5,7.0,7.0,0.18
0.5,7.0,7.5,0.311
0.5,7.0,8.0,0.3
0.5,7.0,8.5,0.175
0.5,7.0,9.0,-0.004
0.5,7.0,9.5,-0.177
0.5,7.0,10.0,-0.297
0.5,7.0,10.5,-0.343
0.5,7.5,0.5,-0.081
0.5,7.5,1.0,0.12
0.5,7.5,1.5,-0.144
0.5,7.5,2.0,0.321
0.5,7.5,2.5,0.206
0.5,7.5,3.0,-0.213
0.5,7.5,3.5,0.107
0.5,7.5,4.0,0.441
0.5,7.5,4.5,0.326
0.5,7.5,5.0,-0.006
0.5,7.5,5.5,-0.205
0.5,7.5,6.0,-0.148
0.5,7.5,6.5,0.076
0.5,7.5,7.0,0.311
0.5,7.5,7.5,0.441
0.5,7.5,8.0,0.43
0.5,7.5,8.5,0.305
0.5,7.5,9.0,0.126
0.5,7.5,9.5,-0.046
0.5,7.5,10.0,-0.167
0.5,7.5,10.5,-0.213
0.5,8.0,0.5,-0.092
0.5,8.0,1.0,0.109
0.5,8.0,1.5,-0.155
0.5,8.0,2.0,0.31
0.5,8.0,2.5,0.195
0.5,8.0,3.0,-0.224
0.5,8.0,3.5,0.096
0.5,8.0,4.0,0.43
0.5,8.0,4.5,0.315
0.5,8.0,5.0,-0.017
0.5,8.0,5.5,-0.215
0.5,8.0,6.0,-0.159
0.5,8.0,6.5,0.065
0.5,8.0,7.0,0.3
0.5,8.0,7.5,0.43
0.5,8.0,8.0,0.419
0.5,8.0,8.5,0.295
0.5,8.0,9.0,0.115
0.5,8.0,9.5,-0.057
0.5,8.0,10.0,-0.178
0.5,8.0,10.5,-0.224
0.5,8.5,0.5,-0.217
0.5,8.5,1.0,-0.016
0.5,8.5,1.5,-0.279
0.5,8.5,2.0,0.186
0.5,8.5,2.5,0.071
0.5,8.5,3.0,-0.349
0.5,8.5,3.5,-0.029
0.5,8.5,4.0,0.305
0.5,8.5,4.5,0.191
0.5,8.5,5.0,-0.141
0.5,8.5,5.5,-0.34
0.5,8.5,6.0,-0.283
0.5,8.5,6.5,-0.059
0.5,8.5,7.0,0.175
0.5,8.5,7.5,0.305
0.5,8.5,8.0,0.295
0.5,8.5,8.5,0.17
0.5,8.5,9.0,-0.009
0.5,8.5,9.5,-0.182
0.5,8.5,10.0,-0.302
0.5,8.5,10.5,-0.349
0.5,9.0,0.5,-0.396
0.5,9.0,1.0,-0.195
0.5,9.0,1.5,-0.459
0.5,9.0,2.0,0.006
0.5,9.0,2.5,-0.109
0.5,9.0,3.0,-0.528
0.5,9.0,3.5,-0.208
0.5,9.0,4.0,0.126
0.5,9.0,4.5,0.011
0.5,9.0,5.0,-0.321
0.5,9.0,5.5,-0.519
0.5,9.0,6.0,-0.463
0.5,9.0,6.5,-0.239
0.5,9.0,7.0,-0.004
0.5,9.0,7.5,0.126
0.5,9.0,8.0,0.115
0.5,9.0,8.5,-0.009
0.5,9.0,9.0,-0.189
0.5,9.0,9.5,-0.361
0.5,9.0,10.0,-0.482
0.5,9.0,10.5,-0.528
0.5,9.5,0.5,-0.569
0.5,9.5,1.0,-0.367
0.5,9.5,1.5,-0.631
0.5,9.5,2.0,-0.166
0.5,9.5,2.5,-0.281
0.5,9.5,3.0,-0.701
0.5,9.5,3.5,-0.38
0.5,9.5,4.0,-0.047
0.5,9.5,4.5,-0.161
0.5,9.5,5.0,-0.493
0.5,9.5,5.5,-0.692
0.5,9.5,6.0,-0.635
0.5,9.5,6.5,-0.411
0.5,9.5,7.0,-0.177
0.5,9.5,7.5,-0.046
0.5,9.5,8.0,-0.057
0.5,9.5,8.5,-0.182
0.5,9.5,9.0,-0.361
0.5,9.5,9.5,-0.534
0.5,9.5,10.0,-0.654
0.5,9.5,10.5,-0.7
0.5,10.0,0.5,-0.689
0.5,10.0,1.0,-0.488
0.5,10.0,1.5,-0.752
0.5,10.0,2.0,-0.287
0.5,10.0,2.5,-0.402
0.5,10.0,3.0,-0.821
0.5,10.0,3.5,-0.501
0.5,10.0,4.0,-0.167
0.5,10.0,4.5,-0.282
0.5,10.0,5.0,-0.613
0.5,10.0,5.5,-0.812
0.5,10.0,6.0,-0.755
0.5,10.0,6.5,-0.532
0.5,10.0,7.0,-0.297
0.5,10.0,7.5,-0.167
0.5,10.0,8.0,-0.178
0.5,10.0,8.5,-0.302
0.5,10.0,9.0,-0.482
0.5,10.0,9.5,-0.654
0.5,10.0,10.0,-0.774
0.5,10.0,10.5,-0.821
0.5,10.5,0.5,-0.735
0.5,10.5,1.0,-0.534
0.5,10.5,1.5,-0.798
0.5,10.5,2.0,-0.333
0.5,10.5,2.5,-0.448
0.5,10.5,3.0,-0.868
0.5,10.5,3.5,-0.547
0.5,10.5,4.0,-0.213
0.5,10.5,4.5,-0.328
0.5,10.5,5.0,-0.66
0.5,10.5,5.5,-0.859
0.5,10.5,6.0,-0.802
0.5,10.5,6.5,-0.578
0.5,10.5,7.0,-0.343
0.5,10.5,7.5,-0.213
0.5,10.5,8.0,-0.224
0.5,10.5,8.5,-0.349
0.5,10.5,9.0,-0.528
0.5,10.5,9.5,-0.7
0.5,10.5,10.0,-0.821
0.5,10.5,10.5,-0.867
1.0,0.5,0.5,-0.403
1.0,0.5,1.0,-0.201
1.0,0.5,1.5,-0.465
1.0,0.5,2.0,0.0
1.0,0.5,2.5,-0.115
1.0,0.5,3.0,-0.535
1.0,0.5,3.5,-0.214
1.0,0.5,4.0,0.12
1.0,0.5,4.5,0.005
1.0,0.5,5.0,-0.327
1.0,0.5,5.5,-0.526
1.0,0.5,6.0,-0.469
1.0,0.5,6.5,-0.245
1.0,0.5,7.0,-0.01
1.0,0.5,7.5,0.12
1.0,0.5,8.0,0.109
1.0,0.5,8.5,-0.016
1.0,0.5,9.0,-0.195
1.0,0.5,9.5,-0.367
1.0,0.5,10.0,-0.488
1.0,0.5,10.5,-0.534
1.0,1.0,0.5,-0.201
1.0,1.0,1.0,0.0
1.0,1.0,1.5,-0.264
1.0,1.0,2.0,0.201
1.0,1.0,2.5,0.086
1.0,1.0,3.0,-0.333
1.0,1.0,3.5,-0.013
1.0,1.0,4.0,0.321
1.0,1.0,4.5,0.206
1.0,1.0,5.0,-0.126
1.0,1.0,5.5,-0.324
1.0,1.0,6.0,-0.268
1.0,1.0,6.5,-0.044
1.0,1.0,7.0,0.191
1.0,1.0,7.5,0.321
1.0,1.0,8.0,0.31
1.0,1.0,8.5,0.186
1.0,1.0,9.0,0.006
1.0,1.0,9.5,-0.166
1.0,1.0,10.0,-0.287
1.0,1.0,10.5,-0.333
1.0,1.5,0.5,-0.465
1.0,1.5,1.0,-0.264
1.0,1.5,1.5,-0.528
1.0,1.5,2.0,-0.063
1.0,1.5,2.5,-0.177
1.0,1.5,3.0,-0.597
1.0,1.5,3.5,-0.277
1.0,1.5,4.0,0.057
1.0,1.5,4.5,-0.058
1.0,1.5,5.0,-0.389
1.0,1.5,5.5,-0.588
1.0,1.5,6.0,-0.531
1.0,1.5,6.5,-0.308
1.0,1.5,7.0,-0.073
1.0,1.5,7.5,0.057
1.0,1.5,8.0,0.046
1.0,1.5,8.5,-0.078
1.0,1.5,9.0,-0.257
1.0,1.5,9.5,-0.43
1.0,1.5,10.0,-0.55
1.0,1.5,10.5,-0.597
1.0,2.0,0.5,0.0
1.0,2.0,1.0,0.201
1.0,2.0,1.5,-0.063
1.0,2.0,2.0,0.403
1.0,2.0,2.5,0.288
1.0,2.0,3.0,-0.132
1.0,2.0,3.5,0.188
1.0,2.0,4.0,0.522
1.0,2.0,4.5,0.408
1.0,2.0,5.0,0.076
1.0,2.0,5.5,-0.123
1.0,2.0,6.0,-0.066
1.0,2.0,6.5,0.158
1.0,2.0,7.0,0.392
1.0,2.0,7.5,0.522
1.0,2.0,8.0,0.512
1.0,2.0,8.5,0.387
1.0,2.0,9.0,0.208
1.0,2.0,9.5,0.035
1.0,2.0,10.0,-0.085
1.0,2.0,10.5,-0.132
1.0,2.5,0.5,-0.115
1.0,2.5,1.0,0.086
1.0,2.5,1.5,-0.177
1.0,2.5,2.0,0.288
1.0,2.5,2.5,0.173
1.0,2.5,3.0,-0.247
1.0,2.5,3.5,0.073
1.0,2.5,4.0,0.407
1.0,2.5,4.5,0.293
1.0,2.5,5.0,-0.039
1.0,2.5,5.5,-0.238
1.0,2.5,6.0,-0.181
1.0,2.5,6.5,0.043
1.0,2.5,7.0,0.277
1.0,2.5,7.5,0.407
1.0,2.5,8.0,0.397
1.0,2.5,8.5,0.272
1.0,2.5,9.0,0.093
1.0,2.5,9.5,-0.08
1.0,2.5,10.0,-0.2
1.0,2.5,10.5,-0.247
1.0,3.0,0.5,-0.535
1.0,3.0,1.0,-0.333
1.0,3.0,1.5,-0.597
1.0,3.0,2.0,-0.132
1.0,3.0,2.5,-0.247
1.0,3.0,3.0,-0.667
1.0,3.0,3.5,-0.346
1.0,3.0,4.0,-0.012
1.0,3.0,4.5,-0.127
1.0,3.0,5.0,-0.459
1.0,3.0,5.5,-0.658
1.0,3.0,6.0,-0.601
1.0,3.0,6.5,-0.377
1.0,3.0,7.0,-0.142
1.0,3.0,7.5,-0.012
1.0,3.0,8.0,-0.023
1.0,3.0,8.5,-0.148
1.0,3.0,9.0,-0.327
1.0,3.0,9.5,-0.499
1.0,3.0,10.0,-0.62
1.0,3.0,10.5,-0.666
1.0,3.5,0.5,-0.214
1.0,3.5,1.0,-0.013
1.0,3.5,1.5,-0.277
1.0,3.5,2.0,0.188
1.0,3.5,2.5,0.073
1.0,3.5,3.0,-0.346
1.0,3.5,3.5,-0.026
1.0,3.5,4.0,0.308
1.0,3.5,4.5,0.193
1.0,3.5,5.0,-0.139
1.0,3.5,5.5,-0.337
1.0,3.5,6.0,-0.281
1.0,3.5,6.5,-0.057
1.0,3.5,7.0,0.178
1.0,3.5,7.5,0.308
1.0,3.5,8.0,0.297
1.0,3.5,8.5,0.173
1.0,3.5,9.0,-0.007
1.0,3.5,9.5,-0.179
1.0,3.5,10.0,-0.299
1.0,3.5,10.5,-0.346
1.0,4.0,0.5,0.12
1.0,4.0,1.0,0.321
1.0,4.0,1.5,0.057
1.0,4.0,2.0,0.522
1.0,4.0,2.5,0.407
1.0,4.0,3.0,-0.012
1.0,4.0,3.5,0.308
1.0,4.0,4.0,0.642
1.0,4.0,4.5,0.527
1.0,4.0,5.0,0.195
1.0,4.0,5.5,-0.004
1.0,4.0,6.0,0.053
1.0,4.0,6.5,0.277
1.0,4.0,7.0,0.512
1.0,4.0,7.5,0.642
1.0,4.0,8.0,0.631
1.0,4.0,8.5,0.506
1.0,4.0,9.0,0.327
1.0,4.0,9.5,0.155
1.0,4.0,10.0,0.034
1.0,4.0,10.5,-0.012
1.0,4.5,0.5,0.005
1.0,4.5,1.0,0.206
1.0,4.5,1.5,-0.058
1.0,4.5,2.0,0.408
1.0,4.5,2.5,0.293
1.0,4.5,3.0,-0.127
1.0,4.5,3.5,0.193
1.0,4.5,4.0,0.527
1.0,4.5,4.5,0.413
1.0,4.5,5.0,0.081
1.0,4.5,5.5,-0.118
1.0,4.5,6.0,-0.061
1.0,4.5,6.5,0.163
1.0,4.5,7.0,0.397
1.0,4.5,7.5,0.527
1.0,4.5,8.0,0.517
1.0,4.5,8.5,0.392
1.0,4.5,9.0,0.213
1.0,4.5,9.5,0.04
1.0,4.5,10.0,-0.08
1.0,4.5,10.5,-0.127
1.0,5.0,0.5,-0.327
1.0,5.0,1.0,-0.126
1.0,5.0,1.5,-0.389
1.0,5.0,2.0,0.076
1.0,5.0,2.5,-0.039
1.0,5.0,3.0,-0.459
1.0,5.0,3.5,-0.139
1.0,5.0,4.0,0.195
1.0,5.0,4.5,0.081
1.0,5.0,5.0,-0.251
1.0,5.0,5.5,-0.45
1.0,5.0,6.0,-0.393
1.0,5.0,6.5,-0.169
1.0,5.0,7.0,0.065
1.0,5.0,7.5,0.196
1.0,5.0,8.0,0.185
1.0,5.0,8.5,0.06
1.0,5.0,9.0,-0.119
1.0,5.0,9.5,-0.292
1.0,5.0,10.0,-0.412
1.0,5.0,10.5,-0.459
1.0,5.5,0.5,-0.526
1.0,5.5,1.0,-0.324
1.0,5.5,1.5,-0.588
1.0,5.5,2.0,-0.123
1.0,5.5,2.5,-0.238
1.0,5.5,3.0,-0.658
1.0,5.5,3.5,-0.337
1.0,5.5,4.0,-0.004
1.0,5.5,4.5,-0.118
1.0,5.5,5.0,-0.45
1.0,5.5,5.5,-0.649
1.0,5.5,6.0,-0.592
1.0,5.5,6.5,-0.368
1.0,5.5,7.0,-0.134
1.0,5.5,7.5,-0.003
1.0,5.5,8.0,-0.014
1.0,5.5,8.5,-0.139
1.0,5.5,9.0,-0.318
1.0,5.5,9.5,-0.491
1.0,5.5,10.0,-0.611
1.0,5.5,10.5,-0.657
1.0,6.0,0.5,-0.469
1.0,6.0,1.0,-0.268
1.0,6.0,1.5,-0.531
1.0,6.0,2.0,-0.066
1.0,6.0,2.5,-0.181
1.0,6.0,3.0,-0.601
1.0,6.0,3.5,-0.281
1.0,6.0,4.0,0.053
1.0,6.0,4.5,-0.061
1.0,6.0,5.0,-0.393
1.0,6.0,5.5,-0.592
1.0,6.0,6.0,-0.535
1.0,6.0,6.5,-0.311
1.0,6.0,7.0,-0.077
1.0,6.0,7.5,0.054
1.0,6.0,8.0,0.043
1.0,6.0,8.5,-0.082
1.0,6.0,9.0,-0.261
1.0,6.0,9.5,-0.434
1.0,6.0,10.0,-0.554
1.0,6.0,10.5,-0.601
1.0,6.5,0.5,-0.245
1.0,6.5,1.0,-0.044
1.0,6.5,1.5,-0.308
1.0,6.5,2.0,0.158
1.0,6.5,2.5,0.043
1.0,6.5,3.0,-0.377
1.0,6.5,3.5,-0.057
1.0,6.5,4.0,0.277
1.0,6.5,4.5,0.163
1.0,6.5,5.0,-0.169
1.0,6.5,5.5,-0.368
1.0,6.5,6.0,-0.311
1.0,6.5,6.5,-0.087
1.0,6.5,7.0,0.147
1.0,6.5,7.5,0.277
1.0,6.5,8.0,0.267
1.0,6.5,8.5,0.142
1.0,6.5,9.0,-0.037
1.0,6.5,9.5,-0.21
1.0,6.5,10.0,-0.33
1.0,6.5,10.5,-0.377
1.0,7.0,0.5,-0.01
1.0,7.0,1.0,0.191
1.0,7.0,1.5,-0.073
1.0,7.0,2.0,0.392
1.0,7.0,2.5,0.277
1.0,7.0,3.0,-0.142
1.0,7.0,3.5,0.178
1.0,7.0,4.0,0.512
1.0,7.0,4.5,0.397
1.0,7.0,5.0,0.065
1.0,7.0,5.5,-0.134
1.0,7.0,6.0,-0.077
1.0,7.0,6.5,0.147
1.0,7.0,7.0,0.382
1.0,7.0,7.5,0.512
1.0,7.0,8.0,0.501
1.0,7.0,8.5,0.376
1.0,7.0,9.0,0.197
1.0,7.0,9.5,0.025
1.0,7.0,10.0,-0.096
1.0,7.0,10.5,-0.142
1.0,7.5,0.5,0.12
1.0,7.5,1.0,0.321
1.0,7.5,1.5,0.057
1.0,7.5,2.0,0.522
1.0,7.5,2.5,0.407
1.0,7.5,3.0,-0.012
1.0,7.5,3.5,0.308
1.0,7.5,4.0,0.642
1.0,7.5,4.5,0.527
1.0,7.5,5.0,0.196
1.0,7.5,5.5,-0.003
1.0,7.5,6.0,0.054
1.0,7.5,6.5,0.277
1.0,7.5,7.0,0.512
1.0,7.5,7.5,0.642
1.0,7.5,8.0,0.631
1.0,7.5,8.5,0.507
1.0,7.5,9.0,0.327
1.0,7.5,9.5,0.155
1.0,7.5,10.0,0.035
1.0,7.5,10.5,-0.012
1.0,8.0,0.5,0.109
1.0,8.0,1.0,0.31
1.0,8.0,1.5,0.046
1.0,8.0,2.0,0.512
1.0,8.0,2.5,0.397
1.0,8.0,3.0,-0.023
1.0,8.0,3.5,0.297
1.0,8.0,4.0,0.631
1.0,8.0,4.5,0.517
1.0,8.0,5.0,0.185
1.0,8.0,5.5,-0.014
1.0,8.0,6.0,0.043
1.0,8.0,6.5,0.267
1.0,8.0,7.0,0.501
1.0,8.0,7.5,0.631
1.0,8.0,8.0,0.621
1.0,8.0,8.5,0.496
1.0,8.0,9.0,0.317
1.0,8.0,9.5,0.144
1.0,8.0,10.0,0.024
1.0,8.0,10.5,-0.023
1.0,8.5,0.5,-0.016
1.0,8.5,1.0,0.186
1.0,8.5,1.5,-0.078
1.0,8.5,2.0,0.387
1.0,8.5,2.5,0.272
1.0,8.5,3.0,-0.148
1.0,8.5,3.5,0.173
1.0,8.5,4.0,0.506
1.0,8.5,4.5,0.392
1.0,8.5,5.0,0.06
1.0,8.5,5.5,-0.139
1.0,8.5,6.0,-0.082
1.0,8.5,6.5,0.142
1.0,8.5,7.0,0.376
1.0,8.5,7.5,0.507
1.0,8.5,8.0,0.496
1.0,8.5,8.5,0.371
1.0,8.5,9.0,0.192
1.0,8.5,9.5,0.019
1.0,8.5,10.0,-0.101
1.0,8.5,10.5,-0.147
1.0,9.0,0.5,-0.195
1.0,9.0,1.0,0.006
1.0,9.0,1.5,-0.257
1.0,9.0,2.0,0.208
1.0,9.0,2.5,0.093
1.0,9.0,3.0,-0.327
1.0,9.0,3.5,-0.007
1.0,9.0,4.0,0.327
1.0,9.0,4.5,0.213
1.0,9.0,5.0,-0.119
1.0,9.0,5.5,-0.318
1.0,9.0,6.0,-0.261
1.0,9.0,6.5,-0.037
1.0,9.0,7.0,0.197
1.0,9.0,7.5,0.327
1.0,9.0,8.0,0.317
1.0,9.0,8.5,0.192
1.0,9.0,9.0,0.013
1.0,9.0,9.5,-0.16
1.0,9.0,10.0,-0.28
1.0,9.0,10.5,-0.327
1.0,9.5,0.5,-0.367
1.0,9.5,1.0,-0.166
1.0,9.5,1.5,-0.43
1.0,9.5,2.0,0.035
1.0,9.5,2.5,-0.08
1.0,9.5,3.0,-0.499
1.0,9.5,3.5,-0.179
1.0,9.5,4.0,0.155
1.0,9.5,4.5,0.04
1.0,9.5,5.0,-0.292
1.0,9.5,5.5,-0.491
1.0,9.5,6.0,-0.434
1.0,9.5,6.5,-0.21
1.0,9.5,7.0,0.025
1.0,9.5,7.5,0.155
1.0,9.5,8.0,0.144
1.0,9.5,8.5,0.019
1.0,9.5,9.0,-0.16
1.0,9.5,9.5,-0.332
