x0,x1,x2,fitness
-5.0,-3.0,1.5,-12.154
-5.0,-3.0,2.0,8.454
-5.0,-3.0,2.5,-9.441
-5.0,-3.0,3.0,2.318
-5.0,-3.0,3.5,-7.52
-5.0,-3.0,4.0,-2.927
-5.0,-3.0,4.5,-5.553
-5.0,-3.0,5.0,99.188
-5.0,-2.5,-5.0,28.927
-5.0,-2.5,-4.5,-27.465
-5.0,-2.5,-4.0,29.615
-5.0,-2.5,-3.5,-26.85
-5.0,-2.5,-3.0,36.757
-5.0,-2.5,-2.5,-36.401
-5.0,-2.5,-2.0,62.709
-5.0,-2.5,-1.5,-122.108
-5.0,-2.5,-1.0,82.452
-5.0,-2.5,-0.5,26.23
-5.0,-2.5,0.0,-45.356
-5.0,-2.5,0.5,17.71
-5.0,-2.5,1.0,-18.143
-5.0,-2.5,1.5,12.036
-5.0,-2.5,2.0,-8.372
-5.0,-2.5,2.5,9.349
-5.0,-2.5,3.0,-2.296
-5.0,-2.5,3.5,7.447
-5.0,-2.5,4.0,2.898
-5.0,-2.5,4.5,5.499
-5.0,-2.5,5.0,-98.227
-5.0,-2.0,-5.0,-49.834
-5.0,-2.0,-4.5,47.315
-5.0,-2.0,-4.0,-51.019
-5.0,-2.0,-3.5,46.255
-5.0,-2.0,-3.0,-63.323
-5.0,-2.0,-2.5,62.709
-5.0,-2.0,-2.0,-108.03
-5.0,-2.0,-1.5,210.358
-5.0,-2.0,-1.0,-142.042
-5.0,-2.0,-0.5,-45.188
-5.0,-2.0,0.0,78.136
-5.0,-2.0,0.5,-30.509
-5.0,-2.0,1.0,31.256
-5.0,-2.0,1.5,-20.734
-5.0,-2.0,2.0,14.423
-5.0,-2.0,2.5,-16.106
-5.0,-2.0,3.0,3.955
-5.0,-2.0,3.5,-12.83
-5.0,-2.0,4.0,-4.993
-5.0,-2.0,4.5,-9.473
-5.0,-2.0,5.0,169.218
-5.0,-1.5,-5.0,97.037
-5.0,-1.5,-4.5,-92.132
-5.0,-1.5,-4.0,99.344
-5.0,-1.5,-3.5,-90.069
-5.0,-1.5,-3.0,123.303
-5.0,-1.5,-2.5,-122.108
-5.0,-1.5,-2.0,210.358
-5.0,-1.5,-1.5,-409.613
-5.0,-1.5,-1.0,276.587
-5.0,-1.5,-0.5,87.99
-5.0,-1.5,0.0,-152.148
-5.0,-1.5,0.5,59.408
-5.0,-1.5,1.0,-60.861
-5.0,-1.5,1.5,40.374
-5.0,-1.5,2.0,-28.084
-5.0,-1.5,2.5,31.363
-5.0,-1.5,3.0,-7.701
-5.0,-1.5,3.5,24.983
-5.0,-1.5,4.0,9.722
-5.0,-1.5,4.5,18.446
-5.0,-1.5,5.0,-329.503
-5.0,-1.0,-5.0,-65.523
-5.0,-1.0,-4.5,62.211
-5.0,-1.0,-4.0,-67.081
-5.0,-1.0,-3.5,60.818
-5.0,-1.0,-3.0,-83.259
-5.0,-1.0,-2.5,82.452
-5.0,-1.0,-2.0,-142.042
-5.0,-1.0,-1.5,276.587
-5.0,-1.0,-1.0,-186.762
-5.0,-1.0,-0.5,-59.415
-5.0,-1.0,0.0,102.736
-5.0,-1.0,0.5,-40.115
-5.0,-1.0,1.0,41.096
-5.0,-1.0,1.5,-27.262
-5.0,-1.0,2.0,18.964
-5.0,-1.0,2.5,-21.177
-5.0,-1.0,3.0,5.2
-5.0,-1.0,3.5,-16.869
-5.0,-1.0,4.0,-6.565
-5.0,-1.0,4.5,-12.455
-5.0,-1.0,5.0,222.494
-5.0,-0.5,-5.0,-20.845
-5.0,-0.5,-4.5,19.791
-5.0,-0.5,-4.0,-21.34
-5.0,-0.5,-3.5,19.348
-5.0,-0.5,-3.0,-26.487
-5.0,-0.5,-2.5,26.23
-5.0,-0.5,-2.0,-45.188
-5.0,-0.5,-1.5,87.99
-5.0,-0.5,-1.0,-59.415
-5.0,-0.5,-0.5,-18.901
-5.0,-0.5,0.0,32.683
-5.0,-0.5,0.5,-12.762
-5.0,-0.5,1.0,13.074
-5.0,-0.5,1.5,-8.673
-5.0,-0.5,2.0,6.033
-5.0,-0.5,2.5,-6.737
-5.0,-0.5,3.0,1.654
-5.0,-0.5,3.5,-5.367
-5.0,-0.5,4.0,-2.089
-5.0,-0.5,4.5,-3.962
-5.0,-0.5,5.0,70.782
-5.0,0.0,-5.0,36.044
-5.0,0.0,-4.5,-34.222
-5.0,0.0,-4.0,36.901
-5.0,0.0,-3.5,-33.455
-5.0,0.0,-3.0,45.8
-5.0,0.0,-2.5,-45.356
-5.0,0.0,-2.0,78.136
-5.0,0.0,-1.5,-152.148
-5.0,0.0,-1.0,102.736
-5.0,0.0,-0.5,32.683
-5.0,0.0,0.0,-56.514
-5.0,0.0,0.5,22.067
-5.0,0.0,1.0,-22.607
-5.0,0.0,1.5,14.997
-5.0,0.0,2.0,-10.432
-5.0,0.0,2.5,11.649
-5.0,0.0,3.0,-2.861
-5.0,0.0,3.5,9.28
-5.0,0.0,4.0,3.611
-5.0,0.0,4.5,6.851
-5.0,0.0,5.0,-122.392
-5.0,0.5,-5.0,-14.074
-5.0,0.5,-4.5,13.362
-5.0,0.5,-4.0,-14.408
-5.0,0.5,-3.5,13.063
-5.0,0.5,-3.0,-17.883
-5.0,0.5,-2.5,17.71
-5.0,0.5,-2.0,-30.509
-5.0,0.5,-1.5,59.408
-5.0,0.5,-1.0,-40.115
-5.0,0.5,-0.5,-12.762
-5.0,0.5,0.0,22.067
-5.0,0.5,0.5,-8.616
-5.0,0.5,1.0,8.827
-5.0,0.5,1.5,-5.856
-5.0,0.5,2.0,4.073
-5.0,0.5,2.5,-4.549
-5.0,0.5,3.0,1.117
-5.0,0.5,3.5,-3.623
-5.0,0.5,4.0,-1.41
-5.0,0.5,4.5,-2.675
-5.0,0.5,5.0,47.79
-5.0,1.0,-5.0,14.418
-5.0,1.0,-4.5,-13.689
-5.0,1.0,-4.0,14.761
-5.0,1.0,-3.5,-13.383
-5.0,1.0,-3.0,18.321
-5.0,1.0,-2.5,-18.143
-5.0,1.0,-2.0,31.256
-5.0,1.0,-1.5,-60.861
-5.0,1.0,-1.0,41.096
-5.0,1.0,-0.5,13.074
-5.0,1.0,0.0,-22.607
-5.0,1.0,0.5,8.827
-5.0,1.0,1.0,-9.043
-5.0,1.0,1.5,5.999
-5.0,1.0,2.0,-4.173
-5.0,1.0,2.5,4.66
-5.0,1.0,3.0,-1.144
-5.0,1.0,3.5,3.712
-5.0,1.0,4.0,1.445
-5.0,1.0,4.5,2.741
-5.0,1.0,5.0,-48.958
-5.0,1.5,-5.0,-9.565
-5.0,1.5,-4.5,9.081
-5.0,1.5,-4.0,-9.792
-5.0,1.5,-3.5,8.878
-5.0,1.5,-3.0,-12.154
-5.0,1.5,-2.5,12.036
-5.0,1.5,-2.0,-20.734
-5.0,1.5,-1.5,40.374
-5.0,1.5,-1.0,-27.262
-5.0,1.5,-0.5,-8.673
-5.0,1.5,0.0,14.997
-5.0,1.5,0.5,-5.856
-5.0,1.5,1.0,5.999
-5.0,1.5,1.5,-3.98
-5.0,1.5,2.0,2.768
-5.0,1.5,2.5,-3.091
-5.0,1.5,3.0,0.759
-5.0,1.5,3.5,-2.462
-5.0,1.5,4.0,-0.958
-5.0,1.5,4.5,-1.818
-5.0,1.5,5.0,32.478
-5.0,2.0,-5.0,6.653
-5.0,2.0,-4.5,-6.317
-5.0,2.0,-4.0,6.811
-5.0,2.0,-3.5,-6.175
-5.0,2.0,-3.0,8.454
-5.0,2.0,-2.5,-8.372
-5.0,2.0,-2.0,14.423
-5.0,2.0,-1.5,-28.084
-5.0,2.0,-1.0,18.964
-5.0,2.0,-0.5,6.033
-5.0,2.0,0.0,-10.432
-5.0,2.0,0.5,4.073
-5.0,2.0,1.0,-4.173
-5.0,2.0,1.5,2.768
-5.0,2.0,2.0,-1.926
-5.0,2.0,2.5,2.15
-5.0,2.0,3.0,-0.528
-5.0,2.0,3.5,1.713
-5.0,2.0,4.0,0.667
-5.0,2.0,4.5,1.265
-5.0,2.0,5.0,-22.592
-5.0,2.5,-5.0,-7.43
-5.0,2.5,-4.5,7.054
-5.0,2.5,-4.0,-7.606
-5.0,2.5,-3.5,6.896
-5.0,2.5,-3.0,-9.441
-5.0,2.5,-2.5,9.349
-5.0,2.5,-2.0,-16.106
-5.0,2.5,-1.5,31.363
-5.0,2.5,-1.0,-21.177
-5.0,2.5,-0.5,-6.737
-5.0,2.5,0.0,11.649
-5.0,2.5,0.5,-4.549
-5.0,2.5,1.0,4.66
-5.0,2.5,1.5,-3.091
-5.0,2.5,2.0,2.15
-5.0,2.5,2.5,-2.401
-5.0,2.5,3.0,0.59
-5.0,2.5,3.5,-1.913
-5.0,2.5,4.0,-0.744
-5.0,2.5,4.5,-1.412
-5.0,2.5,5.0,25.229
-5.0,3.0,-5.0,1.824
-5.0,3.0,-4.5,-1.732
-5.0,3.0,-4.0,1.868
-5.0,3.0,-3.5,-1.693
-5.0,3.0,-3.0,2.318
-5.0,3.0,-2.5,-2.296
-5.0,3.0,-2.0,3.955
-5.0,3.0,-1.5,-7.701
-5.0,3.0,-1.0,5.2
-5.0,3.0,-0.5,1.654
-5.0,3.0,0.0,-2.861
-5.0,3.0,0.5,1.117
-5.0,3.0,1.0,-1.144
-5.0,3.0,1.5,0.759
-5.0,3.0,2.0,-0.528
-5.0,3.0,2.5,0.59
-5.0,3.0,3.0,-0.145
-5.0,3.0,3.5,0.47
-5.0,3.0,4.0,0.183
-5.0,3.0,4.5,0.347
-5.0,3.0,5.0,-6.195
-5.0,3.5,-5.0,-5.918
-5.0,3.5,-4.5,5.619
-5.0,3.5,-4.0,-6.059
-5.0,3.5,-3.5,5.493
-5.0,3.5,-3.0,-7.52
-5.0,3.5,-2.5,7.447
-5.0,3.5,-2.0,-12.83
-5.0,3.5,-1.5,24.983
-5.0,3.5,-1.0,-16.869
-5.0,3.5,-0.5,-5.367
-5.0,3.5,0.0,9.28
-5.0,3.5,0.5,-3.623
-5.0,3.5,1.0,3.712
-5.0,3.5,1.5,-2.462
-5.0,3.5,2.0,1.713
-5.0,3.5,2.5,-1.913
-5.0,3.5,3.0,0.47
-5.0,3.5,3.5,-1.524
-5.0,3.5,4.0,-0.593
-5.0,3.5,4.5,-1.125
-5.0,3.5,5.0,20.097
-5.0,4.0,-5.0,-2.303
-5.0,4.0,-4.5,2.187
-5.0,4.0,-4.0,-2.358
-5.0,4.0,-3.5,2.138
-5.0,4.0,-3.0,-2.927
-5.0,4.0,-2.5,2.898
-5.0,4.0,-2.0,-4.993
-5.0,4.0,-1.5,9.722
-5.0,4.0,-1.0,-6.565
-5.0,4.0,-0.5,-2.089
-5.0,4.0,0.0,3.611
-5.0,4.0,0.5,-1.41
-5.0,4.0,1.0,1.445
-5.0,4.0,1.5,-0.958
-5.0,4.0,2.0,0.667
-5.0,4.0,2.5,-0.744
-5.0,4.0,3.0,0.183
-5.0,4.0,3.5,-0.593
-5.0,4.0,4.0,-0.231
-5.0,4.0,4.5,-0.438
-5.0,4.0,5.0,7.821
-5.0,4.5,-5.0,-4.37
-5.0,4.5,-4.5,4.149
-5.0,4.5,-4.0,-4.474
-5.0,4.5,-3.5,4.056
-5.0,4.5,-3.0,-5.553
-5.0,4.5,-2.5,5.499
-5.0,4.5,-2.0,-9.473
-5.0,4.5,-1.5,18.446
-5.0,4.5,-1.0,-12.455
-5.0,4.5,-0.5,-3.962
-5.0,4.5,0.0,6.851
-5.0,4.5,0.5,-2.675
-5.0,4.5,1.0,2.741
-5.0,4.5,1.5,-1.818
-5.0,4.5,2.0,1.265
-5.0,4.5,2.5,-1.412
-5.0,4.5,3.0,0.347
-5.0,4.5,3.5,-1.125
-5.0,4.5,4.0,-0.438
-5.0,4.5,4.5,-0.831
-5.0,4.5,5.0,14.838
-5.0,5.0,-5.0,78.059
-5.0,5.0,-4.5,-74.114
-5.0,5.0,-4.0,79.915
-5.0,5.0,-3.5,-72.454
-5.0,5.0,-3.0,99.188
-5.0,5.0,-2.5,-98.227
-5.0,5.0,-2.0,169.218
-5.0,5.0,-1.5,-329.503
-5.0,5.0,-1.0,222.494
-5.0,5.0,-0.5,70.782
-5.0,5.0,0.0,-122.392
-5.0,5.0,0.5,47.79
-5.0,5.0,1.0,-48.958
-5.0,5.0,1.5,32.478
-5.0,5.0,2.0,-22.592
-5.0,5.0,2.5,25.229
-5.0,5.0,3.0,-6.195
-5.0,5.0,3.5,20.097
-5.0,5.0,4.0,7.821
-5.0,5.0,4.5,14.838
-5.0,5.0,5.0,-265.061
-4.5,-5.0,-5.0,21.826
-4.5,-5.0,-4.5,-20.723
-4.5,-5.0,-4.0,22.345
-4.5,-5.0,-3.5,-20.259
-4.5,-5.0,-3.0,27.734
-4.5,-5.0,-2.5,-27.465
-4.5,-5.0,-2.0,47.315
-4.5,-5.0,-1.5,-92.132
-4.5,-5.0,-1.0,62.211
-4.5,-5.0,-0.5,19.791
-4.5,-5.0,0.0,-34.222
-4.5,-5.0,0.5,13.362
-4.5,-5.0,1.0,-13.689
-4.5,-5.0,1.5,9.081
-4.5,-5.0,2.0,-6.317
-4.5,-5.0,2.5,7.054
-4.5,-5.0,3.0,-1.732
-4.5,-5.0,3.5,5.619
-4.5,-5.0,4.0,2.187
-4.5,-5.0,4.5,4.149
-4.5,-5.0,5.0,-74.114
-4.5,-4.5,-5.0,-20.723
-4.5,-4.5,-4.5,19.676
-4.5,-4.5,-4.0,-21.216
-4.5,-4.5,-3.5,19.235
-4.5,-4.5,-3.0,-26.332
-4.5,-4.5,-2.5,26.077
-4.5,-4.5,-2.0,-44.923
-4.5,-4.5,-1.5,87.476
-4.5,-4.5,-1.0,-59.067
-4.5,-4.5,-0.5,-18.791
-4.5,-4.5,0.0,32.492
-4.5,-4.5,0.5,-12.687
-4.5,-4.5,1.0,12.997
-4.5,-4.5,1.5,-8.622
-4.5,-4.5,2.0,5.998
-4.5,-4.5,2.5,-6.698
-4.5,-4.5,3.0,1.645
-4.5,-4.5,3.5,-5.335
-4.5,-4.5,4.0,-2.076
-4.5,-4.5,4.5,-3.939
-4.5,-4.5,5.0,70.368
-4.5,-4.0,-5.0,22.345
-4.5,-4.0,-4.5,-21.216
-4.5,-4.0,-4.0,22.876
-4.5,-4.0,-3.5,-20.741
-4.5,-4.0,-3.0,28.393
-4.5,-4.0,-2.5,-28.118
-4.5,-4.0,-2.0,48.44
-4.5,-4.0,-1.5,-94.323
-4.5,-4.0,-1.0,63.691
-4.5,-4.0,-0.5,20.262
-4.5,-4.0,0.0,-35.036
-4.5,-4.0,0.5,13.68
-4.5,-4.0,1.0,-14.015
-4.5,-4.0,1.5,9.297
-4.5,-4.0,2.0,-6.467
-4.5,-4.0,2.5,7.222
-4.5,-4.0,3.0,-1.773
-4.5,-4.0,3.5,5.753
-4.5,-4.0,4.0,2.239
-4.5,-4.0,4.5,4.248
-4.5,-4.0,5.0,-75.876
-4.5,-3.5,-5.0,-20.259
-4.5,-3.5,-4.5,19.235
-4.5,-3.5,-4.0,-20.741
-4.5,-3.5,-3.5,18.804
-4.5,-3.5,-3.0,-25.742
-4.5,-3.5,-2.5,25.493
-4.5,-3.5,-2.0,-43.917
-4.5,-3.5,-1.5,85.516
-4.5,-3.5,-1.0,-57.744
-4.5,-3.5,-0.5,-18.37
-4.5,-3.5,0.0,31.765
-4.5,-3.5,0.5,-12.403
-4.5,-3.5,1.0,12.706
-4.5,-3.5,1.5,-8.429
-4.5,-3.5,2.0,5.863
-4.5,-3.5,2.5,-6.548
-4.5,-3.5,3.0,1.608
-4.5,-3.5,3.5,-5.216
-4.5,-3.5,4.0,-2.03
-4.5,-3.5,4.5,-3.851
-4.5,-3.5,5.0,68.792
-4.5,-3.0,-5.0,27.734
-4.5,-3.0,-4.5,-26.332
-4.5,-3.0,-4.0,28.393
-4.5,-3.0,-3.5,-25.742
-4.5,-3.0,-3.0,35.241
-4.5,-3.0,-2.5,-34.899
-4.5,-3.0,-2.0,60.122
-4.5,-3.0,-1.5,-117.071
-4.5,-3.0,-1.0,79.051
-4.5,-3.0,-0.5,25.148
-4.5,-3.0,0.0,-43.485
-4.5,-3.0,0.5,16.979
-4.5,-3.0,1.0,-17.395
-4.5,-3.0,1.5,11.539
-4.5,-3.0,2.0,-8.027
-4.5,-3.0,2.5,8.964
-4.5,-3.0,3.0,-2.201
-4.5,-3.0,3.5,7.14
-4.5,-3.0,4.0,2.779
-4.5,-3.0,4.5,5.272
-4.5,-3.0,5.0,-94.175
-4.5,-2.5,-5.0,-27.465
-4.5,-2.5,-4.5,26.077
-4.5,-2.5,-4.0,-28.118
-4.5,-2.5,-3.5,25.493
-4.5,-2.5,-3.0,-34.899
-4.5,-2.5,-2.5,34.561
-4.5,-2.5,-2.0,-59.539
-4.5,-2.5,-1.5,115.936
-4.5,-2.5,-1.0,-78.285
-4.5,-2.5,-0.5,-24.905
-4.5,-2.5,0.0,43.064
-4.5,-2.5,0.5,-16.815
-4.5,-2.5,1.0,17.226
-4.5,-2.5,1.5,-11.427
-4.5,-2.5,2.0,7.949
-4.5,-2.5,2.5,-8.877
-4.5,-2.5,3.0,2.18
-4.5,-2.5,3.5,-7.071
-4.5,-2.5,4.0,-2.752
-4.5,-2.5,4.5,-5.221
-4.5,-2.5,5.0,93.262
-4.5,-2.0,-5.0,47.315
-4.5,-2.0,-4.5,-44.923
-4.5,-2.0,-4.0,48.44
-4.5,-2.0,-3.5,-43.917
-4.5,-2.0,-3.0,60.122
-4.5,-2.0,-2.5,-59.539
-4.5,-2.0,-2.0,102.57
-4.5,-2.0,-1.5,-199.726
-4.5,-2.0,-1.0,134.863
-4.5,-2.0,-0.5,42.904
-4.5,-2.0,0.0,-74.187
-4.5,-2.0,0.5,28.967
-4.5,-2.0,1.0,-29.676
-4.5,-2.0,1.5,19.686
-4.5,-2.0,2.0,-13.694
-4.5,-2.0,2.5,15.292
-4.5,-2.0,3.0,-3.755
-4.5,-2.0,3.5,12.181
-4.5,-2.0,4.0,4.741
-4.5,-2.0,4.5,8.994
-4.5,-2.0,5.0,-160.665
-4.5,-1.5,-5.0,-92.132
-4.5,-1.5,-4.5,87.476
-4.5,-1.5,-4.0,-94.323
-4.5,-1.5,-3.5,85.516
-4.5,-1.5,-3.0,-117.071
-4.5,-1.5,-2.5,115.936
-4.5,-1.5,-2.0,-199.726
-4.5,-1.5,-1.5,388.91
-4.5,-1.5,-1.0,-262.607
-4.5,-1.5,-0.5,-83.543
-4.5,-1.5,0.0,144.458
-4.5,-1.5,0.5,-56.406
-4.5,-1.5,1.0,57.785
-4.5,-1.5,1.5,-38.334
-4.5,-1.5,2.0,26.665
-4.5,-1.5,2.5,-29.778
-4.5,-1.5,3.0,7.312
-4.5,-1.5,3.5,-23.72
-4.5,-1.5,4.0,-9.231
-4.5,-1.5,4.5,-17.513
-4.5,-1.5,5.0,312.849
-4.5,-1.0,-5.0,62.211
-4.5,-1.0,-4.5,-59.067
-4.5,-1.0,-4.0,63.691
-4.5,-1.0,-3.5,-57.744
-4.5,-1.0,-3.0,79.051
-4.5,-1.0,-2.5,-78.285
-4.5,-1.0,-2.0,134.863
-4.5,-1.0,-1.5,-262.607
-4.5,-1.0,-1.0,177.323
-4.5,-1.0,-0.5,56.412
-4.5,-1.0,0.0,-97.544
-4.5,-1.0,0.5,38.087
-4.5,-1.0,1.0,-39.019
-4.5,-1.0,1.5,25.884
-4.5,-1.0,2.0,-18.005
-4.5,-1.0,2.5,20.107
-4.5,-1.0,3.0,-4.937
-4.5,-1.0,3.5,16.017
-4.5,-1.0,4.0,6.233
-4.5,-1.0,4.5,11.826
-4.5,-1.0,5.0,-211.248
-4.5,-0.5,-5.0,19.791
-4.5,-0.5,-4.5,-18.791
-4.5,-0.5,-4.0,20.262
-4.5,-0.5,-3.5,-18.37
-4.5,-0.5,-3.0,25.148
-4.5,-0.5,-2.5,-24.905
-4.5,-0.5,-2.0,42.904
-4.5,-0.5,-1.5,-83.543
-4.5,-0.5,-1.0,56.412
-4.5,-0.5,-0.5,17.946
-4.5,-0.5,0.0,-31.032
-4.5,-0.5,0.5,12.117
-4.5,-0.5,1.0,-12.413
-4.5,-0.5,1.5,8.235
-4.5,-0.5,2.0,-5.728
-4.5,-0.5,2.5,6.397
-4.5,-0.5,3.0,-1.571
-4.5,-0.5,3.5,5.095
-4.5,-0.5,4.0,1.983
-4.5,-0.5,4.5,3.762
-4.5,-0.5,5.0,-67.204
-4.5,0.0,-5.0,-34.222
-4.5,0.0,-4.5,32.492
-4.5,0.0,-4.0,-35.036
-4.5,0.0,-3.5,31.765
-4.5,0.0,-3.0,-43.485
-4.5,0.0,-2.5,43.064
-4.5,0.0,-2.0,-74.187
-4.5,0.0,-1.5,144.458
-4.5,0.0,-1.0,-97.544
-4.5,0.0,-0.5,-31.032
-4.5,0.0,0.0,53.658
-4.5,0.0,0.5,-20.951
-4.5,0.0,1.0,21.464
-4.5,0.0,1.5,-14.239
-4.5,0.0,2.0,9.905
-4.5,0.0,2.5,-11.061
-4.5,0.0,3.0,2.716
-4.5,0.0,3.5,-8.811
-4.5,0.0,4.0,-3.429
-4.5,0.0,4.5,-6.505
-4.5,0.0,5.0,116.206
-4.5,0.5,-5.0,13.362
-4.5,0.5,-4.5,-12.687
-4.5,0.5,-4.0,13.68
-4.5,0.5,-3.5,-12.403
-4.5,0.5,-3.0,16.979
-4.5,0.5,-2.5,-16.815
-4.5,0.5,-2.0,28.967
-4.5,0.5,-1.5,-56.406
-4.5,0.5,-1.0,38.087
-4.5,0.5,-0.5,12.117
-4.5,0.5,0.0,-20.951
-4.5,0.5,0.5,8.181
-4.5,0.5,1.0,-8.381
-4.5,0.5,1.5,5.56
-4.5,0.5,2.0,-3.867
-4.5,0.5,2.5,4.319
-4.5,0.5,3.0,-1.06
-4.5,0.5,3.5,3.44
-4.5,0.5,4.0,1.339
-4.5,0.5,4.5,2.54
-4.5,0.5,5.0,-45.374
-4.5,1.0,-5.0,-13.689
-4.5,1.0,-4.5,12.997
-4.5,1.0,-4.0,-14.015
-4.5,1.0,-3.5,12.706
-4.5,1.0,-3.0,-17.395
-4.5,1.0,-2.5,17.226
-4.5,1.0,-2.0,-29.676
-4.5,1.0,-1.5,57.785
-4.5,1.0,-1.0,-39.019
-4.5,1.0,-0.5,-12.413
-4.5,1.0,0.0,21.464
-4.5,1.0,0.5,-8.381
-4.5,1.0,1.0,8.586
-4.5,1.0,1.5,-5.696
-4.5,1.0,2.0,3.962
-4.5,1.0,2.5,-4.424
-4.5,1.0,3.0,1.086
-4.5,1.0,3.5,-3.524
-4.5,1.0,4.0,-1.372
-4.5,1.0,4.5,-2.602
-4.5,1.0,5.0,46.484
-4.5,1.5,-5.0,9.081
-4.5,1.5,-4.5,-8.622
-4.5,1.5,-4.0,9.297
-4.5,1.5,-3.5,-8.429
-4.5,1.5,-3.0,11.539
-4.5,1.5,-2.5,-11.427
-4.5,1.5,-2.0,19.686
-4.5,1.5,-1.5,-38.334
-4.5,1.5,-1.0,25.884
-4.5,1.5,-0.5,8.235
-4.5,1.5,0.0,-14.239
-4.5,1.5,0.5,5.56
-4.5,1.5,1.0,-5.696
-4.5,1.5,1.5,3.778
-4.5,1.5,2.0,-2.628
-4.5,1.5,2.5,2.935
-4.5,1.5,3.0,-0.721
-4.5,1.5,3.5,2.338
-4.5,1.5,4.0,0.91
-4.5,1.5,4.5,1.726
-4.5,1.5,5.0,-30.837
-4.5,2.0,-5.0,-6.317
-4.5,2.0,-4.5,5.998
-4.5,2.0,-4.0,-6.467
-4.5,2.0,-3.5,5.863
-4.5,2.0,-3.0,-8.027
-4.5,2.0,-2.5,7.949
-4.5,2.0,-2.0,-13.694
-4.5,2.0,-1.5,26.665
-4.5,2.0,-1.0,-18.005
-4.5,2.0,-0.5,-5.728
-4.5,2.0,0.0,9.905
-4.5,2.0,0.5,-3.867
-4.5,2.0,1.0,3.962
-4.5,2.0,1.5,-2.628
-4.5,2.0,2.0,1.828
-4.5,2.0,2.5,-2.042
-4.5,2.0,3.0,0.501
-4.5,2.0,3.5,-1.626
