id,x0,x1,x2,fitness-4,fitness-5,fitness-4.5,fitness-3.5
7715,-2.34655,3.15304,-5,NA,-72.216,NA,NA
7931,-1.77051,3.78761,-5,-25.056,NA,NA,NA
8164,-1.25665,4.09679,-5,NA,-54.028,NA,NA
8352,-1.70761,3.48897,-4.86606,NA,-25.728,NA,NA
8514,-1.99525,3.93402,-5,-35.263,NA,NA,NA
8691,-1.74505,3.57749,-5,-25.402,NA,NA,NA
8932,-1.72372,3.37197,-5,-30.418,NA,NA,NA
9109,-1.30042,3.70072,-5,NA,NA,-11.435,NA
9268,-2.12989,4.23251,-5,NA,NA,-38.847,NA
9493,-1.37489,3.79559,-4.52745,-47.035,NA,NA,NA
9686,-1.84156,4.24727,-5,NA,-42.54,NA,NA
9953,-1.82422,4.09635,-4.24939,NA,-65.104,NA,NA
10056,-1.33594,4.11215,-5,NA,-60.448,NA,NA
10220,-1.56536,3.8926,-4.70816,-10.425,NA,NA,NA
10462,-1.71787,3.84488,-5,NA,NA,-17.538,NA
10737,-1.87795,3.9203,-5,NA,-41.82,NA,NA
10852,-0.994661,3.53325,-5,-52.748,NA,NA,NA
11155,-1.49205,3.80869,-5,NA,-36.643,NA,NA
11277,-1.89863,4.59708,-5,NA,NA,-54.651,NA
11446,-1.49548,3.39417,-5,NA,-61.54,NA,NA
11797,-1.55852,3.26476,-5,NA,-46.362,NA,NA
11900,-1.93478,3.87766,-5,-28.269,NA,NA,NA
12119,-2.17245,3.28279,-5,NA,-62.305,NA,NA
12362,-2.65964,3.59559,-5,NA,-67.58,NA,NA
12419,-1.54783,3.61523,-5,-30.106,NA,NA,NA
12631,-0.995682,4.40288,-5,NA,-72.372,NA,NA
12894,-1.3424,3.92565,-5,NA,-35.305,NA,NA
13006,-2.14082,3.41042,-5,NA,-60.911,NA,NA
13313,-2.72939,4.63209,-5,NA,-74.93,NA,NA
13464,-2.23563,4.16584,-5,NA,-48.79,NA,NA
13793,-1.26985,3.80838,-5,NA,-44.133,NA,NA
13956,-1.63418,4.34781,-4.96721,NA,-42.567,NA,NA
14044,-2.08131,3.91717,-5,-38.135,NA,NA,NA
14364,-2.52206,3.9951,-5,NA,-59.154,NA,NA
14486,-2.15942,3.41428,-4.7185,NA,NA,-43.001,NA
14664,-1.65061,3.69604,-5,NA,-49.364,NA,NA
14931,-2.04364,4.56254,-5,NA,-55.022,NA,NA
15029,-1.57702,4.32752,-5,NA,-49.163,NA,NA
15350,-1.21416,3.62864,-5,NA,-57.602,NA,NA
15419,-1.86031,3.06426,-5,-64.107,NA,NA,NA
15747,-1.12954,3.3765,-5,NA,-52.127,NA,NA
15878,-1.38107,4.13087,-4.54804,NA,-54.944,NA,NA
16174,-1.92122,3.60328,-5,NA,-34.213,NA,NA
16322,-1.46291,4.47597,-5,-54.25,NA,NA,NA
16555,-1.33315,3.59486,-4.55356,NA,-58.374,NA,NA
16748,-2.60137,4.03644,-4.63348,NA,NA,-59.906,NA
16994,-1.14573,3.70965,-5,-22.933,NA,NA,NA
17188,-1.2077,4.3103,-5,NA,NA,-51.966,NA
17280,-3.04517,4.25957,-5,NA,-80.057,NA,NA
17423,-1.66828,3.29088,-5,NA,-41.928,NA,NA
17755,-2.03136,4.04376,-5,-37.522,NA,NA,NA
17851,-2.11684,4.38457,-5,NA,NA,-44.461,NA
18028,-1.57131,4.19228,-4.62748,NA,-50.742,NA,NA
18251,-2.1771,4.34683,-4.53046,-57.78,NA,NA,NA
18404,-2.21327,3.9961,-5,NA,NA,-40.134,NA
18715,-2.22369,3.83273,-5,NA,-57.385,NA,NA
18873,-2.78563,3.65536,-5,NA,-70.886,NA,NA
19067,-2.06452,3.82561,-4.99118,NA,-36.225,NA,NA
19311,-2.50603,4.16466,-4.50144,-64.201,NA,NA,NA
19455,-1.38191,3.92234,-4.78951,NA,-31.201,NA,NA
19721,-1.82917,4.10367,-5,NA,-40.649,NA,NA
19908,-1.5955,3.97399,-5,NA,-44.128,NA,NA
20147,-1.74261,4.12076,-5,NA,-39.999,NA,NA
20372,-1.81927,3.36804,-5,NA,-47.099,NA,NA
20519,-1.34788,4.05668,-5,NA,-53.11,NA,NA
20685,-1.52949,3.37165,-5,NA,-52.486,NA,NA
20802,-1.72829,3.61368,-4.34068,NA,-55.835,NA,NA
21051,-1.98122,3.30612,-5,NA,NA,-27.746,NA
21295,-2.24596,3.51005,-5,NA,NA,-48.033,NA
21473,-1.73213,3.26109,-5,NA,-45.969,NA,NA
21671,-1.58207,3.48794,-4.70009,NA,-44.848,NA,NA
21946,-1.7516,3.36662,-4.82722,NA,-30.088,NA,NA
22190,-1.73744,3.71845,-5,NA,NA,-7.57,NA
22374,-1.62346,3.2752,-5,NA,NA,-32.358,NA
22591,-2.59802,3.93984,-5,NA,-56.868,NA,NA
22728,-1.42491,3.63838,-5,NA,-42.023,NA,NA
22932,-1.36455,3.74552,-5,NA,-33.478,NA,NA
23161,-1.21318,3.57151,-4.89029,-17.831,NA,NA,NA
23304,-1.47834,3.49708,-5,NA,-55.377,NA,NA
23437,-1.51312,3.85412,-5,NA,-39.375,NA,NA
23760,-1.89725,3.7368,-5,-22.866,NA,NA,NA
23889,-1.29561,3.79201,-5,NA,NA,-18.51,NA
24045,-1.63285,3.78436,-5,NA,NA,-10.204,NA
24292,-1.8628,3.8665,-4.87911,NA,-41.476,NA,NA
24420,-1.51905,4.0922,-4.66539,NA,-50.329,NA,NA
24757,-1.36522,3.9086,-4.5759,NA,NA,-19.427,NA
24827,-2.07625,3.91357,-5,-43.266,NA,NA,NA
25026,-1.68851,2.98235,-5,-46.754,NA,NA,NA
25368,-1.67968,3.37095,-5,NA,NA,-31.643,NA
25453,-1.48998,3.9822,-5,NA,-42.542,NA,NA
25617,-2.23803,3.77457,-5,NA,NA,-39.747,NA
25806,-2.21774,3.79939,-5,-38.898,NA,NA,NA
26115,-1.96285,3.47933,-5,-24.077,NA,NA,NA
26217,-1.84977,3.86517,-5,NA,NA,-21.314,NA
26556,-1.73554,3.2644,-4.87813,NA,-38.995,NA,NA
26709,-1.7254,3.43708,-5,NA,-35.558,NA,NA
26940,-1.85645,3.54395,-5,NA,-46.686,NA,NA
27017,-2.07833,3.74308,-5,NA,-39.528,NA,NA
27289,-1.47779,3.79898,-5,NA,-35.205,NA,NA
27459,-1.95831,4.09139,-4.63562,NA,NA,-36.608,NA
27668,-2.4001,4.19512,-5,NA,-51.675,NA,NA
27956,-1.92987,3.81633,-5,NA,-36.058,NA,NA
28121,-2.08066,4.2146,-5,-44.621,NA,NA,NA
28219,-2.22983,3.48238,-5,NA,-49.073,NA,NA
28413,-1.49442,3.60802,-5,NA,-44.555,NA,NA
28753,-2.14153,3.84022,-5,NA,-45.932,NA,NA
28862,-1.70217,3.48365,-5,NA,-36.49,NA,NA
29191,-1.57903,3.82865,-4.60508,NA,-29.978,NA,NA
29216,-1.9558,4.34838,-4.72365,NA,NA,-37.617,NA
29424,-1.36592,4.73801,-5,NA,NA,-70.836,NA
29642,-2.18575,4.24879,-5,-51.504,NA,NA,NA
29900,-1.93361,3.73175,-5,NA,-31.055,NA,NA
30170,-1.86863,3.98193,-5,NA,NA,-26.597,NA
30368,-2.44682,3.6806,-4.83152,NA,-63.084,NA,NA
30520,-1.72869,3.59026,-5,NA,NA,-17.329,NA
30773,-1.98835,4.07876,-5,NA,-50.705,NA,NA
30914,-2.52517,4.02745,-5,NA,-60.235,NA,NA
31052,-2.22579,4.19593,-5,NA,-49.075,NA,NA
31392,-1.46999,3.8128,-5,NA,NA,-22.17,NA
31425,-1.88634,3.67531,-4.91962,-21.797,NA,NA,NA
31767,-1.56581,4.06348,-5,NA,-45.151,NA,NA
31865,-1.45956,3.70701,-4.82917,NA,-32.375,NA,NA
32003,-1.52208,4.08858,-5,NA,NA,-22.423,NA
32307,-1.02447,4.05102,-4.78076,NA,NA,-48.871,NA
32541,-2.35005,4.09586,-5,NA,-51.96,NA,NA
32712,-2.15305,4.43472,-4.86908,NA,NA,-49.705,NA
32809,-1.4435,4.61206,-5,NA,-56.902,NA,NA
33176,-1.82657,3.72339,-4.40087,NA,NA,-38.024,NA
33300,-1.58183,3.64616,-4.61683,-34.779,NA,NA,NA
33557,-1.36669,3.62371,-5,NA,NA,-6.278,NA
33781,-1.3128,3.65144,-5,NA,NA,-16.66,NA
33917,-1.61545,3.72758,-5,NA,NA,-5.31,NA
34127,-1.23031,3.74765,-5,NA,-53.377,NA,NA
34249,-1.76599,4.33096,-5,NA,NA,-42.795,NA
34418,-1.79086,4.13001,-4.81143,-31.965,NA,NA,NA
34744,-2.21619,3.79526,-5,NA,-56.613,NA,NA
34810,-1.13619,3.91109,-4.80879,-25.765,NA,NA,NA
35111,-1.48674,4.24354,-4.44472,NA,NA,-49.607,NA
35204,-1.59792,4.14581,-4.96461,NA,NA,-32.662,NA
35528,-1.21018,3.59194,-5,-24.551,NA,NA,NA
35679,-2.02659,4.35945,-5,-52.939,NA,NA,NA
35820,-1.92564,3.50306,-5,NA,-54.619,NA,NA
36020,-1.95844,3.8682,-5,NA,-35.327,NA,NA
36252,-2.55578,3.91373,-5,NA,NA,-57.246,NA
36443,-1.76065,3.21968,-4.94062,NA,NA,-43.851,NA
36611,-1.85941,4.32325,-5,NA,-52.453,NA,NA
36979,-2.03064,4.52829,-5,NA,-55.926,NA,NA
37090,-1.52251,3.32323,-4.88731,NA,-61.403,NA,NA
37211,-1.32427,3.68944,-4.72592,NA,NA,-20.457,NA
37555,-2.52106,4.01071,-5,NA,NA,-54.52,NA
37675,-2.01733,3.94172,-5,-35.367,NA,NA,NA
37958,-1.0922,3.5825,-5,NA,NA,-34.691,NA
38040,-1.59324,3.85606,-4.95492,NA,NA,-8.339,NA
38362,-2.23893,3.87139,-4.79845,NA,-62.01,NA,NA
38542,-1.62677,3.67315,-5,NA,-47.656,NA,NA
38627,-1.49911,3.48259,-5,NA,-40.149,NA,NA
38885,-1.20856,3.48643,-4.93956,-22.594,NA,NA,NA
39149,-1.02157,3.69199,-5,NA,NA,-40.143,NA
39291,-1.43433,3.88811,-5,NA,-33.994,NA,NA
39579,-1.38777,4.35146,-4.96597,NA,NA,-47.344,NA
39734,-1.57537,3.65702,-5,-8.176,NA,NA,NA
39957,-1.8644,3.93381,-4.3618,-45.362,NA,NA,NA
40019,-2.47284,3.64591,-4.87757,NA,-57.293,NA,NA
40282,-1.92921,3.73862,-5,-30.311,NA,NA,NA
40526,-1.21607,4.12627,-5,NA,NA,-36.687,NA
40769,-2.12837,4.12912,-5,NA,-53.631,NA,NA
40858,-2.02444,3.62463,-5,NA,NA,-33.374,NA
41090,-1.47899,3.64792,-5,NA,NA,-19.337,NA
41400,-1.74151,4.6188,-4.72181,NA,NA,-53.206,NA
41558,-1.84295,3.43864,-4.92721,-43.76,NA,NA,NA
41614,-1.35598,3.38165,-5,NA,NA,-23.432,NA
41814,-1.94479,4.02814,-4.47325,NA,NA,-37.432,NA
42023,-1.0825,3.66303,-4.75003,-31.736,NA,NA,NA
42300,-2.06796,3.65482,-5,-37.415,NA,NA,NA
42508,-1.79989,3.95592,-5,NA,-40.343,NA,NA
42605,-2.36771,4.26155,-5,NA,-49.663,NA,NA
42855,-1.67425,4.22994,-4.74399,NA,-33.199,NA,NA
43039,-1.39513,3.86009,-4.91328,NA,-25.252,NA,NA
43342,-1.45587,4.04107,-4.76334,NA,NA,-29.135,NA
43475,-1.67259,3.53776,-5,NA,NA,-16.717,NA
43702,-1.74419,4.65019,-5,-48.826,NA,NA,NA
43973,-1.9299,3.40495,-5,NA,NA,-23.991,NA
44075,-1.78291,4.74966,-4.79314,NA,NA,-50.401,NA
44400,-2.15236,3.83886,-5,NA,NA,-39.942,NA
44581,-1.60433,3.6828,-4.96084,NA,-47.545,NA,NA
44648,-1.93945,3.62115,-5,NA,-44.531,NA,NA
44874,-1.48618,3.91004,-4.46355,NA,NA,-33.129,NA
45099,-1.78567,4.43137,-5,NA,-52.415,NA,NA
45205,-1.89542,3.85304,-5,NA,NA,-29.627,NA
45545,-1.40072,4.02544,-4.69288,NA,NA,-28.48,NA
45711,-1.84826,4.05067,-4.59892,NA,NA,-30.397,NA
45957,-1.36897,3.87479,-5,-23.142,NA,NA,NA
46001,-1.39494,4.08395,-5,-23.746,NA,NA,NA
46256,-2.38574,3.5932,-4.71365,NA,NA,-51.358,NA
46486,-1.62371,3.23028,-5,NA,-53.35,NA,NA
46613,-1.42431,3.88052,-4.74357,NA,NA,-10.997,NA
46989,-1.69908,3.98787,-5,NA,NA,NA,-77.762
47091,-1.65281,3.48541,-5,-25.732,NA,NA,NA
47252,-1.56514,4.19434,-5,-41.847,NA,NA,NA
47536,-1.49497,3.22417,-4.76822,NA,NA,-36.281,NA
47742,-1.87852,4.38704,-4.81625,NA,NA,-42.204,NA
47843,-1.8337,3.69024,-4.39206,NA,NA,-40.409,NA
48074,-2.09406,3.66524,-5,NA,NA,-35.381,NA
48296,-1.41717,3.79539,-4.80687,NA,-24.44,NA,NA
48527,-2.00325,4.01871,-5,NA,-45.326,NA,NA
48757,-1.71989,3.65622,-5,-16.178,NA,NA,NA
48940,-2.0424,4.16549,-5,NA,-58.473,NA,NA
49021,-1.73176,4.25819,-5,NA,-37.839,NA,NA
49249,-2.48062,3.46434,-5,NA,NA,-59.671,NA
49412,-1.40539,3.97392,-5,NA,NA,-22.452,NA
49743,-2.37274,3.3519,-4.77024,NA,-47.527,NA,NA
49831,-2.17376,3.64409,-4.48947,NA,-52.189,NA,NA
50187,-1.44892,3.53793,-4.36224,NA,NA,-43.579,NA
50394,-1.47157,4.3326,-5,NA,NA,-32.247,NA
50431,-1.36143,4.4626,-5,-54.62,NA,NA,NA
50721,-2.03923,3.23648,-5,NA,-72.192,NA,NA
50915,-1.77607,3.20983,-5,NA,-56.081,NA,NA
51171,-1.87747,3.40027,-5,-32.534,NA,NA,NA
51295,-1.71111,4.15952,-5,NA,-37.661,NA,NA
51579,-1.42772,3.95608,-5,NA,NA,-16.375,NA
51666,-2.16834,4.60148,-5,-64.269,NA,NA,NA
51817,-1.46656,3.8205,-5,-23.342,NA,NA,NA
52151,-1.75446,3.94913,-4.76722,NA,-51.489,NA,NA
52219,-1.72963,4.08907,-5,NA,-41.272,NA,NA
52424,-1.51545,3.61452,-5,NA,-44.087,NA,NA
52760,-1.55011,4.25307,-5,NA,-50.251,NA,NA
52808,-1.53926,4.39751,-5,-52.929,NA,NA,NA
53156,-1.4735,3.83218,-5,-8.557,NA,NA,NA
53206,-2.2863,3.56776,-4.44769,NA,NA,-57.666,NA
53441,-1.87881,3.50765,-5,NA,-40.043,NA,NA
53602,-1.09286,3.79134,-5,NA,NA,-30.28,NA
53974,-1.95508,3.36148,-5,-42.044,NA,NA,NA
54014,-2.28462,3.39394,-5,NA,-47.103,NA,NA
54249,-1.71557,2.95653,-4.35285,NA,-52.401,NA,NA
54589,-2.2075,4.31935,-5,NA,-52.6,NA,NA
54729,-1.32334,3.3193,-5,NA,NA,-43.712,NA
54916,-2.24076,3.7393,-5,NA,NA,-40.003,NA
55055,-2.19457,4.26123,-4.8308,-51.671,NA,NA,NA
55270,-1.53432,3.86796,-5,NA,-34.256,NA,NA
55402,-1.62342,3.73647,-4.59464,NA,-47.318,NA,NA
55735,-1.70734,4.02698,-4.58374,NA,-48.268,NA,NA
55947,-1.9324,3.23539,-5,NA,NA,-47.099,NA
56083,-1.8659,3.49592,-4.91779,NA,-49.135,NA,NA
56341,-1.92415,4.57884,-5,NA,-55.723,NA,NA
56592,-2.27623,3.62344,-5,NA,-49.912,NA,NA
56636,-1.59391,4.41844,-5,NA,-53.42,NA,NA
56940,-1.76164,3.69258,-4.89577,-8.544,NA,NA,NA
57012,-2.08038,3.91825,-5,NA,-40.916,NA,NA
57300,-1.41167,4.33873,-4.52428,NA,-56.836,NA,NA
57546,-1.42315,3.97463,-5,NA,-40.768,NA,NA
57636,-1.32769,3.71451,-5,NA,NA,-8.687,NA
57818,-1.73816,4.2087,-4.88901,NA,-32.012,NA,NA
58186,-1.62485,3.36496,-5,NA,-34.105,NA,NA
58307,-1.53357,3.47233,-5,NA,NA,-20.019,NA
58463,-1.30824,3.71894,-5,NA,-40.306,NA,NA
58729,-1.80503,3.55216,-5,NA,NA,-19.329,NA
58998,-2.5539,3.84273,-5,NA,-54.628,NA,NA
59008,-1.76443,3.76853,-5,NA,NA,-8.884,NA
59366,-1.67208,4.1104,-4.72286,NA,-40.14,NA,NA
59580,-1.53829,3.89005,-4.94792,NA,NA,-7.424,NA
59667,-1.43251,3.85853,-5,NA,NA,-11,NA
59970,-1.91469,3.48102,-5,-57.845,NA,NA,NA
60180,-1.71182,4.4565,-5,NA,NA,-48.595,NA
60349,-1.40719,4.24471,-5,NA,NA,-25.167,NA
60527,-1.69304,4.33169,-5,NA,-40.831,NA,NA
60607,-1.68387,3.8912,-4.44094,NA,-37.51,NA,NA
60837,-1.59846,4.29743,-4.87835,NA,-40.981,NA,NA
61180,-1.76435,3.19434,-4.42441,NA,-81.187,NA,NA
61245,-1.93801,4.13508,-4.42279,NA,-48.606,NA,NA
61588,-1.65853,3.82531,-4.62477,NA,-37.914,NA,NA
61627,-1.48881,4.33718,-4.82103,NA,NA,-30.832,NA
61809,-1.98037,4.01635,-5,NA,NA,-31.787,NA
62123,-1.64704,4.19492,-5,-35.416,NA,NA,NA
62254,-1.90401,3.69271,-5,NA,NA,-22.574,NA
62447,-2.05264,3.1811,-5,NA,NA,-49.992,NA
62642,-1.48874,3.94546,-5,NA,-40.306,NA,NA
62926,-1.63126,4.1786,-4.74292,NA,-34.48,NA,NA
63060,-1.90352,3.53968,-5,-29.176,NA,NA,NA
63338,-1.43355,3.96842,-5,-18.07,NA,NA,NA
63488,-1.2927,3.71289,-5,NA,NA,-10.899,NA
63753,-1.21323,3.61027,-5,NA,NA,-21.984,NA
63850,-1.2411,3.87722,-4.80385,-25.93,NA,NA,NA
64003,-2.20761,4.24552,-4.61103,NA,NA,-49.936,NA
64202,-1.7069,3.57306,-5,-20.377,NA,NA,NA
64478,-1.39015,3.38577,-5,-12.823,NA,NA,NA
64795,-1.2021,3.58687,-5,-18.306,NA,NA,NA
64885,-1.21984,3.79006,-4.49199,NA,-63.375,NA,NA
65156,-1.20826,4.01759,-4.4251,-50.639,NA,NA,NA
65241,-1.68288,3.69153,-4.88919,NA,-53.291,NA,NA
65434,-2.24794,3.62497,-5,NA,NA,-42.861,NA
65734,-2.4368,3.31096,-4.85105,NA,-58.909,NA,NA
65995,-2.263,3.84082,-4.99278,NA,-62.05,NA,NA
66166,-1.74344,4.1949,-5,NA,-36.184,NA,NA
66241,-1.09434,3.31148,-5,NA,NA,-62.797,NA
66451,-1.42947,3.38783,-5,-36.531,NA,NA,NA
66620,-1.5855,4.16114,-5,NA,-42.255,NA,NA
67000,-1.88661,3.83787,-4.62155,NA,NA,-32.778,NA
67120,-2.21554,4.17884,-4.94755,NA,-48.331,NA,NA
67298,-1.05309,3.96473,-5,NA,NA,-39.19,NA
67494,-1.42291,3.60539,-5,NA,-46.1,NA,NA
67738,-2.40988,4.03302,-5,NA,-57.373,NA,NA
67963,-2.36734,4.25259,-5,NA,-49.477,NA,NA
68095,-1.58037,3.48823,-4.8448,NA,-40.306,NA,NA
68365,-1.60561,3.77602,-5,NA,-27.002,NA,NA
68478,-1.61941,4.10835,-4.7201,NA,NA,-25.706,NA
68668,-1.91955,4.58626,-5,NA,NA,-58.211,NA
68994,-2.04382,3.87527,-5,NA,-36.451,NA,NA
69161,-1.65886,3.98128,-5,NA,-47.875,NA,NA
69254,-1.58261,4.16728,-5,NA,-35.439,NA,NA
69575,-1.72889,3.77514,-4.6581,-11.89,NA,NA,NA
69724,-1.42184,3.70144,-4.85318,NA,NA,-19.347,NA
69909,-1.40435,3.80878,-5,NA,NA,-16.316,NA
70178,-1.6246,4.07922,-5,NA,-42.771,NA,NA
70230,-2.45814,4.33199,-5,NA,NA,-58.069,NA
70580,-2.80187,4.54039,-4.57371,NA,-81.29,NA,NA
70789,-2.34111,3.75458,-4.1881,NA,-55.562,NA,NA
70861,-2.35923,4.02055,-5,NA,-56.854,NA,NA
71109,-1.2726,3.38252,-5,NA,NA,-20.333,NA
71224,-1.83365,3.2282,-4.65356,-65.981,NA,NA,NA
71474,-1.41162,3.81692,-5,NA,NA,NA,-30.289
71752,-1.58546,3.83778,-5,-7.307,NA,NA,NA
71971,-1.08436,3.83003,-5,NA,NA,-18.893,NA
72167,-1.15609,4.17931,-5,NA,-53.48,NA,NA
72267,-1.05664,4.2094,-5,NA,-50.926,NA,NA
72572,-1.67654,4.17642,-5,NA,NA,-34.743,NA
72696,-2.01302,4.26389,-5,-35.668,NA,NA,NA
72817,-1.5929,4.04177,-5,NA,NA,-17.902,NA
73181,-0.986247,3.87728,-5,-59.752,NA,NA,NA
73318,-1.43478,3.81184,-4.81858,NA,NA,-7.145,NA
73403,-2.21547,3.81547,-5,NA,-56.448,NA,NA
73747,-1.65548,4.32598,-5,NA,-41.521,NA,NA
73976,-1.62912,4.15256,-5,NA,-34.035,NA,NA
74134,-1.7857,5,-5,NA,-73.772,NA,NA
74255,-1.80287,4.13225,-5,NA,NA,-30.336,NA
74584,-1.65508,3.97842,-5,NA,NA,-13.811,NA
74740,-1.37837,4.08988,-4.51172,-40.063,NA,NA,NA
74955,-1.66939,3.67285,-5,NA,-48.899,NA,NA
75153,-2.40926,4.28832,-5,NA,-53.893,NA,NA
75322,-1.47563,3.8877,-5,NA,-36.589,NA,NA
75552,-1.43332,3.77942,-5,NA,NA,-6.648,NA
75765,-1.85219,3.09515,-5,NA,NA,-52.119,NA
75932,-1.41963,3.70369,-5,NA,NA,-15.022,NA
76067,-1.37842,2.86105,-4.87863,NA,-55.16,NA,NA
76283,-1.32389,3.52673,-5,NA,NA,-8.971,NA
76551,-1.26243,3.4769,-5,NA,NA,-36.359,NA
76736,-2.02964,3.5983,-4.8679,NA,NA,-30.025,NA
76873,-0.968145,3.71501,-5,-57.934,NA,NA,NA
77082,-1.90667,3.80722,-5,NA,NA,-29.256,NA
77300,-1.21641,3.77769,-5,NA,-56.524,NA,NA
77500,-1.12625,3.4372,-5,-49.032,NA,NA,NA
77670,-1.69444,3.30427,-5,-33.909,NA,NA,NA
77873,-1.4551,3.70492,-5,-7.156,NA,NA,NA
78086,-1.27718,3.88452,-5,NA,NA,-30.056,NA
78239,-1.11574,4.29664,-5,NA,-51.934,NA,NA
78443,-1.78941,3.53581,-4.75782,NA,-41.803,NA,NA
78629,-1.81222,3.27892,-5,NA,-51.639,NA,NA
78834,-2.00377,4.24813,-5,NA,-62.577,NA,NA
79009,-1.36226,3.97672,-5,NA,-42.359,NA,NA
79202,-1.30589,3.69343,-5,NA,-37.358,NA,NA
79451,-1.25387,3.72184,-4.90275,NA,NA,-10.027,NA
79737,-1.39944,3.75204,-4.78031,NA,-26.885,NA,NA
79929,-2.13131,4.2108,-5,NA,NA,-45.629,NA
80113,-1.7127,3.44782,-5,-26.718,NA,NA,NA
80233,-1.78583,3.58623,-5,NA,-31.564,NA,NA
80492,-2.24819,3.32799,-4.51914,NA,NA,-57.925,NA
80612,-2.7371,3.85192,-5,NA,-62.6,NA,NA
80837,-1.33365,3.93205,-5,NA,-30.102,NA,NA
81079,-1.08498,4.08413,-5,NA,-57.875,NA,NA
81344,-2.02515,4.92916,-5,NA,-74.139,NA,NA
81403,-1.88185,4.57173,-5,-56.161,NA,NA,NA
81642,-1.77377,3.47606,-5,NA,-39.745,NA,NA
81823,-2.13446,3.63656,-5,NA,-49.478,NA,NA
82102,-1.454,3.93068,-4.97576,NA,-36.215,NA,NA
82388,-1.52961,4.23356,-4.61455,NA,NA,-36.404,NA
82489,-1.53168,3.57144,-5,NA,-29.787,NA,NA
82793,-1.98937,4.36837,-5,NA,-62.27,NA,NA
82984,-2.08374,4.82588,-5,-72.326,NA,NA,NA
83191,-1.15187,3.45666,-4.92579,-36.778,NA,NA,NA
83209,-1.22221,3.16997,-5,NA,NA,-54.745,NA
83562,-2.00707,3.46739,-5,-25.39,NA,NA,NA
83728,-2.08308,3.74729,-5,NA,NA,-36.975,NA
83960,-1.46847,3.31863,-5,-29.686,NA,NA,NA
84067,-2.00726,3.34582,-5,NA,NA,-26.891,NA
84244,-2.03486,3.42757,-4.95422,NA,NA,-28.112,NA
84559,-2.59514,3.66765,-5,NA,NA,-59.151,NA
84767,-2.00261,3.84604,-5,NA,-31.468,NA,NA
84905,-1.53032,3.22622,-5,-46.918,NA,NA,NA
85180,-1.2837,4.51572,-5,-67.184,NA,NA,NA
85389,-1.91642,5,-5,NA,NA,-71.376,NA
85567,-1.21194,3.5952,-5,NA,NA,-36.97,NA
85716,-1.49306,3.94677,-4.43503,-28.943,NA,NA,NA
85896,-1.06378,4.23327,-5,-61.584,NA,NA,NA
86080,-1.71096,3.59004,-5,-11.991,NA,NA,NA
86273,-1.57949,4.26569,-4.83404,NA,-43.387,NA,NA
86543,-1.82478,3.60178,-5,NA,NA,-18.673,NA
86618,-1.36777,3.39865,-5,-12.989,NA,NA,NA
86912,-2.67253,4.22321,-4.79611,NA,NA,-64.028,NA
87129,-2.33124,3.3242,-5,NA,-50.433,NA,NA
87362,-1.86912,4.2851,-5,NA,-51.866,NA,NA
