id,x0,x1,x2,fitness-4.5,fitness-3.5,fitness-5,fitness-4,fitness-3
18052,-2.6203,4.16543,-4.95929,-49.249,NA,NA,NA,NA
18306,-2.0927,4.77175,-4.87326,NA,NA,-57.808,NA,NA
18579,-2.24736,3.88635,-4.21698,NA,NA,NA,-68.403,NA
18615,-1.85387,4.1888,-4.88732,NA,-69.602,NA,NA,NA
18848,-1.01742,3.6515,-4.93161,-33.184,NA,NA,NA,NA
19133,-1.73414,4.67201,-4.92988,-39.583,NA,NA,NA,NA
19296,-1.23376,4.47568,-4.62982,NA,NA,-66.706,NA,NA
19418,-2.88803,4.52322,-4.65044,-77.412,NA,NA,NA,NA
19683,-2.39868,4.8904,-4.08901,NA,-115.396,NA,NA,NA
19963,-1.90782,4.23892,-4.66161,NA,NA,-48.618,NA,NA
20051,-2.46591,4.44881,-4.16927,-73.66,NA,NA,NA,NA
20238,-2.77171,3.42581,-4.57103,NA,NA,-76.328,NA,NA
20403,-2.30935,3.21479,-4.95245,NA,NA,-58.836,NA,NA
20626,-1.58698,3.80736,-4.46082,NA,NA,NA,-33.787,NA
20993,-2.35736,2.87732,-4.82525,NA,NA,NA,-72.931,NA
21042,-1.70939,3.53287,-4.72598,NA,NA,-27.793,NA,NA
21216,-2.27333,3.29616,-4.61184,NA,NA,NA,-69.359,NA
21419,-1.74181,3.528,-4.97029,NA,NA,NA,-27.534,NA
21643,-2.00052,4.25687,-3.58726,-86.716,NA,NA,NA,NA
21959,-1.81973,3.95174,-4.23048,NA,NA,NA,-59.431,NA
22058,-1.70373,3.88862,-4.59628,-22.913,NA,NA,NA,NA
22375,-2.07891,4.33542,-4.72053,-38.538,NA,NA,NA,NA
22502,-1.60065,4.31472,-4.55615,NA,-74.399,NA,NA,NA
22626,-1.48164,4.25296,-4.72811,NA,NA,NA,-55.435,NA
22836,-1.27588,3.32256,-4.42076,-66.886,NA,NA,NA,NA
23044,-1.23864,3.79152,-4.80019,-16.05,NA,NA,NA,NA
23274,-1.31193,4.01338,-4.28729,NA,NA,NA,-94.277,NA
23593,-2.07043,4.62574,-3.31219,-107.422,NA,NA,NA,NA
23756,-1.95508,4.4927,-4.56743,NA,NA,-60.154,NA,NA
23806,-2.68016,4.91518,-4.82669,-82.535,NA,NA,NA,NA
24197,-2.10326,4.48293,-4.70707,NA,NA,NA,-71.685,NA
24303,-1.93186,4.13639,-4.59972,-35.451,NA,NA,NA,NA
24515,-2.65483,4.18641,-4.06234,-79.744,NA,NA,NA,NA
24793,-2.31632,3.98048,-4.72297,NA,NA,NA,-45.5,NA
24978,-2.29038,3.98056,-4.12947,-66.066,NA,NA,NA,NA
25090,-2.6639,4.11295,-4.36224,-71.672,NA,NA,NA,NA
25301,-1.55263,3.36052,-4.44131,NA,NA,NA,-43.602,NA
25534,-1.44032,4.78477,-3.7679,-140.949,NA,NA,NA,NA
25760,-1.66903,3.80303,-4.84236,-4.317,NA,NA,NA,NA
25968,-1.39704,4.90002,-4.78616,NA,NA,NA,-86.176,NA
26189,-2.44982,3.8206,-4.44262,-61.618,NA,NA,NA,NA
26315,-2.51838,3.89586,-4.76943,NA,NA,-54.63,NA,NA
26539,-1.11909,4.3635,-4.01967,-99.072,NA,NA,NA,NA
26725,-1.69851,3.0124,-4.83584,-34.075,NA,NA,NA,NA
26943,-1.69046,3.75808,-4.89712,-5.302,NA,NA,NA,NA
27031,-1.30656,4.3444,-4.48597,NA,NA,-58.087,NA,NA
27213,-1.33795,3.68554,-4.7139,-10.161,NA,NA,NA,NA
27531,-3.29409,4.36739,-3.94289,NA,NA,-117.7,NA,NA
27758,-2.85337,3.77694,-4.28709,NA,NA,-75.572,NA,NA
27913,-1.37199,4.11919,-4.22012,-68.66,NA,NA,NA,NA
28096,-2.72147,3.96306,-4.93358,NA,-81.313,NA,NA,NA
28382,-2.24444,4.22299,-4.20036,NA,NA,-76.639,NA,NA
28548,-2.78763,4.26775,-4.70452,-67.615,NA,NA,NA,NA
28763,-1.36551,3.88589,-4.68572,NA,NA,NA,-33.199,NA
28911,-2.02932,3.44509,-4.58292,-41.451,NA,NA,NA,NA
29124,-1.45511,4.97351,-4.81472,-73.596,NA,NA,NA,NA
29242,-1.5836,4.68557,-4.78503,NA,NA,NA,-56.682,NA
29582,-1.60798,3.74114,-4.51873,NA,NA,NA,-46.482,NA
29614,-1.97288,3.56522,-4.50619,NA,NA,NA,-40.397,NA
29827,-0.836316,3.56703,-4.44412,-98.602,NA,NA,NA,NA
30055,-1.1578,4.84089,-4.72324,NA,NA,NA,-90.545,NA
30238,-2.58913,4.33503,-4.7536,-57.514,NA,NA,NA,NA
30504,-2.34741,4.16982,-4.76219,-55.742,NA,NA,NA,NA
30666,-2.57997,3.2106,-4.96266,NA,NA,NA,-101.318,NA
30870,-1.32582,3.31967,-4.13449,NA,NA,-76.644,NA,NA
31184,-0.803147,3.97945,-4.54176,-86.633,NA,NA,NA,NA
31321,-1.74029,3.29345,-4.62397,-36.674,NA,NA,NA,NA
31566,-1.40515,3.49218,-4.77086,-4.995,NA,NA,NA,NA
31671,-2.6599,4.08698,-4.70848,-59.733,NA,NA,NA,NA
31918,-2.27864,4.70792,-4.02254,-83.044,NA,NA,NA,NA
32019,-1.98262,3.57182,-4.84043,NA,NA,NA,-52.414,NA
32347,-2.43806,4.57685,-4.88311,NA,NA,-65.399,NA,NA
32584,-1.11329,3.60227,-4.4119,-62.663,NA,NA,NA,NA
32724,-3.12065,3.77813,-4.99327,NA,NA,-82.196,NA,NA
32839,-1.02083,4.69116,-4.71593,-63.16,NA,NA,NA,NA
33149,-0.632359,4.09724,-4.83955,NA,NA,NA,-115.047,NA
33254,-3.12608,4.06007,-4.19784,NA,NA,NA,-98.176,NA
33407,-1.74182,4.87832,-4.843,-67.248,NA,NA,NA,NA
33653,-1.62118,4.26881,-4.57182,-39.325,NA,NA,NA,NA
33926,-2.07588,4.99619,-4.83671,NA,NA,NA,-82.772,NA
34134,-2.0552,4.41058,-4.92991,-40.785,NA,NA,NA,NA
34228,-1.68104,3.55631,-4.79923,NA,NA,NA,-17.545,NA
34458,-1.06943,4.57772,-4.90867,NA,NA,-98.967,NA,NA
34679,-1.90022,4.06547,-4.85288,-29.602,NA,NA,NA,NA
34967,-1.3441,3.82537,-3.98137,-92.155,NA,NA,NA,NA
35006,-1.18684,4.73669,-4.8037,-66.475,NA,NA,NA,NA
35225,-1.10124,4.23954,-4.9652,NA,NA,-43.739,NA,NA
35540,-1.84944,4.80808,-4.59747,NA,NA,-67.97,NA,NA
35753,-0.731983,4.29229,-4.89236,-50.154,NA,NA,NA,NA
35808,-2.64709,3.79526,-4.17988,-66.865,NA,NA,NA,NA
36144,-2.11879,4.22846,-4.73864,-40.531,NA,NA,NA,NA
36390,-1.12532,3.7771,-4.80312,-25.426,NA,NA,NA,NA
36458,-1.77922,4.20352,-4.51308,-46.339,NA,NA,NA,NA
36766,-2.60671,4.59649,-4.68428,-69.231,NA,NA,NA,NA
36999,-1.87464,4.18941,-4.84941,-34.908,NA,NA,NA,NA
37129,-1.25226,4.36342,-4.6866,NA,NA,NA,-64.284,NA
37351,-2.60446,4.39258,-3.91508,-80.913,NA,NA,NA,NA
37501,-1.56303,3.28809,-4.22274,NA,NA,NA,-103.583,NA
37644,-1.61693,3.70831,-4.69814,-13.222,NA,NA,NA,NA
37906,-1.29969,3.80374,-4.32185,-39.63,NA,NA,NA,NA
38111,-1.78922,3.53981,-4.68866,NA,NA,NA,-28.781,NA
38314,-2.13211,3.60581,-4.76857,-37.736,NA,NA,NA,NA
38590,-2.33467,3.47682,-4.42197,-47.495,NA,NA,NA,NA
38690,-1.16017,3.47016,-4.21803,NA,NA,NA,-76.482,NA
38891,-1.04155,3.74862,-4.53061,-54.319,NA,NA,NA,NA
39025,-0.924189,3.996,-4.68141,-60.965,NA,NA,NA,NA
39279,-1.62742,4.86078,-4.39536,NA,-121.111,NA,NA,NA
39560,-1.45498,4.16311,-4.9331,NA,-95.235,NA,NA,NA
39737,-1.15917,3.37501,-4.63428,NA,NA,NA,-54.095,NA
39892,-1.54895,4.04475,-4.69261,-19.97,NA,NA,NA,NA
40192,-0.570374,4.64497,-4.57044,NA,NA,-128.946,NA,NA
40316,-1.41309,3.56637,-4.71616,NA,NA,-36.383,NA,NA
40545,-1.38172,4.44117,-4.8828,-42.874,NA,NA,NA,NA
40741,-1.99402,4.32999,-4.97055,-31.619,NA,NA,NA,NA
40803,-2.40782,3.35075,-4.23886,NA,NA,NA,-86.057,NA
41120,-2.29917,4.52255,-4.77867,-53.983,NA,NA,NA,NA
41273,-2.01696,4.01218,-4.92853,NA,NA,-39.522,NA,NA
41483,-1.2707,3.86977,-4.32725,NA,NA,NA,-43.454,NA
41720,-2.13158,4.70617,-4.87478,-61.353,NA,NA,NA,NA
41978,-1.54729,3.9769,-4.83349,NA,NA,NA,-23.192,NA
42105,-1.4798,4.45669,-4.99164,-46.746,NA,NA,NA,NA
42366,-1.80884,4.5256,-4.34604,-65.56,NA,NA,NA,NA
42600,-1.37096,3.4681,-4.13519,-74.575,NA,NA,NA,NA
42668,-1.71807,4.4058,-4.96436,-49.906,NA,NA,NA,NA
42821,-1.52079,4.34662,-4.61372,-44.464,NA,NA,NA,NA
43050,-1.88872,3.60236,-4.20115,-53.802,NA,NA,NA,NA
43286,-1.66362,4.1654,-4.33934,-46.948,NA,NA,NA,NA
43497,-2.31886,3.01405,-4.95782,-61.288,NA,NA,NA,NA
43772,-1.70711,3.4552,-4.90779,NA,NA,-28.4,NA,NA
43868,-1.72864,3.26773,-4.31658,NA,NA,NA,-47.302,NA
44033,-0.823336,4.09529,-4.9989,NA,NA,NA,-72.934,NA
44386,-0.610396,4.82927,-4.27394,NA,NA,NA,-153.031,NA
44411,-1.81343,4.30821,-4.33128,-46.283,NA,NA,NA,NA
44770,-1.6533,3.56952,-3.8983,NA,-114.481,NA,NA,NA
44904,-2.04648,4.65531,-4.41621,-53.581,NA,NA,NA,NA
45174,-1.00263,4.81271,-4.99486,-83.868,NA,NA,NA,NA
45297,-2.28538,4.23145,-4.84224,NA,NA,-42.844,NA,NA
45599,-2.07642,4.62075,-4.93464,-55.007,NA,NA,NA,NA
45740,-2.0513,3.46103,-4.50563,-49.542,NA,NA,NA,NA
45914,-2.77023,3.09878,-4.35317,-90.519,NA,NA,NA,NA
46056,-1.72033,4.10545,-4.75012,NA,NA,NA,-29.4,NA
46358,-2.07217,4.66507,-4.91868,NA,NA,NA,-62.243,NA
46454,-2.19472,3.92822,-4.57732,NA,-94.512,NA,NA,NA
46779,-1.68386,3.2528,-4.50197,-36.471,NA,NA,NA,NA
46993,-1.85672,4.24173,-4.297,-53.306,NA,NA,NA,NA
47120,-1.86311,4.14382,-4.30256,NA,NA,NA,-55.166,NA
47303,-2.33919,4.45977,-4.44037,-61.734,NA,NA,NA,NA
47546,-1.45424,4.28916,-4.94468,-24.629,NA,NA,NA,NA
47622,-1.27786,4.83841,-4.21982,-94.132,NA,NA,NA,NA
47922,-1.42204,4.86847,-3.93989,NA,NA,-97.132,NA,NA
48116,-1.74205,4.53221,-4.24877,-72.206,NA,NA,NA,NA
48285,-1.64918,4.53614,-4.53404,NA,NA,-61.644,NA,NA
48408,-2.72582,3.82497,-4.41335,NA,NA,-80.716,NA,NA
48777,-2.30525,4.80236,-4.5753,NA,NA,NA,-76.554,NA
48908,-1.72186,4.15071,-4.56021,NA,NA,-50.813,NA,NA
49061,-2.55965,3.54541,-3.88416,-89.655,NA,NA,NA,NA
49392,-1.17225,4.04293,-4.71617,NA,NA,NA,-53.627,NA
49513,-1.18127,4.16485,-4.69712,-49.267,NA,NA,NA,NA
49605,-1.67993,3.32983,-4.32131,-65.187,NA,NA,NA,NA
49890,-1.59048,4.28701,-4.44637,NA,NA,NA,-42.19,NA
50129,-1.52788,3.414,-4.90724,NA,NA,-49.504,NA,NA
50348,-1.85801,3.01615,-4.76584,NA,NA,-70.605,NA,NA
50474,-1.46618,3.55129,-4.44415,NA,NA,-54.683,NA,NA
50750,-1.29178,3.84716,-4.91626,-21.027,NA,NA,NA,NA
50895,-1.9932,4.39874,-4.61966,NA,NA,NA,-58.868,NA
51007,-1.88569,4.11016,-4.9308,NA,NA,NA,-50.439,NA
51359,-0.890561,3.75937,-4.9772,NA,NA,NA,-65.041,NA
51592,-2.02301,4.15488,-4.00366,NA,NA,NA,-71.492,NA
51757,-2.07284,3.46689,-4.62065,-42.815,NA,NA,NA,NA
51969,-1.62799,3.6634,-4.98994,NA,NA,NA,-41.677,NA
52044,-1.89824,3.99916,-4.95685,-25.718,NA,NA,NA,NA
52309,-1.99557,4.58321,-4.33362,NA,NA,NA,-63.989,NA
52557,-1.25467,3.58345,-4.56783,NA,NA,-45.122,NA,NA
52667,-2.07506,3.63023,-4.47167,-39.809,NA,NA,NA,NA
52804,-2.2825,3.44558,-4.69974,NA,NA,NA,-57.052,NA
53192,-1.69871,4.43651,-4.71405,-50.209,NA,NA,NA,NA
53339,-1.87474,4.68962,-4.83852,NA,-90.435,NA,NA,NA
53530,-2.88894,4.43101,-3.89967,-98.144,NA,NA,NA,NA
53606,-2.40786,4.63395,-3.5087,-110.015,NA,NA,NA,NA
53960,-2.69767,4.65746,-4.41803,NA,NA,-90.631,NA,NA
54143,-2.51401,4.40195,-4.7577,NA,NA,NA,-65.839,NA
54258,-2.27689,4.82424,-4.70776,-62.877,NA,NA,NA,NA
54476,-2.71612,4.54005,-4.61498,-72.91,NA,NA,NA,NA
54749,-2.04456,4.97979,-4.91967,-66.615,NA,NA,NA,NA
54981,-2.09537,3.63357,-4.42179,NA,NA,-57.011,NA,NA
55051,-1.81672,3.4537,-4.83245,NA,-49.719,NA,NA,NA
55332,-2.8259,3.87577,-4.89723,NA,-94.703,NA,NA,NA
55519,-2.42434,3.95193,-4.32242,NA,NA,NA,-68.428,NA
55748,-2.02426,3.57608,-4.87379,NA,NA,NA,-39.065,NA
55954,-2.36933,3.87125,-4.87087,-37.037,NA,NA,NA,NA
56085,-1.42145,3.9895,-4.66595,-18.896,NA,NA,NA,NA
56292,-1.78124,3.64175,-4.47394,-29.333,NA,NA,NA,NA
56440,-2.39325,3.52216,-4.07544,-75.643,NA,NA,NA,NA
56735,-3.18385,4.03323,-4.94172,NA,NA,-85.023,NA,NA
56937,-0.983007,3.52555,-4.27089,-73.058,NA,NA,NA,NA
57199,-1.43572,4.52478,-3.92003,-91.494,NA,NA,NA,NA
57253,-1.36191,3.60885,-4.63058,NA,NA,-33.531,NA,NA
57567,-1.70122,4.63047,-4.50515,NA,NA,-59.069,NA,NA
57718,-1.31873,3.3933,-4.85504,-9.034,NA,NA,NA,NA
57871,-2.36053,4.1983,-4.7877,NA,NA,-44.47,NA,NA
58161,-2.08618,4.69432,-4.49121,-60.004,NA,NA,NA,NA
58292,-2.82551,3.92634,-4.11655,-83.979,NA,NA,NA,NA
58431,-1.4657,3.41151,-4.57827,NA,NA,-57.434,NA,NA
58777,-1.94572,3.75968,-4.1555,NA,NA,-66.495,NA,NA
58914,-1.53925,4.47529,-4.87185,-48.237,NA,NA,NA,NA
59187,-1.5035,4.14528,-4.93705,NA,NA,-52.171,NA,NA
59367,-2.37855,3.94851,-4.98175,-40.717,NA,NA,NA,NA
59538,-1.31062,3.93709,-4.46501,NA,NA,-69.642,NA,NA
59737,-1.70634,4.6208,-4.98478,-51.511,NA,NA,NA,NA
59881,-1.81707,3.62676,-4.4905,-29.11,NA,NA,NA,NA
60076,-1.99269,3.40832,-4.55499,-43.52,NA,NA,NA,NA
60228,-3.1799,3.7354,-4.8825,-87.375,NA,NA,NA,NA
60437,-2.05197,3.80158,-4.34982,-27.08,NA,NA,NA,NA
60752,-2.05263,2.98242,-4.24391,-85.652,NA,NA,NA,NA
60811,-1.68168,3.72883,-4.8108,NA,NA,-29.628,NA,NA
61111,-1.59923,3.73673,-4.41869,-30.742,NA,NA,NA,NA
61369,-2.2944,4.63688,-4.19317,NA,NA,NA,-77.808,NA
61444,-1.13276,4.23502,-4.82512,-51.63,NA,NA,NA,NA
61615,-2.03848,4.06899,-4.41461,-48.414,NA,NA,NA,NA
61998,-1.96159,4.30446,-4.75226,-33.548,NA,NA,NA,NA
62081,-1.08057,3.9618,-4.45532,-64.778,NA,NA,NA,NA
62254,-1.50821,3.38445,-4.43233,-46.412,NA,NA,NA,NA
62421,-2.33164,4.42924,-4.72943,NA,NA,NA,-62.019,NA
62694,-2.45742,3.95075,-4.7562,NA,NA,NA,-52.57,NA
62851,-1.6541,4.35874,-3.8675,NA,NA,NA,-84.023,NA
63096,-1.63965,4.31671,-4.71794,-46.395,NA,NA,NA,NA
63205,-1.6251,4.2247,-4.94098,NA,NA,-36.086,NA,NA
63497,-2.00241,3.5883,-4.44388,NA,NA,-48.641,NA,NA
63652,-1.95725,4.30819,-4.4511,NA,NA,-46.517,NA,NA
63895,-3.14742,4.39577,-4.2603,NA,NA,NA,-99.917,NA
64016,-2.00239,3.08423,-3.98445,-108.712,NA,NA,NA,NA
64262,-1.26957,2.60408,-4.88649,-126.302,NA,NA,NA,NA
64473,-1.4705,3.99221,-4.68301,-22.718,NA,NA,NA,NA
64755,-1.69545,4.82624,-4.96523,NA,NA,-73.906,NA,NA
64852,-1.90195,4.73554,-4.72043,NA,NA,-60.371,NA,NA
65074,-1.75098,4.04759,-4.92213,-26.072,NA,NA,NA,NA
65362,-2.81126,4.95965,-4.85338,NA,NA,NA,-91.06,NA
65474,-2.11626,4.38813,-4.18411,-72.095,NA,NA,NA,NA
65605,-2.54092,3.77667,-4.82603,NA,NA,NA,-65.47,NA
65891,-2.65138,4.37306,-4.78212,NA,NA,-70.533,NA,NA
66068,-2.1516,4.65377,-4.67024,NA,NA,-62.701,NA,NA
66395,-2.51299,4.54431,-4.94044,-65.49,NA,NA,NA,NA
66573,-2.75304,3.65653,-4.9004,-68.184,NA,NA,NA,NA
66629,-2.74233,3.83289,-4.3795,-73.527,NA,NA,NA,NA
66890,-1.66135,3.36142,-4.83976,NA,-63.749,NA,NA,NA
67100,-1.81838,4.54393,-4.2432,NA,NA,NA,-73.258,NA
67216,-2.06193,3.23495,-4.50911,NA,NA,NA,-66.731,NA
67575,-1.1728,4.46733,-4.85637,-65.344,NA,NA,NA,NA
67769,-2.82424,4.33532,-4.73449,NA,NA,NA,-76.409,NA
67819,-1.71531,3.20295,-4.91501,NA,-67.967,NA,NA,NA
68036,-1.59965,4.6882,-4.81312,NA,NA,-69.385,NA,NA
68335,-2.50573,4.46321,-3.977,-83.167,NA,NA,NA,NA
68504,-2.94207,4.48174,-4.40691,NA,NA,-86.092,NA,NA
68787,-2.89074,4.87872,-4.31335,-100.47,NA,NA,NA,NA
68893,-2.27853,4.64091,-4.64045,-64.316,NA,NA,NA,NA
69054,-1.45092,4.94741,-4.94778,NA,NA,-79.271,NA,NA
69253,-1.97996,4.06844,-4.36287,NA,NA,NA,-51.019,NA
69441,-2.31822,4.50313,-4.83133,NA,NA,NA,-60.82,NA
69713,-2.20683,4.37987,-4.9822,-51.657,NA,NA,NA,NA
69990,-0.87379,4.32573,-4.95965,-74.374,NA,NA,NA,NA
70003,-1.0036,4.32767,-4.12352,NA,NA,-108.778,NA,NA
70249,-1.41927,3.64723,-4.90039,-16.277,NA,NA,NA,NA
70526,-2.58584,3.46849,-4.81505,-65.044,NA,NA,NA,NA
70615,-2.50022,4.00009,-4.73655,NA,NA,-59.808,NA,NA
70842,-1.85221,4.89639,-4.32495,NA,NA,NA,-85.436,NA
71071,-0.99944,3.86956,-4.75292,NA,NA,NA,-55.339,NA
71364,-1.92635,4.4404,-4.50603,-54.262,NA,NA,NA,NA
71541,-1.7308,3.50945,-3.78021,NA,NA,-78.133,NA,NA
71675,-1.93816,4.53586,-4.86177,NA,NA,-51.839,NA,NA
71892,-2.27744,3.39755,-4.73717,NA,NA,NA,-51.085,NA
72101,-2.29483,4.72275,-4.48038,-76.226,NA,NA,NA,NA
72400,-2.03868,4.37792,-4.49447,-54.666,NA,NA,NA,NA
72484,-2.55082,4.72909,-4.70964,-73.598,NA,NA,NA,NA
72617,-3.12355,4.78147,-4.5929,-98.866,NA,NA,NA,NA
72977,-1.90962,3.99426,-4.8823,-26.59,NA,NA,NA,NA
73001,-1.57226,4.81344,-4.21566,NA,NA,-80.092,NA,NA
73374,-2.19981,4.76738,-4.97832,-60.974,NA,NA,NA,NA
73530,-1.97984,3.95895,-4.99081,-32.649,NA,NA,NA,NA
73656,-2.14227,4.21885,-4.68501,-45.472,NA,NA,NA,NA
73955,-1.25095,4.10206,-4.96797,-29.109,NA,NA,NA,NA
74100,-2.51084,4.18567,-4.34469,NA,NA,-64.77,NA,NA
74203,-2.17556,4.53614,-4.26728,-67.327,NA,NA,NA,NA
74461,-1.14505,4.28728,-4.34577,-45.399,NA,NA,NA,NA
74648,-1.44403,4.16501,-4.38054,-51.036,NA,NA,NA,NA
74944,-1.81953,4.09683,-4.78387,-33.168,NA,NA,NA,NA
75057,-1.17522,4.87396,-4.30036,-104.675,NA,NA,NA,NA
