id,x0,x1,x2,fitness-4.5,fitness-5,fitness-4,fitness-3.5
42470,-1.97064,4.39079,-4.29651,NA,-53.687,NA,NA
42763,-1.43519,3.73351,-4.7123,NA,NA,-30.372,NA
42945,-1.58286,3.49168,-5,NA,NA,-13.596,NA
43084,-1.53089,3.29097,-5,-25.267,NA,NA,NA
43287,-1.78266,3.78176,-4.93199,NA,NA,-15.662,NA
43479,-1.74133,4.34941,-4.86564,NA,-38.125,NA,NA
43715,-2.21956,3.86099,-4.78408,-40.535,NA,NA,NA
43900,-1.53765,4.37679,-5,NA,-56.461,NA,NA
44096,-1.54875,4.56141,-5,-54.107,NA,NA,NA
44293,-1.41384,3.80825,-5,NA,-25.36,NA,NA
44473,-2.14112,3.68884,-5,-36.496,NA,NA,NA
44633,-1.92597,3.83944,-5,NA,-35.506,NA,NA
44985,-1.25233,3.94749,-4.90234,NA,-48.984,NA,NA
45192,-1.87881,4.08151,-4.94054,-26.403,NA,NA,NA
45241,-1.47704,4.06111,-4.85387,NA,NA,NA,-54.782
45576,-1.4679,3.77486,-5,-17.018,NA,NA,NA
45783,-1.2517,3.73419,-4.71937,NA,-34.475,NA,NA
45919,-1.68473,3.51737,-5,NA,-38.328,NA,NA
46056,-2.24279,3.97002,-5,NA,-50.538,NA,NA
46359,-2.34613,4.48832,-4.96852,NA,-63.413,NA,NA
46405,-2.08296,3.82576,-4.836,NA,-33.753,NA,NA
46606,-1.72372,3.33049,-5,NA,NA,NA,-39.953
46983,-1.73213,3.85187,-5,NA,-51.348,NA,NA
47005,-2.00568,4.66572,-5,NA,-53.264,NA,NA
47227,-2.81115,4.05862,-5,NA,-70.995,NA,NA
47449,-1.94886,3.98928,-5,-30.414,NA,NA,NA
47632,-2.15845,4.12403,-5,NA,-52.237,NA,NA
47955,-1.61745,3.35046,-5,-27.194,NA,NA,NA
48016,-1.99098,3.61965,-4.9597,NA,-41.358,NA,NA
48253,-2.16051,4.10545,-5,NA,-51.783,NA,NA
48422,-1.55738,3.20162,-5,NA,-63.548,NA,NA
48747,-1.89421,3.72719,-4.90217,NA,-37.963,NA,NA
48883,-1.11558,3.93808,-4.48916,NA,-61.008,NA,NA
49148,-1.51299,4.00188,-5,NA,NA,-15.713,NA
49214,-2.15361,4.36726,-4.98924,-50.013,NA,NA,NA
49455,-1.4677,4.2198,-4.84367,-19.836,NA,NA,NA
49632,-1.80236,3.81333,-5,-26.636,NA,NA,NA
49960,-1.9159,3.4861,-5,NA,-55.142,NA,NA
50126,-1.46901,4.36889,-5,NA,NA,-41.139,NA
50254,-2.01243,4.15614,-4.73364,NA,NA,-33,NA
50587,-1.8441,4.30991,-5,-40.545,NA,NA,NA
50729,-1.43445,3.5305,-5,-22.14,NA,NA,NA
50857,-1.54374,4.45815,-5,NA,-58.941,NA,NA
51077,-2.09014,3.62338,-4.65938,-41.313,NA,NA,NA
51279,-1.77301,4.43761,-5,NA,-52.607,NA,NA
51456,-2.18436,4.09983,-5,-44.814,NA,NA,NA
51773,-2.38315,3.66865,-4.29285,NA,-59.743,NA,NA
51823,-2.02487,4.16228,-5,-32.001,NA,NA,NA
52113,-1.55039,3.83353,-5,NA,-43.535,NA,NA
52284,-1.76345,3.5358,-5,NA,-30.505,NA,NA
52471,-1.6491,4.13978,-5,-29.783,NA,NA,NA
52731,-2.33583,4.28465,-5,NA,-48.545,NA,NA
52862,-1.67894,3.68815,-4.58905,NA,-30.47,NA,NA
53020,-1.34728,3.45883,-4.99443,NA,NA,-10.744,NA
53244,-1.82709,3.79484,-5,NA,NA,-16.038,NA
53401,-1.83699,3.99961,-5,NA,NA,-26.611,NA
53698,-1.78348,3.23801,-5,-43.271,NA,NA,NA
53953,-1.42582,3.8219,-4.71541,NA,-31.353,NA,NA
54032,-1.25258,3.89541,-5,NA,-36.447,NA,NA
54263,-2.30838,3.66745,-5,-39.177,NA,NA,NA
54492,-1.64679,3.59894,-5,-12.342,NA,NA,NA
54737,-1.09841,3.35552,-5,-63.171,NA,NA,NA
54901,-1.23527,3.3839,-5,-30.486,NA,NA,NA
55118,-1.29836,3.72071,-5,NA,NA,-20.664,NA
55363,-1.98022,3.82632,-5,-31.626,NA,NA,NA
55404,-1.45953,3.81314,-5,NA,NA,-27.769,NA
55737,-1.80992,4.31295,-5,NA,NA,-43.19,NA
55903,-1.81379,4.29264,-5,-40.729,NA,NA,NA
56186,-2.11045,3.68833,-5,-37.573,NA,NA,NA
56207,-1.76532,4.16241,-5,-33.981,NA,NA,NA
56584,-2.88401,3.93636,-5,NA,NA,-74.507,NA
56747,-1.82337,3.98904,-4.76873,NA,NA,NA,-61.824
56814,-2.42846,4.41306,-4.76355,NA,-60.739,NA,NA
57046,-1.99305,3.91421,-4.69951,NA,NA,NA,-41.865
57260,-1.94178,4.30049,-4.26097,NA,-49.864,NA,NA
57469,-1.2613,3.60713,-5,-14.783,NA,NA,NA
57609,-2.03289,4.37603,-4.78278,NA,NA,-53.679,NA
57938,-2.16032,3.63267,-5,NA,-51.217,NA,NA
58132,-2.77816,3.6789,-5,NA,-68,NA,NA
58360,-1.96233,3.66204,-5,NA,-36.129,NA,NA
58482,-1.52995,4.00167,-5,NA,NA,-22.116,NA
58631,-1.27932,3.50016,-5,-20.311,NA,NA,NA
58817,-1.70232,3.60804,-4.93556,NA,-44.361,NA,NA
59164,-2.40951,4.04434,-4.78863,-50.373,NA,NA,NA
59398,-1.48451,3.42554,-5,NA,NA,-22.095,NA
59416,-1.94512,4.57963,-4.85607,NA,-51.789,NA,NA
59745,-2.14745,3.87849,-5,NA,-46.981,NA,NA
59949,-2.53275,4.33665,-4.8254,NA,-70.266,NA,NA
60120,-1.79035,3.60986,-5,-26.372,NA,NA,NA
60349,-1.72014,3.34137,-5,NA,NA,-32.817,NA
60415,-1.31697,4.03161,-5,NA,NA,NA,-75.369
60638,-1.77363,4.69569,-4.87678,NA,NA,-47.877,NA
60893,-1.32931,4.08935,-5,NA,NA,-46.501,NA
61062,-1.2454,3.5996,-5,-19.145,NA,NA,NA
61322,-1.94072,4.55379,-5,NA,-55.394,NA,NA
61425,-1.49267,3.76066,-5,NA,-37.162,NA,NA
61635,-1.6416,3.96606,-4.969,NA,-49.018,NA,NA
61969,-1.18079,3.24329,-4.95068,-54.139,NA,NA,NA
62156,-1.74889,3.93367,-5,NA,-49.888,NA,NA
62311,-1.74586,3.88843,-4.81217,NA,-56.022,NA,NA
62595,-1.49844,3.66881,-5,-13.513,NA,NA,NA
62728,-1.60114,3.71269,-5,-15.004,NA,NA,NA
62916,-2.12364,3.7674,-5,NA,-43.911,NA,NA
63026,-2.15558,3.86797,-5,NA,-42.583,NA,NA
63372,-1.64623,3.94482,-4.55502,NA,-46.386,NA,NA
63502,-1.74988,4.21444,-5,NA,-38.259,NA,NA
63800,-1.92299,3.67621,-5,NA,-40.756,NA,NA
63909,-1.34582,3.61207,-5,NA,-28.71,NA,NA
64078,-1.46287,3.17698,-5,-37.009,NA,NA,NA
64311,-1.41843,3.88971,-5,NA,-33.55,NA,NA
64590,-1.9689,4.37907,-4.21454,NA,-57.492,NA,NA
64696,-1.8698,3.91484,-5,NA,-42.32,NA,NA
64995,-1.95286,4.33771,-4.76039,-39.229,NA,NA,NA
65004,-2.01905,3.18386,-5,NA,-69.428,NA,NA
65337,-1.933,4.30703,-5,NA,-59.801,NA,NA
65578,-1.24982,4.03859,-4.75269,NA,-54.265,NA,NA
65735,-1.78735,4.90104,-5,-69.651,NA,NA,NA
65964,-1.59751,3.51264,-5,-9.096,NA,NA,NA
66032,-1.87597,3.24751,-5,-36.533,NA,NA,NA
66304,-2.26123,3.35858,-5,-60.957,NA,NA,NA
66462,-1.6913,3.88186,-5,NA,NA,-14.839,NA
66655,-1.64653,4.01997,-5,NA,-45.511,NA,NA
66881,-1.89123,4.30963,-5,NA,-45.733,NA,NA
67041,-2.15905,3.69184,-5,NA,-49.804,NA,NA
67385,-1.6891,3.57921,-5,NA,-42.561,NA,NA
67589,-1.78138,4.05074,-5,NA,-44.048,NA,NA
67630,-1.928,3.66938,-5,NA,-41.021,NA,NA
67868,-1.79538,3.1746,-4.76667,-48.328,NA,NA,NA
68132,-1.53044,3.26858,-5,-42.909,NA,NA,NA
68208,-1.49045,3.86442,-5,-14.601,NA,NA,NA
68598,-1.45074,3.95142,-4.91186,NA,-35.662,NA,NA
68616,-1.70016,4.4503,-5,-48.067,NA,NA,NA
68870,-1.9546,4.02404,-4.90484,NA,NA,-30.758,NA
69197,-2.03139,3.8657,-4.78214,-38.08,NA,NA,NA
69390,-2.29486,3.8787,-4.66216,-38.016,NA,NA,NA
69519,-2.11151,3.43299,-5,NA,NA,-37.289,NA
69638,-1.21588,3.61881,-4.97391,-14.23,NA,NA,NA
69868,-1.15491,3.96559,-5,-29.608,NA,NA,NA
70195,-1.80504,3.44107,-4.99563,-23.855,NA,NA,NA
70230,-1.48184,3.43029,-5,NA,NA,-12.964,NA
70427,-1.28433,4.09409,-4.5077,-41.365,NA,NA,NA
70659,-1.79313,3.39479,-4.17954,-49.222,NA,NA,NA
70853,-2.62818,2.92294,-5,NA,-73.207,NA,NA
71151,-1.81715,3.46844,-5,-21.849,NA,NA,NA
71336,-1.18957,3.44129,-4.99175,NA,-49.663,NA,NA
71413,-1.21698,3.99629,-5,NA,-56.908,NA,NA
71635,-2.02251,3.57102,-5,NA,NA,-30.544,NA
71861,-1.77676,4.14786,-5,-32.193,NA,NA,NA
72172,-2.04046,4.06491,-4.69498,NA,-51.603,NA,NA
72300,-2.03922,4.02809,-5,-33.508,NA,NA,NA
72516,-1.95949,4.01192,-4.80628,NA,-42.343,NA,NA
72733,-1.38551,3.24958,-5,NA,NA,-49.387,NA
72879,-1.74855,4.08615,-5,NA,-35.319,NA,NA
73112,-1.60463,3.67645,-4.88057,-19.317,NA,NA,NA
73317,-2.242,3.59903,-5,NA,NA,-45.17,NA
73413,-1.48276,4.35128,-5,-34.858,NA,NA,NA
73651,-1.25806,3.42892,-5,NA,NA,-35.263,NA
73824,-1.06675,3.45953,-5,NA,-52.835,NA,NA
74184,-1.64515,4.24947,-4.73615,-38.202,NA,NA,NA
74228,-1.54892,3.12297,-5,-45.356,NA,NA,NA
74460,-1.16027,3.587,-4.83176,NA,-60.556,NA,NA
74657,-1.38418,3.5386,-4.85856,NA,-50.257,NA,NA
74821,-1.46954,3.41544,-5,-21.145,NA,NA,NA
75032,-1.7485,4.4144,-5,NA,NA,-49.495,NA
75296,-1.31315,3.91068,-5,-17.095,NA,NA,NA
75579,-1.27173,3.47336,-5,NA,-40.362,NA,NA
75655,-1.36203,3.91053,-5,NA,-35.826,NA,NA
75843,-1.69079,3.50011,-4.89152,NA,-32.328,NA,NA
76020,-1.83366,3.83899,-5,-19.605,NA,NA,NA
76287,-1.52427,3.81576,-5,NA,NA,-6.651,NA
76550,-1.75878,3.4919,-5,-18.672,NA,NA,NA
76650,-1.11653,3.73036,-4.34846,NA,NA,-54.208,NA
76866,-1.31688,3.99791,-5,-33.989,NA,NA,NA
77128,-1.30549,3.40496,-4.72236,NA,NA,-19.998,NA
77304,-1.61914,3.53123,-5,-9.212,NA,NA,NA
77500,-1.41765,3.69492,-5,-17.378,NA,NA,NA
77674,-1.44633,3.26026,-5,-32.241,NA,NA,NA
77948,-2.61953,4.08974,-5,NA,-65.106,NA,NA
78015,-1.73213,4.17508,-5,NA,-37.775,NA,NA
78390,-1.55244,4.65588,-4.90961,NA,-68.671,NA,NA
78456,-1.50798,3.59399,-4.76489,NA,NA,-25.295,NA
78626,-2.01514,3.44402,-5,-33.489,NA,NA,NA
78943,-1.5163,3.49215,-5,NA,-51.078,NA,NA
79062,-1.74578,3.93982,-5,-23.077,NA,NA,NA
79216,-2.17906,3.62741,-5,-40.044,NA,NA,NA
79523,-2.30942,3.1798,-5,NA,-66.113,NA,NA
79606,-2.35035,3.65134,-4.78203,NA,-63.784,NA,NA
79817,-1.52085,3.82397,-4.47042,-27.118,NA,NA,NA
80065,-1.41563,4.19604,-4.53376,NA,NA,-57.886,NA
80365,-2.02816,3.75465,-5,-35.034,NA,NA,NA
80579,-1.75565,3.48983,-5,NA,-38.786,NA,NA
80739,-2.06069,4.74719,-5,NA,-58.298,NA,NA
80896,-1.89393,3.81438,-5,NA,-31.046,NA,NA
81146,-1.32405,4.34969,-5,-39.837,NA,NA,NA
81271,-2.02429,3.97452,-5,NA,-41.824,NA,NA
81409,-1.41857,3.63219,-5,-4.158,NA,NA,NA
81659,-1.48106,3.30379,-4.40125,NA,-55.244,NA,NA
81958,-1.23513,3.97834,-4.72294,NA,-55.568,NA,NA
82099,-1.88975,3.33033,-5,NA,-60.878,NA,NA
82272,-2.30417,4.22148,-5,NA,-46.819,NA,NA
82586,-1.95032,3.92747,-4.95633,NA,-36.27,NA,NA
82773,-2.14591,4.44419,-5,-50.748,NA,NA,NA
82945,-1.46069,4.09408,-4.69421,NA,NA,-26.858,NA
83196,-1.71441,4.13966,-4.72165,NA,-38.38,NA,NA
83315,-1.59946,3.80359,-5,NA,-37.511,NA,NA
83525,-1.86556,4.09079,-5,NA,-46.62,NA,NA
83795,-1.94081,4.28244,-5,NA,-60.138,NA,NA
83810,-1.65898,3.74873,-4.35256,NA,NA,-36.165,NA
84174,-1.77436,4.14167,-5,NA,-38.041,NA,NA
84216,-1.53677,4.02273,-5,NA,-45.126,NA,NA
84414,-1.67658,3.70176,-4.46177,NA,-41.425,NA,NA
84603,-1.61839,3.59451,-5,-19.699,NA,NA,NA
84996,-1.44792,4.63823,-5,NA,-56.885,NA,NA
85085,-1.60652,3.83144,-5,NA,-49.574,NA,NA
85279,-1.67293,4.18624,-4.99268,NA,-36.591,NA,NA
85551,-2.5959,4.19925,-4.82156,-48.072,NA,NA,NA
85642,-2.04774,2.93552,-5,NA,-60.045,NA,NA
85986,-1.33136,3.62931,-5,-13.992,NA,NA,NA
86137,-2.00934,4.14608,-5,NA,-56.992,NA,NA
86234,-1.93309,5,-5,NA,-78.924,NA,NA
86446,-1.90083,4.15204,-4.68033,NA,-52.701,NA,NA
86674,-1.76768,4.02235,-4.75432,NA,-46.058,NA,NA
86950,-1.24783,3.25192,-4.84031,-41.449,NA,NA,NA
87188,-1.67492,4.07004,-5,-22.208,NA,NA,NA
