id,x0,x1,x2,fitness-4.5,fitness-5,fitness-4,fitness-3.5
8895,-3.09995,4.27558,-5,NA,-86.445,NA,NA
9063,-1.63977,4.06507,-4.70374,-21.833,NA,NA,NA
9369,-1.94679,3.57138,-4.36404,NA,-53.716,NA,NA
9550,-2.63381,3.20527,-4.97324,NA,-83.762,NA,NA
9704,-1.5878,4.12096,-5,NA,-43.612,NA,NA
9883,-2.68013,3.62846,-4.7976,NA,-62.752,NA,NA
10003,-2.30905,3.67487,-4.49654,NA,NA,-58.728,NA
10370,-1.30438,3.95802,-5,NA,NA,-20.482,NA
10421,-1.63101,5,-5,-80.838,NA,NA,NA
10794,-1.64773,5,-4.54446,-79.458,NA,NA,NA
10902,-2.21685,4.30511,-5,NA,NA,-54.059,NA
11163,-1.99632,4.35113,-5,NA,-60.748,NA,NA
11202,-1.8244,4.32745,-5,NA,-48.67,NA,NA
11600,-2.35418,4.59067,-5,NA,-72.105,NA,NA
11621,-2.08302,4.39106,-4.44079,NA,-56.04,NA,NA
11845,-1.99487,3.88081,-4.72307,NA,-34.602,NA,NA
12119,-1.23786,5,-4.69069,NA,-93.133,NA,NA
12249,-2.23146,4.37688,-5,NA,-53.881,NA,NA
12596,-2.64343,4.6105,-5,NA,-69.182,NA,NA
12687,-2.17849,4.08697,-5,NA,-51.172,NA,NA
12889,-1.85391,3.29638,-5,NA,-49.875,NA,NA
13096,-2.44826,2.86836,-5,NA,-96.001,NA,NA
13335,-1.67565,3.69283,-5,-6.113,NA,NA,NA
13401,-1.56731,5,-4.9185,NA,-77.9,NA,NA
13790,-1.32621,4.33772,-4.36387,NA,-51.751,NA,NA
13940,-1.23957,4.08341,-5,NA,-48.455,NA,NA
14170,-2.40936,3.11206,-4.84901,-66.102,NA,NA,NA
14376,-2.19358,3.71445,-5,-35.948,NA,NA,NA
14411,-1.81907,4.79821,-5,NA,NA,-63.441,NA
14660,-1.79914,3.12331,-4.63468,NA,-72.457,NA,NA
14866,-2.16412,3.20288,-4.66981,NA,-66.646,NA,NA
15196,-2.33965,4.07231,-5,NA,-50.605,NA,NA
15377,-2.38752,3.60114,-4.6374,-53.415,NA,NA,NA
15442,-1.6372,4.57285,-4.43896,NA,-60.504,NA,NA
15691,-2.34653,3.61981,-5,NA,-59.253,NA,NA
15977,-1.49637,3.98042,-5,NA,NA,-25.101,NA
16069,-1.71917,3.8716,-4.7224,NA,-55.613,NA,NA
16379,-1.02937,3.61723,-5,NA,NA,-40.69,NA
16415,-1.8864,4.59237,-5,NA,NA,-61.47,NA
16626,-2.11707,4.48775,-4.49439,-58.619,NA,NA,NA
16894,-2.0542,3.14906,-5,NA,NA,-61.811,NA
17094,-1.65186,4.92044,-4.36492,NA,NA,-86.895,NA
17278,-1.86601,4.63833,-5,-56.486,NA,NA,NA
17538,-1.52743,3.95225,-5,NA,-42.908,NA,NA
17603,-1.21885,3.81832,-5,NA,-37.786,NA,NA
17981,-1.19779,3.44142,-5,NA,-59.642,NA,NA
18118,-1.32871,3.86156,-5,NA,-35.618,NA,NA
18202,-1.19497,3.70107,-4.46565,-48.066,NA,NA,NA
18562,-1.95933,4.46653,-5,NA,NA,-63.065,NA
18686,-1.67954,3.97746,-4.53987,-27.645,NA,NA,NA
18929,-2.16584,3.04557,-5,NA,-74.817,NA,NA
19150,-1.82306,3.68951,-5,NA,NA,NA,-57.605
19316,-2.22737,4.30813,-5,NA,NA,-55.272,NA
19503,-2.90859,4.10164,-4.45409,NA,NA,-80.987,NA
19697,-1.88954,4.55345,-5,-52.936,NA,NA,NA
19930,-2.47382,5,-4.94505,NA,-83.86,NA,NA
20130,-1.95402,4.39766,-5,NA,-60.243,NA,NA
20246,-1.61188,3.07283,-4.70774,NA,-85.165,NA,NA
20542,-1.52547,4.30631,-5,NA,-56.004,NA,NA
20744,-1.00992,3.8025,-5,NA,NA,-41.19,NA
20918,-2.29141,4.43676,-5,NA,-57.643,NA,NA
21191,-1.65466,4.25406,-5,-38.61,NA,NA,NA
21302,-1.12131,3.62261,-5,NA,-68.069,NA,NA
21450,-2.23362,3.24024,-4.69492,NA,-59.218,NA,NA
21646,-2.24935,4.08411,-4.40923,NA,-64.018,NA,NA
21979,-1.39995,4.33551,-5,NA,NA,-54.461,NA
22147,-1.50027,3.79368,-5,NA,NA,-15.346,NA
22381,-1.70429,3.43243,-4.90423,NA,-27.909,NA,NA
22540,-2.0046,4.65492,-4.77554,NA,-49.532,NA,NA
22729,-1.99929,5,-4.99967,NA,-81.849,NA,NA
22951,-1.3825,4.75442,-5,NA,-59.174,NA,NA
23049,-1.46906,3.56314,-5,NA,-49.355,NA,NA
23334,-0.873087,3.84386,-5,NA,-72.696,NA,NA
23410,-1.7322,3.35971,-5,NA,-36.927,NA,NA
23610,-1.72013,3.42633,-5,NA,-35.188,NA,NA
23866,-2.26402,3.94408,-5,NA,-58.178,NA,NA
24060,-2.13848,3.81432,-4.4337,-41.59,NA,NA,NA
24273,-1.58062,3.98327,-4.53095,-33.979,NA,NA,NA
24494,-1.41588,3.77917,-5,NA,-31.467,NA,NA
24712,-1.86266,3.7763,-4.6599,-21.417,NA,NA,NA
24804,-1.53255,3.82124,-5,NA,NA,-24.228,NA
25176,-1.34817,4.10001,-5,NA,-58.739,NA,NA
25217,-1.57877,3.61429,-5,NA,-44.41,NA,NA
25547,-1.10152,3.70049,-5,NA,-78.77,NA,NA
25656,-1.79956,4.11645,-4.78631,NA,-41.645,NA,NA
25877,-1.57026,3.42263,-4.90185,NA,-43.224,NA,NA
26054,-1.60005,3.18108,-5,NA,-62.853,NA,NA
26328,-1.17786,4.01722,-5,NA,-60.601,NA,NA
26593,-1.80359,3.96733,-4.42559,NA,NA,NA,-61.576
26607,-2.12254,5,-4.46227,NA,NA,-87.986,NA
26968,-2.60016,3.6621,-5,NA,NA,-65.116,NA
27159,-2.05268,3.32054,-5,NA,NA,-40.373,NA
27247,-1.87811,4.09653,-4.9577,NA,-47.504,NA,NA
27420,-1.63719,3.55914,-4.70641,NA,-42.995,NA,NA
27658,-1.20437,3.7052,-5,-21.156,NA,NA,NA
27919,-1.76276,3.91624,-5,-16.988,NA,NA,NA
28112,-1.44332,4.56546,-5,NA,-58.308,NA,NA
28348,-2.07844,4.37233,-4.95948,NA,-62.765,NA,NA
28437,-1.67293,3.84988,-4.18305,NA,-45.56,NA,NA
28643,-1.42461,4.3592,-4.57322,NA,NA,-50.859,NA
28858,-2.22087,4.61019,-5,-59.632,NA,NA,NA
29105,-1.8556,4.39065,-5,NA,NA,-47.613,NA
29391,-1.25589,5,-5,NA,NA,-100.889,NA
29593,-1.78577,5,-5,-78.997,NA,NA,NA
29734,-1.59321,5,-5,NA,-76.61,NA,NA
29868,-1.61724,3.70378,-5,NA,-48.39,NA,NA
30010,-1.33465,3.76606,-5,NA,NA,-26.488,NA
30304,-1.39437,3.22939,-5,NA,NA,-34.678,NA
30552,-1.1225,3.83358,-5,-19.11,NA,NA,NA
30711,-2.04949,3.78187,-4.23373,-39.305,NA,NA,NA
30957,-1.16812,3.88725,-5,-27.555,NA,NA,NA
31041,-2.0075,4.28448,-4.72336,NA,-66.046,NA,NA
31389,-1.64664,4.15631,-5,NA,-38.93,NA,NA
31568,-1.27455,3.95922,-5,NA,-48.273,NA,NA
31670,-1.15158,4.26496,-4.83219,NA,-45.618,NA,NA
31830,-2.49767,4.58042,-5,NA,-68.755,NA,NA
32100,-2.57934,4.93431,-5,NA,-84.834,NA,NA
32330,-2.76535,5,-5,NA,-95.09,NA,NA
32593,-2.68792,4.16485,-5,-55.721,NA,NA,NA
32732,-1.36731,3.90384,-5,-16.823,NA,NA,NA
32803,-2.03933,4.72422,-5,NA,-55.977,NA,NA
33096,-1.58176,3.45837,-5,NA,-43.466,NA,NA
33335,-2.14612,3.56819,-4.534,NA,NA,-45.477,NA
33405,-1.47889,4.05696,-4.76748,NA,NA,-42.359,NA
33682,-1.27945,4.37343,-4.50712,NA,-66.599,NA,NA
33817,-1.71983,4.11279,-4.73555,-29.919,NA,NA,NA
34054,-1.40279,4.33414,-5,NA,-72.066,NA,NA
34317,-1.50125,4.30664,-5,-33.369,NA,NA,NA
34503,-1.49864,4.13437,-5,NA,-45.299,NA,NA
34776,-2.06562,3.9407,-5,NA,NA,-40.573,NA
34900,-2.09709,2.96426,-5,NA,NA,-78.141,NA
35043,-2.12708,4.40975,-4.96241,NA,-52.465,NA,NA
35332,-1.62555,4.46522,-4.3773,NA,-69.76,NA,NA
35542,-1.61986,4.16996,-4.70724,NA,-41.35,NA,NA
35720,-2.55348,3.60009,-5,NA,-63.663,NA,NA
35869,-1.5976,3.87538,-5,NA,-45.779,NA,NA
36165,-2.15639,4.91458,-4.5629,NA,-77.51,NA,NA
36204,-2.18468,5,-4.04107,NA,-95.701,NA,NA
36534,-1.75535,4.06383,-4.99091,NA,-42.895,NA,NA
36640,-1.4189,4.25311,-5,-25.72,NA,NA,NA
36948,-2.31408,4.49364,-4.97753,NA,NA,-58.64,NA
37196,-2.47518,4.13557,-5,NA,-59.39,NA,NA
37254,-2.13933,4.18831,-5,NA,NA,-41.517,NA
37538,-1.42157,4.01536,-5,-26.358,NA,NA,NA
37700,-1.25302,3.88185,-5,-18.475,NA,NA,NA
37844,-2.04262,4.40743,-5,-44.567,NA,NA,NA
38048,-2.28842,3.37341,-5,NA,-48.006,NA,NA
38388,-2.3693,4.1114,-5,-50.593,NA,NA,NA
38483,-2.24312,4.03845,-5,-42.346,NA,NA,NA
38733,-2.21112,4.33072,-5,NA,-52.765,NA,NA
38828,-1.37742,3.49287,-5,NA,-64.88,NA,NA
39175,-1.60871,3.63818,-5,NA,-45.572,NA,NA
39375,-2.19568,3.6013,-5,-43.544,NA,NA,NA
39404,-1.07046,3.73672,-4.45895,-65.65,NA,NA,NA
39773,-1.65314,3.32891,-5,NA,-37.859,NA,NA
39837,-1.47766,3.84002,-5,-20.817,NA,NA,NA
40132,-1.59325,4.01259,-5,NA,-45.465,NA,NA
40311,-1.69928,3.21908,-5,NA,-52.073,NA,NA
40413,-1.9637,3.58813,-5,NA,-41.538,NA,NA
40634,-1.50446,4.70503,-5,NA,-62.247,NA,NA
40921,-1.86062,4.62184,-5,-55.246,NA,NA,NA
41158,-2.60899,3.37095,-4.57516,NA,-73.763,NA,NA
41264,-1.89473,3.67785,-5,NA,-41.823,NA,NA
41526,-1.92387,3.19669,-5,NA,-67.119,NA,NA
41718,-1.9527,3.77685,-5,NA,-35.108,NA,NA
41999,-0.87968,3.91991,-5,NA,-76.671,NA,NA
42044,-2.12873,4.79948,-3.97902,NA,-88.309,NA,NA
42354,-1.69877,4.09529,-5,NA,-40.639,NA,NA
42586,-1.37166,3.55014,-5,NA,-56.211,NA,NA
42658,-1.23767,3.60152,-5,NA,-56.105,NA,NA
42870,-1.41973,3.87611,-5,NA,-32.845,NA,NA
43103,-1.96634,3.02192,-5,NA,-59.487,NA,NA
43291,-2.67377,4.32968,-5,-56.044,NA,NA,NA
43599,-0.938333,4.28502,-5,NA,-76.816,NA,NA
43774,-1.7444,3.33427,-5,NA,-36.855,NA,NA
43916,-0.992225,3.71232,-5,-32.576,NA,NA,NA
44127,-1.43369,4.00128,-5,NA,-43.595,NA,NA
44237,-1.65917,4.459,-4.56283,NA,-61.718,NA,NA
44411,-2.75216,4.58337,-5,NA,-76.129,NA,NA
44629,-1.82718,3.38177,-5,NA,-47.825,NA,NA
44910,-1.89234,3.91943,-5,NA,-40.796,NA,NA
45149,-1.83689,3.91159,-5,-29.79,NA,NA,NA
45328,-1.43766,5,-4.88792,NA,NA,-83.567,NA
45498,-1.58317,3.66952,-5,NA,NA,-16.371,NA
45787,-2.35657,3.6136,-5,NA,-51.974,NA,NA
45842,-1.89289,3.64255,-5,NA,-43.463,NA,NA
46183,-2.05936,3.33991,-5,NA,-71.77,NA,NA
46389,-1.73584,4.07484,-5,NA,-42.176,NA,NA
46550,-2.38664,3.59435,-4.95609,-51.194,NA,NA,NA
46694,-2.52361,3.93952,-5,NA,NA,-59.157,NA
46835,-1.51888,3.99359,-5,NA,-43.926,NA,NA
47149,-1.54519,3.63089,-5,-5.337,NA,NA,NA
47242,-1.11057,3.46594,-5,NA,NA,-45.109,NA
47568,-1.90362,3.74541,-5,NA,-38.988,NA,NA
47727,-1.60612,4.4538,-5,NA,NA,NA,-82.452
47904,-2.25971,4.50414,-5,-55.744,NA,NA,NA
48170,-2.32975,4.04031,-5,NA,NA,NA,-75.13
48322,-1.12731,3.87841,-4.8352,-13.668,NA,NA,NA
48597,-2.55212,4.28494,-5,-55.357,NA,NA,NA
48722,-1.70979,4.21372,-5,NA,-36.62,NA,NA
48885,-2.65196,4.76473,-5,-83.51,NA,NA,NA
49019,-2.47253,5,-5,NA,-83.995,NA,NA
49209,-2.53796,4.26253,-5,NA,-68.197,NA,NA
49421,-1.82692,4.12163,-5,-33.58,NA,NA,NA
49744,-1.45284,4.6694,-4.94127,NA,NA,-66.535,NA
49915,-1.74873,4.35635,-4.88271,NA,-39.552,NA,NA
50075,-1.92887,3.45948,-4.94751,NA,-60.68,NA,NA
50302,-3.27106,4.39241,-5,NA,-102.308,NA,NA
50484,-2.20221,4.42157,-5,-52.67,NA,NA,NA
50606,-1.5161,3.79625,-4.60672,NA,NA,NA,-70.46
50990,-1.33475,3.43501,-5,NA,NA,-31.199,NA
51124,-2.95771,3.81305,-4.26342,NA,-72.825,NA,NA
51263,-2.08918,3.61167,-5,NA,-48.905,NA,NA
51449,-2.07596,3.94577,-5,NA,-42.085,NA,NA
51742,-1.79322,4.65099,-5,NA,-69.834,NA,NA
51968,-1.74326,4.00653,-5,NA,-46.238,NA,NA
52192,-1.72897,4.22897,-5,NA,-37.218,NA,NA
52253,-1.85902,5,-5,NA,NA,-80.359,NA
52526,-1.87648,5,-4.93103,NA,NA,-75.192,NA
52648,-1.89285,3.7971,-5,-29.416,NA,NA,NA
52807,-2.76733,3.73731,-5,NA,NA,-70.248,NA
53194,-2.95087,4.30041,-5,NA,-73.574,NA,NA
53282,-1.90987,4.59235,-4.29693,-58.508,NA,NA,NA
53574,-1.44423,3.86092,-5,NA,-33.305,NA,NA
53723,-1.77572,3.16925,-5,NA,-62.609,NA,NA
53904,-2.58392,3.89925,-5,NA,-55.056,NA,NA
54126,-1.99142,3.97711,-4.79556,-34.092,NA,NA,NA
54261,-1.63328,3.5607,-5,NA,-33.475,NA,NA
54432,-2.63219,4.04183,-5,NA,-62.07,NA,NA
54739,-2.38125,4.56361,-4.73862,NA,NA,NA,-92.363
54817,-1.34204,3.73723,-5,NA,-35.512,NA,NA
55198,-1.20785,4.09225,-5,-34.935,NA,NA,NA
55306,-1.30757,4.37966,-4.59632,-52.708,NA,NA,NA
55439,-1.74406,4.28775,-5,NA,-39.182,NA,NA
55747,-1.34495,4.64477,-5,NA,-57.256,NA,NA
55818,-1.12986,4.17794,-5,NA,-51.805,NA,NA
56011,-1.83742,3.49801,-4.86771,NA,-44.824,NA,NA
56207,-1.34047,3.91735,-5,NA,-37.816,NA,NA
56494,-2.13801,3.80165,-5,NA,-40.166,NA,NA
56644,-2.02167,3.67381,-5,-34.002,NA,NA,NA
56889,-1.37694,3.51498,-5,NA,-61.495,NA,NA
57166,-1.41508,4.29368,-5,NA,NA,-33.13,NA
57306,-2.58665,4.1674,-4.80803,-51.755,NA,NA,NA
57516,-3.28286,3.49497,-5,NA,-102.628,NA,NA
57684,-1.00752,4.3923,-5,-78.079,NA,NA,NA
57981,-1.3885,4.36988,-4.91387,-34.399,NA,NA,NA
58019,-0.986415,5,-5,NA,-95.451,NA,NA
58227,-1.8481,3.86625,-5,NA,NA,NA,-72.685
58535,-1.33716,4.17665,-5,NA,-45.997,NA,NA
58728,-2.21221,4.57013,-5,NA,-65.202,NA,NA
58959,-1.89757,4.41558,-4.75713,NA,-58.591,NA,NA
59152,-2.35573,5,-5,NA,-77.994,NA,NA
59306,-1.70111,5,-5,-77.919,NA,NA,NA
59517,-1.89358,4.21963,-5,NA,NA,-38.961,NA
59624,-1.8992,4.54959,-5,NA,-57.014,NA,NA
59839,-2.73695,4.58158,-5,NA,-74.916,NA,NA
60123,-1.49784,4.62801,-5,NA,-61.088,NA,NA
60283,-1.38926,4.49935,-4.5974,NA,-68.218,NA,NA
60412,-2.45403,5,-5,-79.916,NA,NA,NA
60699,-1.67583,4.72553,-5,NA,-80.078,NA,NA
60864,-1.32727,3.68971,-4.5214,-18.931,NA,NA,NA
61161,-1.60083,3.95161,-4.81998,NA,-35.784,NA,NA
61235,-1.83041,3.43395,-4.87407,NA,-44.431,NA,NA
61550,-1.09762,3.73873,-5,NA,-82.282,NA,NA
61673,-1.99177,4.13594,-5,NA,NA,NA,-73.777
61916,-2.47699,4.39282,-5,-58.769,NA,NA,NA
62135,-1.50059,3.93576,-4.89928,NA,NA,-12.541,NA
62338,-1.32773,3.4207,-5,NA,NA,-13.398,NA
62473,-1.6485,3.32342,-5,NA,-36.665,NA,NA
62727,-1.14171,3.87144,-5,NA,-72.202,NA,NA
62811,-2.17122,4.64803,-5,NA,-64.904,NA,NA
63167,-1.68742,3.74666,-5,-12.108,NA,NA,NA
63370,-1.42842,4.52477,-4.73405,NA,NA,-62.044,NA
63480,-1.43909,4.63749,-5,NA,-56.351,NA,NA
63764,-1.15079,4.29894,-5,-63.699,NA,NA,NA
63867,-2.44832,4.48272,-5,-60.241,NA,NA,NA
64154,-1.81342,4.24949,-5,-38.532,NA,NA,NA
64346,-1.66478,4.2704,-5,NA,-38.106,NA,NA
64465,-1.78259,4.40578,-5,-47.759,NA,NA,NA
64758,-1.53383,4.28953,-5,NA,NA,-36.815,NA
64849,-1.18472,3.60561,-5,-26.228,NA,NA,NA
65079,-2.36859,3.33035,-5,NA,-52.449,NA,NA
65318,-1.88531,4.57319,-5,-54.026,NA,NA,NA
65411,-2.04076,3.25695,-4.4349,NA,-55.727,NA,NA
65622,-2.34481,4.03627,-5,NA,-50.825,NA,NA
65894,-2.6586,4.77698,-5,NA,NA,NA,-84.626
66104,-2.95579,5,-5,NA,NA,-101.744,NA
66266,-2.50768,3.96669,-4.20173,-68.343,NA,NA,NA
66460,-1.47331,3.22449,-4.96001,NA,-73.911,NA,NA
66738,-2.09888,4.17513,-4.92968,NA,-59.102,NA,NA
66819,-2.38626,4.32398,-4.36343,NA,-79.423,NA,NA
67168,-2.21661,4.37341,-4.62947,NA,-58.295,NA,NA
67319,-2.37961,4.08948,-5,NA,-53.565,NA,NA
67573,-2.6984,4.40414,-5,NA,NA,-74.464,NA
67693,-1.80022,3.23908,-5,NA,-54.132,NA,NA
67897,-2.32385,5,-5,NA,-77.092,NA,NA
68198,-2.44211,4.10381,-5,NA,-56.816,NA,NA
68269,-1.60215,4.17073,-5,NA,-41.965,NA,NA
68405,-1.69133,4.57107,-4.27676,-71.52,NA,NA,NA
68773,-1.71181,3.6224,-4.56316,-29.515,NA,NA,NA
68803,-1.77549,4.1112,-5,NA,-41.705,NA,NA
69149,-2.14328,5,-5,NA,-79.235,NA,NA
69307,-1.76569,4.06445,-5,NA,-43.219,NA,NA
69558,-2.12533,4.54302,-5,NA,-56.89,NA,NA
69614,-1.80944,3.05133,-5,NA,-72.356,NA,NA
69812,-1.73308,4.43401,-5,NA,-51.444,NA,NA
70139,-2.03964,4.10174,-4.98669,NA,-53.881,NA,NA
70263,-1.69874,5,-4.23713,-79.619,NA,NA,NA
70585,-1.91488,4.97482,-5,-69.687,NA,NA,NA
70706,-2.01408,4.65093,-4.77232,NA,-49.786,NA,NA
70914,-1.29324,4.23616,-4.41398,NA,-54.104,NA,NA
71006,-1.64514,3.61279,-5,NA,-44.82,NA,NA
71303,-1.93413,4.32916,-5,NA,-59.996,NA,NA
71414,-2.00345,4.41913,-5,-45.418,NA,NA,NA
71634,-1.33762,4.00669,-5,-20.352,NA,NA,NA
71887,-1.71219,2.90233,-4.83044,-71.326,NA,NA,NA
72170,-1.78037,3.13765,-5,-50.079,NA,NA,NA
72280,-2.14799,4.22817,-4.47617,NA,-56.605,NA,NA
72415,-1.24955,4.34058,-4.68305,-48.448,NA,NA,NA
72777,-1.15285,4.16711,-5,-50.29,NA,NA,NA
72856,-1.62208,3.9951,-4.94133,NA,-43.856,NA,NA
73047,-1.45379,3.40005,-5,-10.324,NA,NA,NA
73248,-0.905657,4.44014,-5,NA,-86.905,NA,NA
73562,-1.70291,3.66523,-5,NA,NA,NA,-67.094
73666,-1.78468,4.35906,-5,-46.503,NA,NA,NA
73876,-1.84341,4.92068,-5,NA,NA,-71.656,NA
74118,-2.37461,3.83482,-5,-44.599,NA,NA,NA
74257,-2.74618,4.46936,-5,NA,NA,-77.88,NA
74552,-2.22329,3.31832,-4.6315,-58.71,NA,NA,NA
74740,-1.03573,4.08341,-5,-53.587,NA,NA,NA
74937,-1.03143,4.12671,-5,NA,-59.368,NA,NA
75069,-1.34918,3.98846,-5,NA,-44.395,NA,NA
75332,-2.37782,4.33337,-4.75115,NA,-51.454,NA,NA
75475,-1.72425,4.31791,-5,NA,-40.273,NA,NA
75616,-1.6533,3.50625,-5,-25.184,NA,NA,NA
75846,-1.3254,3.61353,-5,NA,-49.012,NA,NA
76159,-2.5812,3.88531,-5,NA,-54.634,NA,NA
76310,-3.00211,4.22026,-5,NA,-75.525,NA,NA
76578,-2.65982,3.31255,-5,NA,-86.448,NA,NA
76610,-2.03898,3.62943,-4.28014,NA,-69.646,NA,NA
76903,-2.16092,3.32506,-4.76756,NA,NA,-53.762,NA
77002,-2.2182,5,-5,-77.297,NA,NA,NA
77289,-1.74764,4.58623,-5,-44.95,NA,NA,NA
77567,-2.45166,4.06562,-5,NA,-57.952,NA,NA
77627,-2.24561,3.53151,-5,NA,-51.914,NA,NA
77840,-2.60139,4.88889,-5,NA,-81.706,NA,NA
78069,-1.56487,3.51704,-4.92474,NA,-38.241,NA,NA
78285,-1.39357,3.92258,-5,-15.515,NA,NA,NA
78401,-1.72826,3.90303,-4.77901,NA,-43.166,NA,NA
78631,-2.06824,5,-4.5813,-75.899,NA,NA,NA
78897,-1.60285,3.97192,-5,NA,-46.818,NA,NA
79103,-2.36818,4.554,-5,-55.599,NA,NA,NA
79326,-1.87976,3.94515,-5,-23.425,NA,NA,NA
79526,-1.26988,4.0882,-5,-38.717,NA,NA,NA
79780,-1.64184,3.78683,-4.74546,-5,NA,NA,NA
79801,-1.92686,3.83957,-5,-26.704,NA,NA,NA
80170,-1.88417,3.08429,-5,NA,NA,-60.553,NA
80399,-1.43849,2.94171,-5,NA,NA,-78.342,NA
80527,-1.74765,3.97516,-5,NA,NA,-17.717,NA
80681,-1.83602,5,-5,NA,-73.691,NA,NA
80926,-1.17815,3.97631,-5,NA,-62.345,NA,NA
81087,-1.90837,4.42985,-5,-45.539,NA,NA,NA
81355,-1.61373,3.37163,-4.67743,NA,NA,NA,-51.783
81489,-1.09234,3.57482,-5,NA,-64.776,NA,NA
81618,-2.1449,4.10358,-5,NA,NA,NA,-69.303
81904,-2.10879,3.7498,-5,NA,NA,-40.859,NA
82126,-2.23255,3.91216,-5,-36.31,NA,NA,NA
82236,-1.93254,5,-4.47379,NA,-78.313,NA,NA
82590,-2.01522,5,-5,NA,NA,-94.036,NA
82704,-1.88512,3.86705,-4.48748,-32.536,NA,NA,NA
82856,-1.32048,3.78344,-5,-11.002,NA,NA,NA
83074,-1.4997,4.25737,-4.50882,NA,NA,-55.034,NA
83304,-1.87615,3.3289,-4.37436,NA,NA,-65.602,NA
83474,-1.40591,3.60964,-5,NA,NA,-7.33,NA
83604,-1.87157,3.35796,-5,NA,-56.539,NA,NA
83923,-2.1406,3.60041,-5,NA,-51.441,NA,NA
84085,-2.09783,4.1072,-4.16785,NA,-62.661,NA,NA
84317,-1.61643,4.14869,-5,NA,-41.011,NA,NA
84448,-1.27405,4.09265,-5,NA,-58.436,NA,NA
84686,-2.27176,4.27949,-5,NA,NA,-55.578,NA
84969,-2.42346,4.01348,-5,NA,-58.413,NA,NA
85190,-1.54149,4.14574,-5,-26.523,NA,NA,NA
85213,-1.48354,3.66508,-4.96836,NA,-35.349,NA,NA
85518,-2.69965,4.34324,-4.86935,-58.741,NA,NA,NA
85781,-1.51798,3.29737,-5,-30.705,NA,NA,NA
85971,-0.966676,3.16961,-5,NA,-105.305,NA,NA
86193,-2.05934,3.97541,-4.81919,NA,-40.899,NA,NA
86381,-1.99791,4.16322,-5,NA,-58.041,NA,NA
86559,-2.34676,5,-4.80292,NA,-76.136,NA,NA
86750,-1.85365,4.57654,-5,-54.51,NA,NA,NA
86825,-2.13751,3.97695,-5,NA,NA,-38.702,NA
87141,-1.80779,4.45131,-5,NA,-54.673,NA,NA
87374,-1.59326,4.68699,-4.3293,NA,-64.84,NA,NA
87467,-2.47418,4.55967,-5,NA,-68.647,NA,NA
87615,-2.10734,4.0081,-5,NA,-47.573,NA,NA
