id,x0,x1,x2,fitness-3.5,fitness-3,fitness-2.5,fitness-2,fitness-5,fitness-4.5,fitness-4
13488,-1.92798,5,-4.45667,NA,NA,NA,NA,-76.938,NA,NA
13676,-2.3337,5,-5,NA,NA,NA,NA,NA,NA,-81.172
13830,-1.28059,5,-4.9925,NA,NA,NA,NA,NA,-83.33,NA
14021,-1.01816,5,-3.643,NA,NA,NA,NA,-129.675,NA,NA
14332,0.339908,5,-4.16869,NA,NA,NA,NA,-257.777,NA,NA
14456,0.0634663,5,-3.21563,NA,NA,NA,NA,-293.457,NA,NA
14720,-0.719757,5,-3.72835,NA,NA,NA,NA,-180.233,NA,NA
14848,-1.39316,5,-5,NA,NA,NA,NA,-92.439,NA,NA
15009,-0.920341,5,-5,NA,NA,NA,NA,-105.7,NA,NA
15254,-2.14879,5,-5,NA,NA,NA,NA,NA,-73.07,NA
15543,-3.75191,5,-5,NA,NA,NA,NA,NA,NA,-157.486
15674,-3.65437,4.00814,-5,NA,NA,NA,NA,-120.469,NA,NA
15887,-2.50728,4.04945,-4.92126,NA,NA,NA,NA,NA,NA,-67.362
16086,-2.10475,4.88275,-4.32019,-101.226,NA,NA,NA,NA,NA,NA
16369,-1.19116,4.73474,-4.77032,-128.456,NA,NA,NA,NA,NA,NA
16409,-0.94066,5,-5,-133.625,NA,NA,NA,NA,NA,NA
16762,-0.693428,4.70463,-3.70253,NA,NA,NA,NA,NA,-223.4,NA
16825,-2.52673,3.76613,-3.92938,NA,NA,NA,NA,-79.724,NA,NA
17190,-2.37281,3.383,-5,NA,NA,NA,NA,-52.902,NA,NA
17323,-2.03281,3.87365,-3.49623,NA,NA,NA,NA,-105.859,NA,NA
17577,-2.14454,4.30395,-3.37841,NA,NA,NA,NA,-110.152,NA,NA
17757,-2.75676,4.46379,-3.62541,NA,NA,NA,NA,-110.392,NA,NA
17907,-2.00949,4.7944,-3.5831,NA,NA,NA,NA,-101.634,NA,NA
18157,-2.40324,5,-4.4784,NA,NA,NA,NA,NA,-80.948,NA
18353,-2.7807,4.4886,-3.43397,NA,-198.806,NA,NA,NA,NA,NA
18582,-3.29173,5,-5,NA,-163.514,NA,NA,NA,NA,NA
18741,-1.80796,5,-5,NA,NA,NA,NA,NA,NA,-84.712
18955,-0.100086,5,-5,NA,NA,NA,NA,NA,-176.58,NA
19021,-1.65236,4.03651,-5,NA,NA,NA,NA,-44.541,NA,NA
19320,-2.27738,3.97623,-4.81409,NA,NA,NA,NA,-59.472,NA,NA
19446,-2.90815,3.2749,-3.79374,NA,NA,NA,NA,-98.894,NA,NA
19680,-2.63601,3.68038,-3.75689,NA,NA,NA,NA,-87.714,NA,NA
19845,-2.69703,2.35534,-3.19169,NA,NA,NA,NA,-176.836,NA,NA
20129,-0.588195,2.29246,-5,NA,NA,NA,NA,-253.121,NA,NA
20353,-1.39738,4.42284,-5,NA,NA,NA,NA,-68.455,NA,NA
20598,-2.6466,5,-5,NA,NA,NA,NA,-92.727,NA,NA
20764,-4.53589,3.91483,-4.31246,NA,NA,NA,NA,-214.978,NA,NA
20875,-4.07586,2.87211,-4.59812,NA,NA,NA,NA,NA,-171.823,NA
21097,-3.33442,2.8869,-4.89389,-144.338,NA,NA,NA,NA,NA,NA
21337,-0.952271,3.61589,-5,NA,NA,NA,NA,-82.44,NA,NA
21432,-1.38843,4.2997,-5,NA,NA,NA,NA,NA,NA,-56.475
21733,-1.33775,3.38609,-5,NA,NA,NA,NA,-79.175,NA,NA
21900,-1.62997,4.30665,-5,NA,NA,NA,NA,-39.86,NA,NA
22089,-1.33316,5,-5,NA,NA,NA,NA,NA,-76.69,NA
22267,-2.34926,5,-5,NA,NA,NA,NA,-77.777,NA,NA
22484,-1.64926,5,-4.99226,NA,NA,NA,NA,NA,-84.196,NA
22750,-2.17291,5,-4.93068,NA,NA,NA,NA,-78.161,NA,NA
22932,-1.17845,4.24553,-5,NA,NA,NA,NA,-55.948,NA,NA
23048,-2.53627,5,-4.65797,NA,NA,NA,NA,NA,-81.465,NA
23250,-3.27125,5,-5,NA,NA,NA,NA,-122.417,NA,NA
23423,-1.56529,5,-5,NA,NA,NA,NA,-78.81,NA,NA
23660,-1.72094,5,-3.63428,NA,NA,NA,NA,-108.63,NA,NA
23873,-1.22861,5,-3.24662,NA,NA,NA,NA,NA,NA,-177.59
24192,-0.576269,4.48586,-4.12416,-228.339,NA,NA,NA,NA,NA,NA
24289,-1.44,5,-5,NA,NA,NA,-257.411,NA,NA,NA
24480,-2.04564,1.98527,-5,NA,NA,-263.93,NA,NA,NA,NA
24620,-3.78127,2.17067,-5,NA,NA,-292.846,NA,NA,NA,NA
24833,-2.33552,2.11786,-5,NA,-199.166,NA,NA,NA,NA,NA
25166,-2.6386,3.71027,-4.68951,-70.301,NA,NA,NA,NA,NA,NA
25375,-3.46833,4.48699,-5,-128.328,NA,NA,NA,NA,NA,NA
25488,-2.52804,3.67541,-4.07352,NA,-133.925,NA,NA,NA,NA,NA
25704,-0.807335,4.69867,-3.90759,NA,NA,NA,NA,NA,-172.815,NA
25942,-0.810314,2.82021,-4.47216,NA,NA,NA,NA,-214.011,NA,NA
26176,-1.67617,1.85377,-4.91025,NA,NA,NA,NA,NA,NA,-291.723
26234,-2.77245,3.14941,-5,NA,NA,NA,NA,NA,-81.886,NA
26440,-3.55531,5,-4.90256,NA,NA,NA,NA,-138.223,NA,NA
26673,-4.32605,5,-5,-223.717,NA,NA,NA,NA,NA,NA
26991,-5,4.80004,-3.54673,NA,NA,NA,NA,NA,-316.427,NA
27079,-5,4.60522,-3.86303,NA,NA,NA,NA,NA,-292.674,NA
27230,-4.58525,5,-5,NA,NA,NA,NA,-242.94,NA,NA
27488,-2.97322,5,-4.65132,NA,NA,NA,NA,-103.416,NA,NA
27622,-2.17712,5,-5,NA,NA,NA,NA,-78.185,NA,NA
27894,-1.43033,5,-3.3492,NA,NA,NA,NA,-133.059,NA,NA
28196,-0.929143,4.13242,-3.7168,NA,NA,NA,NA,-130.47,NA,NA
28356,0.176031,3.35001,-3.85175,NA,NA,NA,NA,-148.047,NA,NA
28594,-1.04129,3.66877,-5,NA,NA,NA,NA,-73.482,NA,NA
28798,-2.08963,3.7681,-5,NA,NA,NA,NA,-39.861,NA,NA
28949,-1.899,4.37024,-5,NA,NA,NA,NA,-57.193,NA,NA
29057,-3.06808,4.88076,-4.93633,NA,NA,NA,NA,-103.967,NA,NA
29224,-2.72479,4.86112,-5,NA,NA,NA,NA,-84.767,NA,NA
29526,-2.23207,5,-5,NA,NA,NA,NA,NA,-78.787,NA
29765,-2.20182,4.65471,-4.82679,NA,NA,NA,NA,-64.5,NA,NA
29917,-3.37749,5,-4.79524,-135.529,NA,NA,NA,NA,NA,NA
30137,-3.86975,4.68276,-4.31377,NA,NA,NA,NA,-159.814,NA,NA
30382,-3.95217,4.40961,-5,NA,NA,NA,NA,-153.343,NA,NA
30523,-3.3126,4.51989,-5,NA,NA,NA,NA,NA,-101.068,NA
30763,-2.41228,2.58987,-5,NA,NA,NA,NA,-96.625,NA,NA
30928,-2.30488,4.2117,-5,NA,NA,NA,NA,-46.857,NA,NA
31071,-1.34306,5,-5,NA,NA,NA,NA,-93.746,NA,NA
31279,-2.70367,4.32615,-5,NA,NA,NA,NA,-75.971,NA,NA
31526,-2.15371,4.88998,-3.24477,NA,NA,NA,NA,-136.751,NA,NA
31741,-1.86349,4.80281,-2.95038,NA,-254.656,NA,NA,NA,NA,NA
31932,-3.52284,5,-3.66763,-187.335,NA,NA,NA,NA,NA,NA
32055,-2.86674,5,-3.59421,NA,NA,-205.57,NA,NA,NA,NA
32244,-1.61346,5,-4.57225,NA,NA,NA,NA,NA,-79.724,NA
32548,-2.30216,4.22392,-4.06731,NA,NA,NA,NA,-78.222,NA,NA
32702,-1.72277,4.92337,-5,NA,NA,NA,NA,NA,NA,-82.177
32857,-1.97484,4.88612,-5,NA,NA,NA,NA,NA,-69.859,NA
33178,-1.74984,4.72349,-5,NA,NA,NA,NA,-67.273,NA,NA
33264,-1.48431,4.9312,-4.15543,NA,-175.844,NA,NA,NA,NA,NA
33592,-2.20788,4.61297,-4.28994,NA,NA,NA,NA,NA,-73.581,NA
33743,-1.04169,4.56954,-5,NA,NA,NA,NA,NA,-83.658,NA
33826,-1.854,5,-5,NA,NA,NA,NA,-76.96,NA,NA
34194,-2.26663,5,-5,NA,NA,NA,NA,-76.561,NA,NA
34388,-2.47929,4.81915,-5,NA,NA,NA,NA,NA,NA,-75.471
34401,-2.48232,4.65666,-3.74149,NA,NA,NA,NA,-101.964,NA,NA
34708,-3.40437,4.75796,-4.9622,NA,NA,NA,NA,-117.935,NA,NA
34923,-2.44333,5,-5,NA,NA,NA,NA,-82.242,NA,NA
35116,-1.55166,4.39007,-5,NA,NA,NA,NA,NA,-43.702,NA
35397,-0.836834,3.13194,-5,NA,NA,NA,NA,-122.851,NA,NA
35597,-1.40729,3.4858,-5,NA,NA,NA,NA,-64.061,NA,NA
35665,-1.58984,3.94319,-4.79086,NA,NA,NA,NA,-34.314,NA,NA
35862,-2.37762,5,-5,NA,NA,NA,NA,NA,NA,-82.366
36113,-1.80449,5,-5,NA,NA,NA,NA,NA,-75.713,NA
36275,-2.19911,5,-3.77418,NA,NA,NA,NA,NA,-108.16,NA
36588,-3.13459,5,-3.51428,NA,NA,NA,NA,-153.136,NA,NA
36701,-3.46661,5,-5,NA,NA,NA,NA,-133.277,NA,NA
36839,-2.53501,5,-4.91779,NA,NA,NA,NA,NA,-81.272,NA
37096,-3.34491,5,-5,NA,NA,NA,NA,NA,NA,-124.925
37334,-2.32813,4.73579,-5,NA,NA,NA,NA,NA,NA,-77.242
37434,-3.39016,3.59225,-4.3958,NA,NA,NA,NA,NA,-103.797,NA
37745,-2.39881,5,-5,NA,NA,NA,NA,-79.819,NA,NA
37947,-3.21902,3.55361,-4.45817,-108.355,NA,NA,NA,NA,NA,NA
38026,-2.065,5,-4.0297,NA,-160.3,NA,NA,NA,NA,NA
38293,-3.43363,5,-5,NA,NA,NA,NA,NA,NA,-128.785
38473,-2.58624,4.65604,-4.95695,NA,NA,NA,NA,-66.779,NA,NA
38669,-1.72918,5,-5,NA,NA,NA,NA,-72.277,NA,NA
38951,-1.62889,3.93623,-5,NA,NA,NA,NA,-49.167,NA,NA
39120,-1.62873,5,-5,NA,NA,NA,NA,NA,NA,-83.091
39345,-1.67111,5,-3.87025,NA,NA,NA,NA,-96.073,NA,NA
39492,-2.05365,5,-4.44628,NA,NA,NA,NA,-77.611,NA,NA
39699,-1.48488,4.44447,-4.54883,NA,NA,NA,NA,-64.031,NA,NA
39806,-2.41003,4.32755,-4.77964,NA,NA,NA,NA,NA,-58.799,NA
40058,-1.55672,5,-5,NA,NA,NA,NA,NA,-77.696,NA
40344,-1.43394,4.28613,-5,NA,NA,NA,NA,-69.007,NA,NA
40541,-1.19293,5,-5,NA,NA,NA,NA,NA,-90.071,NA
40743,-1.76648,5,-4.74316,NA,NA,NA,NA,-72.826,NA,NA
40963,-1.6637,5,-5,NA,NA,NA,NA,-72.872,NA,NA
41030,-2.01973,5,-5,NA,NA,NA,NA,NA,-72.8,NA
41303,-2.29661,5,-4.12384,NA,NA,NA,NA,NA,NA,-97.987
41455,-2.669,4.62947,-5,NA,NA,NA,NA,NA,-73.698,NA
41630,-2.54696,5,-4.9833,NA,NA,NA,NA,-84.805,NA,NA
41898,-1.92015,5,-5,NA,NA,NA,NA,-79.999,NA,NA
42127,-1.01305,4.4992,-5,NA,NA,NA,NA,-82.003,NA,NA
42280,-1.88441,5,-5,NA,NA,NA,NA,-78.454,NA,NA
42528,-2.97304,5,-4.11028,NA,NA,NA,NA,-113.789,NA,NA
42704,-2.27313,4.6692,-5,NA,NA,NA,NA,-74.704,NA,NA
42976,-2.34655,3.75686,-4.30636,NA,NA,NA,NA,-47.802,NA,NA
43014,-2.76109,3.1058,-5,NA,NA,NA,NA,-83.736,NA,NA
43288,-1.92145,3.99952,-5,NA,NA,NA,NA,-43.352,NA,NA
43568,-1.2191,4.51732,-4.99037,NA,NA,NA,NA,-72.839,NA,NA
43671,-2.03428,3.26622,-3.99531,NA,NA,NA,NA,-93.006,NA,NA
43846,-1.72604,3.13035,-5,NA,NA,NA,NA,NA,-45.192,NA
44147,-2.23134,3.79888,-5,NA,NA,NA,NA,NA,-34.468,NA
44312,-3.86272,4.10448,-5,NA,NA,NA,NA,NA,NA,-132.467
44441,-4.3061,3.53407,-4.2757,NA,NA,NA,NA,NA,-182.328,NA
44664,-4.7346,4.36232,-4.1828,NA,NA,NA,NA,-246.018,NA,NA
44831,-3.87509,4.38406,-4.24242,NA,NA,NA,NA,NA,-150.598,NA
45183,-4.01294,3.30178,-4.43829,NA,NA,NA,NA,-157.574,NA,NA
45249,-2.00732,2.79631,-4.12801,NA,NA,NA,NA,NA,NA,-107.974
45513,-2.20422,2.04634,-3.80309,NA,NA,NA,NA,-214.626,NA,NA
45720,-1.77721,3.77823,-5,NA,NA,NA,NA,NA,-11.07,NA
45808,-1.84079,3.92254,-5,NA,NA,NA,NA,-44.609,NA,NA
46105,-3.02226,4.12239,-5,NA,NA,NA,NA,NA,-78.57,NA
46295,-2.86263,3.32787,-4.75238,NA,NA,NA,NA,-73.181,NA,NA
46510,-2.32401,3.00977,-5,NA,NA,NA,NA,-95.719,NA,NA
46708,-1.8556,4.94547,-5,NA,NA,NA,NA,-74.611,NA,NA
46999,-2.44189,3.89433,-5,NA,NA,NA,NA,NA,-52.98,NA
47055,-2.47515,4.58931,-5,NA,NA,NA,NA,-69.593,NA,NA
47363,-1.96762,3.43991,-5,NA,NA,NA,NA,NA,-42.682,NA
47536,-3.14204,3.24576,-3.44698,-185.287,NA,NA,NA,NA,NA,NA
47753,-2.48105,3.44783,-4.65404,NA,NA,NA,NA,NA,-61.641,NA
47969,-2.16655,2.39237,-5,NA,NA,NA,NA,NA,NA,-136.448
48020,-1.96966,2.47628,-4.89796,-225.652,NA,NA,NA,NA,NA,NA
48204,-1.94004,4.11526,-5,NA,NA,NA,NA,NA,NA,-39.349
48443,-1.37566,5,-4.1165,NA,NA,NA,NA,-96.128,NA,NA
48708,-1.20056,5,-3.68991,NA,NA,NA,NA,-126.037,NA,NA
48858,-1.04542,5,-4.88262,NA,NA,NA,NA,-84.713,NA,NA
49157,-1.99355,5,-5,NA,NA,NA,NA,NA,NA,-78.581
49369,-1.90244,4.97955,-5,NA,NA,NA,NA,NA,-71.348,NA
49599,-2.20434,5,-5,NA,NA,NA,NA,NA,-76.424,NA
49776,-1.2062,4.43573,-4.232,NA,NA,NA,NA,NA,-82.282,NA
49805,-0.166724,5,-5,NA,NA,NA,NA,-190.475,NA,NA
50022,-1.85708,4.66305,-5,NA,NA,NA,NA,-63.089,NA,NA
50245,-1.22051,4.99513,-4.78084,NA,NA,NA,NA,-89.356,NA,NA
50441,-0.948026,5,-4.41572,NA,NA,NA,NA,-117.972,NA,NA
50618,-1.33155,5,-4.59461,-136.666,NA,NA,NA,NA,NA,NA
50967,-1.74976,3.83039,-5,NA,-123.183,NA,NA,NA,NA,NA
51015,-1.46171,4.76374,-5,NA,NA,NA,-235.838,NA,NA,NA
51252,-2.24729,3.09073,-5,NA,-126.879,NA,NA,NA,NA,NA
51547,-2.11176,4.53811,-5,NA,NA,NA,NA,NA,-55.633,NA
51754,-2.73845,4.33386,-4.91619,NA,NA,NA,NA,NA,-60.465,NA
51981,-1.46576,3.09617,-5,NA,NA,NA,NA,-60.761,NA,NA
52148,-1.45055,2.65546,-3.1148,NA,NA,NA,NA,-219.003,NA,NA
52223,-1.84499,3.29627,-4.09988,NA,NA,NA,NA,-86.705,NA,NA
52540,-0.733034,3.2266,-2.8578,-384.76,NA,NA,NA,NA,NA,NA
52665,-1.0847,4.77928,-3.87978,NA,NA,NA,NA,-146.822,NA,NA
52933,-1.6811,4.79466,-4.30272,NA,NA,NA,NA,-62.226,NA,NA
53014,-1.65685,5,-5,NA,NA,NA,NA,NA,-74.989,NA
53356,-3.05534,5,-3.62248,NA,NA,NA,NA,-141.002,NA,NA
53555,-2.10273,4.73085,-4.36728,NA,NA,NA,NA,NA,-58.884,NA
53763,-2.54111,4.71318,-4.52766,NA,NA,NA,NA,-78.268,NA,NA
53897,-2.83342,4.06468,-5,NA,NA,NA,NA,-71.595,NA,NA
54175,-3.25423,2.90883,-5,NA,NA,NA,NA,NA,-126.634,NA
54227,-1.96505,4.70745,-5,NA,NA,NA,NA,-54.087,NA,NA
54501,-1.81432,5,-5,NA,NA,NA,NA,-75.007,NA,NA
54753,0.534922,4.60427,-5,NA,NA,NA,NA,-209.627,NA,NA
54986,-1.36779,5,-5,NA,NA,NA,NA,-93.327,NA,NA
55119,-2.0744,4.69828,-5,NA,NA,NA,NA,NA,-70.232,NA
55379,-1.31167,4.88429,-5,NA,NA,NA,NA,NA,-78.911,NA
55460,-1.83891,3.92025,-5,NA,NA,NA,NA,-44.749,NA,NA
55697,-2.91401,4.85017,-4.93692,NA,NA,NA,NA,-97.561,NA,NA
55885,-2.9822,3.96977,-5,NA,NA,NA,NA,-81.834,NA,NA
56108,-1.98403,3.38214,-5,NA,NA,NA,NA,NA,-24.721,NA
56200,-1.39452,4.03923,-5,NA,NA,NA,NA,NA,-19.364,NA
56432,-1.99858,4.14635,-4.54967,NA,NA,NA,NA,-50.926,NA,NA
56796,-1.43793,4.81366,-5,NA,NA,NA,NA,-65.79,NA,NA
56870,-1.25093,4.90522,-5,NA,NA,NA,NA,NA,NA,-91.479
57072,-0.570968,4.82051,-5,NA,NA,NA,NA,NA,NA,-168.347
57333,-2.09996,5,-5,NA,NA,NA,NA,NA,-73.127,NA
57555,-2.16376,5,-4.79889,-108.277,NA,NA,NA,NA,NA,NA
57769,-2.01842,4.29975,-3.57956,NA,NA,NA,NA,-112.166,NA,NA
57986,-2.99782,4.61522,-5,NA,NA,NA,NA,-94.028,NA,NA
58023,-2.76295,3.77768,-4.29813,NA,NA,NA,NA,NA,NA,-100.535
58248,-3.57263,3.48827,-4.65314,NA,NA,NA,NA,NA,NA,-117.51
58558,-2.7608,3.5676,-4.9763,NA,NA,NA,NA,NA,-66.484,NA
58621,-2.85849,3.62029,-5,NA,-115.946,NA,NA,NA,NA,NA
58886,-2.1369,2.34372,-2.97678,NA,NA,NA,NA,NA,NA,-251.011
59037,-3.0264,3.18521,-2.96743,NA,NA,NA,NA,NA,-176.21,NA
59314,-4.155,4.06531,-5,NA,NA,NA,NA,NA,-159.161,NA
59577,-2.97862,3.61941,-4.76179,NA,NA,NA,NA,NA,-75.699,NA
59712,-1.69386,3.57698,-4.90779,NA,NA,NA,NA,NA,NA,-12.109
59809,-2.15428,4.30748,-5,NA,NA,NA,NA,-56.432,NA,NA
60052,-1.37845,3.76126,-5,NA,NA,NA,NA,-32.13,NA,NA
60353,-2.71329,4.93044,-5,NA,NA,NA,NA,-87.444,NA,NA
60544,-2.30821,5,-4.45953,NA,NA,NA,NA,-89.19,NA,NA
60751,-3.85497,4.63422,-4.26402,NA,NA,NA,NA,-161.626,NA,NA
60871,-3.3048,5,-5,NA,NA,NA,NA,NA,-116.452,NA
61090,-3.2302,5,-5,NA,NA,NA,NA,NA,NA,-117.752
61307,-2.84187,5,-5,NA,NA,NA,NA,-96.358,NA,NA
61444,-3.30357,5,-5,NA,NA,NA,NA,-122.275,NA,NA
61780,-1.49966,4.04463,-4.48312,NA,NA,NA,NA,NA,-30.825,NA
61800,-1.68096,5,-4.53543,NA,NA,NA,NA,NA,NA,-90.491
62095,-1.95702,4.34247,-3.64347,NA,NA,NA,NA,NA,NA,-139.199
62311,-1.83057,4.36462,-5,NA,NA,NA,NA,-46.081,NA,NA
62439,-3.14582,4.19291,-5,NA,NA,NA,NA,-90.259,NA,NA
62782,-4.71896,3.86643,-4.55218,NA,NA,NA,NA,NA,NA,-222.525
62807,-4.07492,4.24071,-5,NA,NA,NA,NA,NA,-154.338,NA
63105,-2.49269,4.51375,-5,NA,NA,NA,NA,-64.104,NA,NA
63365,-2.66223,5,-5,NA,NA,NA,NA,NA,-84.833,NA
63424,-2.17404,5,-4.81393,NA,NA,NA,NA,NA,-74.598,NA
63716,-1.0283,4.29641,-5,NA,NA,NA,NA,-55.568,NA,NA
63974,-0.842948,3.5872,-4.83268,NA,NA,NA,NA,-96.795,NA,NA
64072,-0.824791,2.28577,-5,NA,NA,NA,NA,-237.352,NA,NA
64368,-0.922778,2.75341,-5,NA,NA,NA,NA,NA,-155.256,NA
64575,-1.90307,3.01265,-5,NA,NA,NA,NA,NA,-68.096,NA
64738,-1.81597,3.08223,-5,NA,NA,NA,NA,-62.737,NA,NA
64894,-2.61112,4.70401,-5,NA,NA,NA,NA,-69.904,NA,NA
65030,-3.3733,5,-4.38007,NA,NA,NA,NA,-131.399,NA,NA
65303,-2.79849,5,-4.5739,NA,NA,NA,NA,-97.841,NA,NA
65535,-2.17105,3.99961,-4.96606,NA,NA,NA,NA,-50.35,NA,NA
65774,-2.48396,4.7648,-4.36545,NA,NA,NA,NA,-81.859,NA,NA
65993,-4.24631,4.20342,-4.49013,NA,NA,NA,NA,-181.563,NA,NA
66190,-3.15875,4.63135,-5,NA,NA,NA,NA,NA,-95.238,NA
66207,-3.40343,4.57598,-4.77192,NA,NA,NA,NA,NA,-107.441,NA
66531,-2.39438,4.75887,-4.34524,NA,NA,NA,NA,NA,NA,-88.315
66755,-2.1502,4.71034,-4.76715,NA,NA,NA,NA,NA,NA,-68.028
66932,-2.47184,4.75229,-5,NA,NA,NA,NA,-75.176,NA,NA
67181,-1.90125,5,-3.61249,NA,NA,NA,NA,-118.613,NA,NA
67276,-2.96928,4.93283,-3.83539,NA,NA,NA,NA,-124.14,NA,NA
67489,-2.10074,5,-4.94094,NA,NA,NA,NA,-81.392,NA,NA
67722,-1.75763,5,-4.77512,NA,NA,NA,NA,NA,-79.331,NA
67947,-2.00592,5,-5,NA,NA,NA,NA,NA,-67.259,NA
68183,-1.83287,4.88927,-4.917,NA,NA,NA,NA,-73.225,NA,NA
68304,-3.40728,4.47938,-3.26907,NA,NA,NA,NA,-167.319,NA,NA
68501,-2.13783,5,-4.25014,NA,NA,NA,NA,NA,NA,-90.384
