id,x0,x1,x2,fitness-4,fitness-5,fitness-4.5,fitness-3.5,fitness-3
7104,-1.8745,5,-5,NA,-77.978,NA,NA,NA
7343,-2.06728,4.3437,-5,-39.53,NA,NA,NA,NA
7447,-3.03423,5,-5,-104.709,NA,NA,NA,NA
7782,-2.11068,5,-5,NA,NA,NA,-104.407,NA
7946,-2.11799,5,-5,NA,-80.029,NA,NA,NA
8023,-1.6302,4.26542,-5,NA,NA,-38.746,NA,NA
8325,-2.67026,4.32864,-4.65401,NA,-75.058,NA,NA,NA
8405,-3.05699,4.8987,-5,NA,NA,-97.753,NA,NA
8730,-2.43477,4.6732,-5,-63.322,NA,NA,NA,NA
8910,-1.77528,5,-5,NA,-73.387,NA,NA,NA
9183,-1.58045,5,-4.68731,NA,-79.437,NA,NA,NA
9216,-1.72799,5,-5,NA,-72.263,NA,NA,NA
9553,-2.20637,5,-5,NA,-77.403,NA,NA,NA
9738,-1.14471,5,-5,NA,-87.538,NA,NA,NA
9814,-1.84269,5,-4.11885,NA,-92.784,NA,NA,NA
10081,-2.55467,5,-5,NA,-88.821,NA,NA,NA
10328,-1.49681,3.72446,-5,NA,-24.94,NA,NA,NA
10401,-2.6588,4.30219,-5,NA,-71.232,NA,NA,NA
10793,-2.69839,5,-5,-86.652,NA,NA,NA,NA
11000,-1.87424,5,-5,NA,-76.781,NA,NA,NA
11107,-2.2119,5,-4.91304,NA,-76.441,NA,NA,NA
11265,-2.27818,5,-4.5886,NA,-82.195,NA,NA,NA
11411,-1.83166,5,-5,NA,-75.842,NA,NA,NA
11799,-1.00161,5,-3.83917,NA,-119.028,NA,NA,NA
11919,-1.54476,5,-5,NA,-80.593,NA,NA,NA
12173,-1.5467,4.88073,-5,NA,-75.947,NA,NA,NA
12249,-1.34788,4.78529,-5,NA,-63.785,NA,NA,NA
12432,-1.84875,5,-5,NA,NA,-72.987,NA,NA
12707,-1.60186,4.68954,-5,NA,-74.912,NA,NA,NA
12942,-2.36274,3.87522,-4.40386,NA,-48.728,NA,NA,NA
13042,-2.19083,3.91526,-5,NA,-52.355,NA,NA,NA
13280,-2.49785,4.0939,-4.94264,NA,-60.758,NA,NA,NA
13586,-3.1379,3.90622,-5,NA,NA,-81.92,NA,NA
13614,-2.2673,3.34332,-4.96946,NA,-47.552,NA,NA,NA
13874,-1.65926,3.43071,-4.21116,NA,NA,-35.213,NA,NA
14034,-1.03077,3.82846,-5,-35.924,NA,NA,NA,NA
14272,-0.393179,5,-5,NA,NA,-173.242,NA,NA
14472,-1.48084,4.16015,-5,NA,NA,-22.239,NA,NA
14656,-2.05313,4.92003,-5,NA,-71.426,NA,NA,NA
14888,-2.93335,4.90815,-4.50614,NA,NA,-95.74,NA,NA
15159,-1.90458,5,-4.84895,-73.745,NA,NA,NA,NA
15342,-2.35751,5,-5,NA,NA,-82.344,NA,NA
15537,-2.25421,3.69873,-5,NA,NA,-35.9,NA,NA
15798,-1.98158,4.73777,-5,-68.469,NA,NA,NA,NA
15986,-1.64545,4.5979,-4.546,NA,NA,-63.144,NA,NA
16027,-1.91364,4.23963,-5,NA,-56.491,NA,NA,NA
16302,-1.40543,3.61295,-5,NA,-45.588,NA,NA,NA
16569,-2.54848,3.67841,-5,NA,-58.719,NA,NA,NA
16650,-3.51836,5,-4.50531,NA,-140.58,NA,NA,NA
16955,-1.79667,4.47953,-5,NA,-56.747,NA,NA,NA
17031,-0.984784,5,-5,NA,NA,-98.744,NA,NA
17362,-1.65994,4.86727,-5,NA,-78.175,NA,NA,NA
17424,-1.87637,4.64918,-5,NA,NA,NA,-82.117,NA
17620,-1.23924,4.37595,-5,NA,NA,-57.096,NA,NA
17889,-1.99742,3.96889,-5,NA,-40.824,NA,NA,NA
18187,-2.63411,3.26196,-5,NA,-85.268,NA,NA,NA
18312,-1.51461,4.25099,-4.95422,NA,NA,-29.474,NA,NA
18510,-0.873405,3.2825,-5,NA,-122.436,NA,NA,NA
18674,-2.03243,3.88444,-4.73066,NA,-35.151,NA,NA,NA
18891,-2.0893,3.73664,-4.0707,NA,NA,-67.026,NA,NA
19120,-1.12714,4.56924,-4.42427,NA,-74.598,NA,NA,NA
19297,-1.93248,3.97765,-3.76182,NA,-79.878,NA,NA,NA
19426,-2.78596,3.94268,-4.66789,NA,-70.653,NA,NA,NA
19642,-1.49843,3.36675,-5,NA,-54.719,NA,NA,NA
19980,-1.63979,3.66018,-4.20049,NA,-58.489,NA,NA,NA
20018,-1.43682,4.50486,-4.32882,NA,-79.113,NA,NA,NA
20341,-2.51521,5,-4.86567,NA,-87.082,NA,NA,NA
20421,-1.96881,3.5723,-5,NA,NA,-24.273,NA,NA
20677,-2.49934,5,-5,-81.505,NA,NA,NA,NA
20817,-1.43976,4.04841,-5,NA,NA,-26.315,NA,NA
21134,-1.90305,3.69924,-5,NA,-40.524,NA,NA,NA
21231,-3.12606,4.65497,-4.57489,NA,-100.17,NA,NA,NA
21539,-1.70739,3.64548,-4.35847,NA,NA,NA,-59.691,NA
21659,-1.85465,3.33538,-4.91705,NA,NA,-30.466,NA,NA
21961,-1.60476,3.98487,-5,NA,-46.487,NA,NA,NA
22090,-1.75768,5,-4.55907,NA,-81.991,NA,NA,NA
22298,-1.92268,3.99194,-5,NA,-42.864,NA,NA,NA
22445,-1.89617,3.89189,-4.80183,NA,-30.631,NA,NA,NA
22601,-1.77387,4.3713,-4.65925,NA,-50.86,NA,NA,NA
22860,-2.04149,4.23862,-5,NA,-55.033,NA,NA,NA
23006,-2.03438,4.18351,-5,NA,-59.703,NA,NA,NA
23366,-2.48637,3.24222,-5,NA,-72.233,NA,NA,NA
23422,-2.25898,3.08207,-5,NA,-81.335,NA,NA,NA
23751,-1.81187,3.70439,-5,-17.546,NA,NA,NA,NA
23861,-1.63174,4.32916,-5,NA,-43.335,NA,NA,NA
24108,-1.31144,4.43319,-5,NA,NA,-48.243,NA,NA
24321,-2.56869,4.68629,-5,NA,-69.275,NA,NA,NA
24576,-2.48008,4.51406,-5,NA,-67.229,NA,NA,NA
24655,-1.57274,4.22166,-5,NA,NA,NA,-103.817,NA
24908,-2.60823,4.56805,-5,NA,NA,-73.34,NA,NA
25131,-2.23413,3.82783,-5,NA,NA,-32.921,NA,NA
25386,-2.17361,3.83931,-5,NA,-50.48,NA,NA,NA
25413,-2.62483,5,-5,NA,-91.995,NA,NA,NA
25608,-2.38213,5,-5,NA,-79.039,NA,NA,NA
25907,-2.27117,3.31584,-5,NA,NA,NA,-59.875,NA
26090,-2.44772,3.09133,-5,NA,NA,-74.335,NA,NA
26357,-2.14869,4.06057,-5,NA,-43.498,NA,NA,NA
26581,-0.450221,5,-5,NA,-131.87,NA,NA,NA
26728,-1.65201,5,-5,NA,-73.278,NA,NA,NA
26820,-1.25452,5,-4.20412,NA,-100.26,NA,NA,NA
27194,-1.83513,5,-5,NA,NA,-75.824,NA,NA
27213,-1.85431,4.45507,-5,NA,NA,-47.252,NA,NA
27426,-1.6836,4.93131,-4.92594,NA,-74.973,NA,NA,NA
27709,-0.773745,4.73587,-5,NA,-81.01,NA,NA,NA
27862,-0.777175,3.79019,-5,NA,-62.846,NA,NA,NA
28056,-1.21558,4.22062,-4.38712,NA,-78.186,NA,NA,NA
28361,-2.13014,4.61806,-5,NA,-60.039,NA,NA,NA
28535,-2.88119,5,-4.99049,NA,-97.229,NA,NA,NA
28724,-2.47266,5,-5,NA,-82.702,NA,NA,NA
28998,-2.45134,3.39689,-4.30205,NA,-84.095,NA,NA,NA
29106,-3.06037,4.03561,-5,NA,NA,-77.287,NA,NA
29219,-3.36645,4.74411,-5,NA,-113.746,NA,NA,NA
29575,-2.73063,5,-5,NA,-94.586,NA,NA,NA
29617,-1.55907,4.54493,-5,NA,NA,-51.327,NA,NA
29984,-2.19612,5,-5,NA,NA,-74.725,NA,NA
30118,-1.86946,3.7434,-5,-36.916,NA,NA,NA,NA
30279,-1.06818,3.89652,-4.61803,-37.907,NA,NA,NA,NA
30423,-1.84392,3.52664,-5,NA,-42.677,NA,NA,NA
30707,-1.87205,4.68928,-5,NA,-61.638,NA,NA,NA
30847,-2.21708,5,-5,NA,NA,-76.773,NA,NA
31068,-1.72434,3.5617,-5,-42.425,NA,NA,NA,NA
31228,-1.5852,3.31768,-5,NA,-42.937,NA,NA,NA
31596,-1.75303,3.96861,-4.99915,NA,-48.141,NA,NA,NA
31749,-2.04668,5,-5,NA,NA,-73.696,NA,NA
31862,-1.78043,4.40183,-5,NA,-49.66,NA,NA,NA
32025,-2.38525,4.13276,-4.96016,-54.418,NA,NA,NA,NA
32310,-2.49876,3.60585,-4.96246,NA,NA,-55.066,NA,NA
32599,-2.36033,3.79044,-5,-43.854,NA,NA,NA,NA
32729,-3.20074,2.89061,-5,NA,-103.191,NA,NA,NA
32887,-3.56852,4.09701,-5,NA,-112.662,NA,NA,NA
33190,-2.51064,3.61637,-5,NA,NA,-57.225,NA,NA
33352,-2.06002,4.67237,-5,NA,-55.252,NA,NA,NA
33413,-1.9128,5,-5,NA,-79.708,NA,NA,NA
33684,-2.06004,5,-4.70268,NA,-82.669,NA,NA,NA
33876,-2.94892,5,-5,NA,-100.074,NA,NA,NA
34187,-2.12594,4.65492,-4.79005,NA,-58.993,NA,NA,NA
34360,-1.06151,3.44231,-5,NA,-52.037,NA,NA,NA
34412,-2.2556,4.28167,-4.84854,NA,-44.483,NA,NA,NA
34772,-2.3357,4.6054,-5,NA,-73.047,NA,NA,NA
34932,-1.2706,5,-5,NA,-92.628,NA,NA,NA
35197,-1.69214,5,-5,NA,-72.267,NA,NA,NA
35395,-2.32192,5,-5,NA,-77.051,NA,NA,NA
35488,-1.45333,4.84833,-4.68801,NA,NA,-77.904,NA,NA
35633,-2.26652,5,-3.50591,NA,-123.017,NA,NA,NA
35937,-2.36411,5,-4.65341,NA,-80.965,NA,NA,NA
36030,-2.12853,3.5138,-4.59207,NA,NA,-46.316,NA,NA
36353,-1.85965,3.5941,-4.95088,NA,NA,-17.316,NA,NA
36493,-1.90964,3.2161,-5,-61.088,NA,NA,NA,NA
36784,-3.1284,4.07669,-4.95608,NA,-86.501,NA,NA,NA
36881,-2.07793,4.33935,-5,NA,-61.884,NA,NA,NA
37074,-1.4485,5,-4.38088,NA,-82.127,NA,NA,NA
37264,-1.57297,4.75345,-5,NA,-72.712,NA,NA,NA
37591,-1.95257,4.45702,-5,NA,-58.278,NA,NA,NA
37626,-2.19515,5,-4.58307,NA,-81.273,NA,NA,NA
37802,-1.06391,3.42699,-5,NA,NA,-55.447,NA,NA
38020,-1.4652,3.67498,-5,NA,-39.104,NA,NA,NA
38211,-1.71268,4.57966,-5,NA,-69.311,NA,NA,NA
38444,-1.38431,5,-5,NA,NA,-80.144,NA,NA
38709,-1.4438,4.66161,-4.71271,NA,-56.604,NA,NA,NA
38882,-1.77203,5,-5,NA,-73.275,NA,NA,NA
39191,-1.96116,5,-4.51372,NA,-78.215,NA,NA,NA
39379,-2.86674,4.1448,-5,NA,-70.839,NA,NA,NA
39413,-1.64578,4.81964,-4.93423,NA,-82.282,NA,NA,NA
39779,-1.71548,3.9023,-5,NA,-36.257,NA,NA,NA
39822,-2.09636,4.00642,-5,NA,-47.007,NA,NA,NA
40153,-3.07951,4.61169,-4.49553,NA,NA,-93.212,NA,NA
40351,-2.61724,4.57836,-4.51066,NA,NA,-69.263,NA,NA
40544,-1.75847,4.024,-5,NA,-45.169,NA,NA,NA
40783,-1.91622,5,-4.79225,-72.711,NA,NA,NA,NA
40914,-1.21749,4.50261,-5,NA,-70.226,NA,NA,NA
41083,-0.974334,3.96922,-4.69284,NA,-83.774,NA,NA,NA
41304,-2.08873,4.37029,-4.12826,NA,-67.081,NA,NA,NA
41563,-1.18164,4.33618,-4.8155,NA,-56.903,NA,NA,NA
41677,-1.29763,3.97431,-5,NA,-46.799,NA,NA,NA
41842,-1.43437,4.75405,-5,NA,NA,-80.687,NA,NA
42006,-1.76477,5,-5,NA,-73.043,NA,NA,NA
42240,-1.68692,3.61354,-5,NA,-45.08,NA,NA,NA
42463,-1.71529,4.49696,-5,NA,NA,-50.188,NA,NA
42649,-2.32415,4.35131,-5,NA,-51.47,NA,NA,NA
42851,-2.14619,3.25387,-4.9502,NA,-66.67,NA,NA,NA
43065,-1.62507,4.80875,-5,-91.927,NA,NA,NA,NA
43272,-2.06115,4.58985,-5,NA,-55.096,NA,NA,NA
43517,-2.82956,5,-4.36317,NA,-103.721,NA,NA,NA
43690,-2.79585,3.40242,-3.12335,NA,-149.791,NA,NA,NA
43998,-2.74984,3.01324,-4.11292,NA,-106.393,NA,NA,NA
44047,-1.98082,3.03824,-4.87433,NA,-51.722,NA,NA,NA
44218,-2.39422,4.1336,-4.81484,NA,NA,-59.171,NA,NA
44541,-1.28048,3.87146,-5,NA,NA,-20.486,NA,NA
44739,-1.2875,3.02085,-5,NA,NA,-86.079,NA,NA
44936,-0.619283,3.92214,-4.14382,NA,-149.789,NA,NA,NA
45055,-2.05266,4.29496,-4.5651,NA,-55.124,NA,NA,NA
45361,-2.33671,3.36582,-4.45696,NA,NA,-46.932,NA,NA
45574,-1.51565,3.25983,-4.8304,NA,-66.872,NA,NA,NA
45756,-1.63982,3.70311,-5,NA,-49.544,NA,NA,NA
45903,-1.5198,3.27086,-5,NA,-63.952,NA,NA,NA
46150,-1.84213,5,-4.31002,NA,-85.481,NA,NA,NA
46213,-2.69384,3.38716,-5,-102.081,NA,NA,NA,NA
46466,-2.56688,3.78569,-5,-59.084,NA,NA,NA,NA
46784,-2.94401,3.30485,-5,NA,NA,-92.463,NA,NA
46821,-1.93743,3.48147,-5,NA,-57.587,NA,NA,NA
47074,-1.21426,3.63545,-4.0951,NA,-94.466,NA,NA,NA
47283,-2.31648,3.33261,-5,NA,-49.531,NA,NA,NA
47599,-1.94071,5,-5,NA,-80.715,NA,NA,NA
47748,-2.24419,4.6208,-4.60824,NA,-68.634,NA,NA,NA
47930,-2.0893,4.12786,-5,NA,-54.936,NA,NA,NA
48010,-2.15323,3.59694,-5,NA,NA,-37.346,NA,NA
48362,-2.38037,3.21203,-4.52077,NA,-76.776,NA,NA,NA
48488,-1.96151,3.36064,-5,NA,-69.064,NA,NA,NA
48786,-1.85483,5,-5,NA,NA,NA,-95.06,NA
48965,-3.42446,4.91001,-4.97035,NA,NA,NA,-132.886,NA
49164,-3.51823,4.62016,-5,-115.103,NA,NA,NA,NA
49277,-2.4725,4.6899,-3.93213,NA,NA,NA,-109.617,NA
49526,-1.68261,4.57904,-4.26054,NA,-65.126,NA,NA,NA
49645,-1.9211,5,-4.59601,NA,NA,NA,-94.437,NA
49809,-2.97492,3.52316,-5,NA,NA,-84.743,NA,NA
50009,-2.66709,3.67267,-5,-68.483,NA,NA,NA,NA
50225,-2.37125,3.41355,-5,NA,-50.532,NA,NA,NA
50432,-1.69713,3.79932,-4.83576,NA,-59.7,NA,NA,NA
50771,-1.29373,5,-5,NA,-93.319,NA,NA,NA
50969,-1.74846,5,-5,-81.779,NA,NA,NA,NA
51099,-1.87591,4.61821,-5,NA,-59.66,NA,NA,NA
51348,-2.31009,4.37185,-5,NA,-52.603,NA,NA,NA
51425,-1.44559,4.58505,-4.33702,NA,-90.539,NA,NA,NA
51735,-1.97174,4.311,-3.93397,NA,-91.838,NA,NA,NA
51971,-0.745468,4.6511,-4.55422,-121.751,NA,NA,NA,NA
52010,-1.78848,5,-4.6423,NA,NA,-76.801,NA,NA
52211,-1.51581,5,-5,NA,-81.371,NA,NA,NA
52513,-1.92236,4.66177,-5,NA,-56.436,NA,NA,NA
52707,-1.39864,4.52053,-5,NA,-61.008,NA,NA,NA
52899,-2.11285,3.72701,-5,NA,NA,-37.176,NA,NA
53074,-2.5075,4.35344,-5,NA,-65.913,NA,NA,NA
53375,-1.23544,4.15505,-5,NA,-60.398,NA,NA,NA
53484,-1.85844,4.35753,-5,NA,-53.316,NA,NA,NA
53613,-1.61114,4.06166,-4.6701,NA,NA,-21.835,NA,NA
53898,-1.94221,4.47437,-5,NA,NA,-48.313,NA,NA
54005,-0.777622,3.91686,-5,NA,-70.03,NA,NA,NA
54367,-2.29992,4.14865,-5,NA,-47.767,NA,NA,NA
54445,-2.12482,2.79958,-5,NA,-85.442,NA,NA,NA
54663,-2.04035,4.6668,-5,NA,-54.122,NA,NA,NA
54831,-2.26075,3.52815,-4.62196,NA,-57.467,NA,NA,NA
55067,-1.76677,4.5461,-4.38057,NA,-61.327,NA,NA,NA
55237,-2.80789,4.73916,-4.39689,-92.99,NA,NA,NA,NA
55509,-2.15135,5,-4.22161,-91.387,NA,NA,NA,NA
55760,-1.98925,4.80804,-5,NA,-61.166,NA,NA,NA
55987,-2.37214,5,-5,NA,-78.614,NA,NA,NA
56027,-2.96637,5,-4.5871,NA,NA,-100.638,NA,NA
56349,-3.33473,3.90305,-4.15466,NA,NA,NA,-132.583,NA
56433,-2.53603,5,-4.32909,-93.894,NA,NA,NA,NA
56707,-1.85911,4.37338,-4.69413,NA,-55.251,NA,NA,NA
56923,-1.63857,4.41126,-5,NA,-50.119,NA,NA,NA
57096,-1.37444,4.21267,-5,-24.89,NA,NA,NA,NA
57316,-2.16981,5,-5,NA,-77.142,NA,NA,NA
57532,-1.77887,5,-4.80537,NA,NA,NA,-101.174,NA
57734,-1.85453,4.99793,-5,NA,-76.894,NA,NA,NA
57894,-1.41722,5,-4.50919,NA,-84.243,NA,NA,NA
58075,-2.65203,4.56635,-4.1306,NA,NA,-79.639,NA,NA
58223,-2.25587,5,-5,NA,-76.615,NA,NA,NA
58434,-0.963633,4.93293,-5,NA,NA,-102.69,NA,NA
58796,-2.31226,4.75145,-5,NA,NA,-69.325,NA,NA
58981,-1.13068,4.06677,-5,NA,-60.06,NA,NA,NA
59094,-1.72562,4.44159,-5,NA,-52.005,NA,NA,NA
59320,-2.12289,4.20299,-5,NA,-56.689,NA,NA,NA
59517,-2.16442,4.47952,-4.95068,NA,-59.345,NA,NA,NA
59694,-1.86943,4.0532,-4.59743,NA,-49.032,NA,NA,NA
59890,-1.73947,5,-5,NA,-72.429,NA,NA,NA
60074,-2.58281,3.41806,-4.57346,NA,-71.583,NA,NA,NA
60264,-2.09757,3.99573,-5,NA,-42.396,NA,NA,NA
60411,-2.01712,4.80544,-4.96008,-75.736,NA,NA,NA,NA
60701,-1.79665,3.55562,-5,NA,NA,-28.904,NA,NA
60967,-1.59569,3.88117,-4.95578,NA,-45.08,NA,NA,NA
61042,-2.59689,4.49814,-5,NA,-69.521,NA,NA,NA
61221,-2.08564,4.27993,-4.46298,NA,-50.506,NA,NA,NA
61450,-0.942245,3.73261,-4.03079,NA,NA,-113.824,NA,NA
61770,-1.77746,4.70394,-4.51572,-71.987,NA,NA,NA,NA
61928,-2.02553,4.08411,-5,NA,NA,-37.605,NA,NA
62171,-1.56294,5,-5,NA,NA,-79.406,NA,NA
62246,-1.23725,5,-5,-101.75,NA,NA,NA,NA
62425,-2.40524,3.85139,-5,NA,NA,-47.946,NA,NA
62664,-2.41476,4.08832,-5,NA,-52.105,NA,NA,NA
62873,-2.28323,4.20151,-4.54855,NA,-61.865,NA,NA,NA
63085,-2.97211,3.22946,-5,NA,-82.585,NA,NA,NA
63303,-2.07683,3.33313,-4.88856,NA,NA,-50.368,NA,NA
63457,-1.71783,4.30619,-4.8478,NA,-31.6,NA,NA,NA
63691,-1.36245,3.97025,-4.81957,NA,-37.788,NA,NA,NA
63881,-1.08836,3.45084,-4.66648,NA,-60.343,NA,NA,NA
64190,-2.75982,3.30649,-4.71821,NA,-83.874,NA,NA,NA
64300,-1.2868,4.0637,-4.32121,NA,-68.077,NA,NA,NA
64477,-1.86197,4.63609,-4.1766,-82.727,NA,NA,NA,NA
64646,-2.08126,4.75697,-3.50195,-117.456,NA,NA,NA,NA
64852,-1.75184,3.83516,-4.36242,NA,-35.616,NA,NA,NA
65042,-1.84423,5,-4.51424,-81.568,NA,NA,NA,NA
65337,-0.915832,3.52644,-3.68996,NA,-156.879,NA,NA,NA
65583,-2.73351,3.79524,-4.90391,NA,-59.399,NA,NA,NA
65676,-1.81107,4.10266,-4.42868,NA,-57.959,NA,NA,NA
65937,-2.09085,4.00331,-4.48401,NA,-56.508,NA,NA,NA
66020,-1.75249,3.11606,-3.71481,NA,-134.477,NA,NA,NA
66253,-3.48101,4.33249,-4.69631,NA,-110.579,NA,NA,NA
66580,-2.85157,4.26157,-4.90485,NA,-68.647,NA,NA,NA
66744,-2.64087,4.85022,-4.6431,NA,-82.729,NA,NA,NA
66964,-1.50818,5,-5,NA,NA,-76.545,NA,NA
67130,-2.32636,5,-5,NA,-77.148,NA,NA,NA
67398,-2.59536,5,-4.48294,NA,-89.452,NA,NA,NA
67518,-2.25584,4.72147,-4.95779,NA,NA,-55.322,NA,NA
67773,-2.31369,4.28238,-4.38085,-53.286,NA,NA,NA,NA
67842,-2.09922,3.84547,-5,-38.652,NA,NA,NA,NA
68089,-2.45486,4.25906,-5,NA,-58.333,NA,NA,NA
68241,-3.13528,4.59277,-5,NA,-95.683,NA,NA,NA
68583,-2.86989,3.41749,-5,NA,-72.133,NA,NA,NA
68796,-1.55864,3.99054,-4.56614,NA,NA,-32.419,NA,NA
68895,-1.78042,4.38495,-4.74039,NA,-47.794,NA,NA,NA
69089,-2.17612,4.33105,-5,NA,NA,-49.548,NA,NA
69267,-1.9587,3.76593,-5,NA,-35.131,NA,NA,NA
69453,-2.39791,4.03815,-5,NA,-56.813,NA,NA,NA
69718,-2.13361,3.65242,-5,NA,-48.707,NA,NA,NA
69804,-1.37633,5,-4.35886,NA,-81.54,NA,NA,NA
70059,-1.60526,5,-5,NA,-75.768,NA,NA,NA
70216,-2.07435,5,-4.95487,NA,NA,-71.92,NA,NA
70513,-2.34684,5,-5,NA,NA,-77.247,NA,NA
70628,-1.37719,4.32107,-4.25353,NA,-48.237,NA,NA,NA
70895,-1.55336,4.34159,-4.15454,-89.835,NA,NA,NA,NA
71019,-1.42064,3.31569,-4.99707,NA,-55.135,NA,NA,NA
71321,-2.088,2.95498,-5,NA,-63.608,NA,NA,NA
71459,-1.7214,3.12752,-5,NA,-66.848,NA,NA,NA
71626,-1.71367,5,-3.97982,NA,-95.84,NA,NA,NA
71920,-1.75715,5,-4.78428,NA,-71.285,NA,NA,NA
72165,-2.08957,4.80791,-5,NA,NA,-67.316,NA,NA
72260,-2.93384,4.47943,-4.31028,NA,NA,-87.207,NA,NA
72490,-2.74352,4.00377,-5,NA,-67.039,NA,NA,NA
72679,-2.28405,2.63097,-5,NA,-92.636,NA,NA,NA
72878,-2.50855,3.02168,-5,NA,-79.01,NA,NA,NA
73043,-2.01794,3.01883,-5,NA,-58.182,NA,NA,NA
73257,-2.14791,2.81251,-5,NA,-87.517,NA,NA,NA
73561,-1.37366,3.79748,-5,NA,-26.965,NA,NA,NA
73687,-1.60958,4.02746,-4.91399,NA,-44.849,NA,NA,NA
73904,-2.32106,5,-5,NA,-77.033,NA,NA,NA
74012,-1.6679,5,-5,NA,-72.748,NA,NA,NA
74226,-2.14852,4.12111,-5,-42.794,NA,NA,NA,NA
74550,-2.20023,3.33251,-5,NA,-56.634,NA,NA,NA
74635,-2.07928,2.92055,-5,NA,NA,-96.93,NA,NA
74997,-2.50613,3.81765,-5,NA,NA,-56.923,NA,NA
75004,-2.05491,3.4974,-5,NA,-60.181,NA,NA,NA
75248,-2.18699,3.21714,-5,NA,-64.74,NA,NA,NA
75520,-2.71906,3.14203,-5,NA,-81.913,NA,NA,NA
75717,-2.34561,3.22618,-4.86309,NA,-56.33,NA,NA,NA
75879,-2.1033,4.52221,-5,NA,-56.726,NA,NA,NA
76197,-1.53779,4.74269,-5,NA,-69.758,NA,NA,NA
76336,-2.86765,4.76808,-5,NA,-92.32,NA,NA,NA
76575,-2.29757,4.3435,-5,NA,NA,-61.524,NA,NA
76603,-1.59029,4.96261,-4.66148,NA,-79.154,NA,NA,NA
76939,-1.2547,5,-5,NA,-92.019,NA,NA,NA
77097,-1.60271,4.98411,-5,NA,-76.003,NA,NA,NA
77389,-1.88118,5,-4.56565,NA,-79.871,NA,NA,NA
77572,-2.43594,4.021,-5,NA,-58.371,NA,NA,NA
77662,-3.17584,3.6932,-4.70783,NA,NA,-85.276,NA,NA
77931,-2.18102,4.65423,-5,-60.73,NA,NA,NA,NA
78128,-1.21224,4.32442,-5,NA,-63.38,NA,NA,NA
78272,-1.92667,5,-4.98249,NA,-80.578,NA,NA,NA
78430,-0.843107,5,-5,NA,-119.23,NA,NA,NA
78757,-2.1271,4.31965,-5,NA,-58.786,NA,NA,NA
78879,-2.43231,5,-5,NA,-79.36,NA,NA,NA
79154,-2.32451,5,-5,-81.705,NA,NA,NA,NA
79345,-2.20943,5,-5,NA,-77.332,NA,NA,NA
79559,-1.14565,5,-5,NA,-87.175,NA,NA,NA
79613,-1.60865,4.45502,-4.58644,NA,NA,-50.677,NA,NA
79998,-2.02825,5,-5,NA,-80.211,NA,NA,NA
80176,-2.24953,5,-5,NA,NA,-74.923,NA,NA
80262,-2.10489,4.56727,-5,NA,-57.763,NA,NA,NA
80564,-2.14559,4.50643,-4.74859,NA,-60.136,NA,NA,NA
80774,-2.67586,4.92854,-5,NA,-85.051,NA,NA,NA
