x1,x2,x3,fitness
-5.0,-1.316,4.474,52.92
-5.0,-1.316,5.0,-300.622
-5.0,-0.789,-5.0,-117.116
-5.0,-0.789,-4.474,112.365
-5.0,-0.789,-3.947,-117.307
-5.0,-0.789,-3.421,94.515
-5.0,-0.789,-2.895,-117.016
-5.0,-0.789,-2.368,80.133
-5.0,-0.789,-1.842,-124.073
-5.0,-0.789,-1.316,451.039
-5.0,-0.789,-0.789,-596.668
-5.0,-0.789,-0.263,325.642
-5.0,-0.789,0.263,-139.179
-5.0,-0.789,0.789,151.293
-5.0,-0.789,1.316,-120.545
-5.0,-0.789,1.842,109.274
-5.0,-0.789,2.368,-109.551
-5.0,-0.789,2.895,80.121
-5.0,-0.789,3.421,-95.907
-5.0,-0.789,3.947,48.844
-5.0,-0.789,4.474,-70.007
-5.0,-0.789,5.0,397.685
-5.0,-0.263,-5.0,63.918
-5.0,-0.263,-4.474,-61.325
-5.0,-0.263,-3.947,64.022
-5.0,-0.263,-3.421,-51.583
-5.0,-0.263,-2.895,63.863
-5.0,-0.263,-2.368,-43.734
-5.0,-0.263,-1.842,67.715
-5.0,-0.263,-1.316,-246.162
-5.0,-0.263,-0.789,325.642
-5.0,-0.263,-0.263,-177.725
-5.0,-0.263,0.263,75.959
-5.0,-0.263,0.789,-82.571
-5.0,-0.263,1.316,65.79
-5.0,-0.263,1.842,-59.638
-5.0,-0.263,2.368,59.789
-5.0,-0.263,2.895,-43.727
-5.0,-0.263,3.421,52.343
-5.0,-0.263,3.947,-26.658
-5.0,-0.263,4.474,38.208
-5.0,-0.263,5.0,-217.044
-5.0,0.263,-5.0,-27.318
-5.0,0.263,-4.474,26.21
-5.0,0.263,-3.947,-27.363
-5.0,0.263,-3.421,22.046
-5.0,0.263,-2.895,-27.295
-5.0,0.263,-2.368,18.692
-5.0,0.263,-1.842,-28.941
-5.0,0.263,-1.316,105.209
-5.0,0.263,-0.789,-139.179
-5.0,0.263,-0.263,75.959
-5.0,0.263,0.263,-32.465
-5.0,0.263,0.789,35.291
-5.0,0.263,1.316,-28.118
-5.0,0.263,1.842,25.489
-5.0,0.263,2.368,-25.554
-5.0,0.263,2.895,18.689
-5.0,0.263,3.421,-22.371
-5.0,0.263,3.947,11.393
-5.0,0.263,4.474,-16.33
-5.0,0.263,5.0,92.764
-5.0,0.789,-5.0,29.696
-5.0,0.789,-4.474,-28.492
-5.0,0.789,-3.947,29.745
-5.0,0.789,-3.421,-23.965
-5.0,0.789,-2.895,29.671
-5.0,0.789,-2.368,-20.319
-5.0,0.789,-1.842,31.46
-5.0,0.789,-1.316,-114.367
-5.0,0.789,-0.789,151.293
-5.0,0.789,-0.263,-82.571
-5.0,0.789,0.263,35.291
-5.0,0.789,0.789,-38.362
-5.0,0.789,1.316,30.566
-5.0,0.789,1.842,-27.708
-5.0,0.789,2.368,27.778
-5.0,0.789,2.895,-20.316
-5.0,0.789,3.421,24.318
-5.0,0.789,3.947,-12.385
-5.0,0.789,4.474,17.751
-5.0,0.789,5.0,-100.838
-5.0,1.316,-5.0,-23.661
-5.0,1.316,-4.474,22.701
-5.0,1.316,-3.947,-23.7
-5.0,1.316,-3.421,19.095
-5.0,1.316,-2.895,-23.641
-5.0,1.316,-2.368,16.189
-5.0,1.316,-1.842,-25.067
-5.0,1.316,-1.316,91.124
-5.0,1.316,-0.789,-120.545
-5.0,1.316,-0.263,65.79
-5.0,1.316,0.263,-28.118
-5.0,1.316,0.789,30.566
-5.0,1.316,1.316,-24.354
-5.0,1.316,1.842,22.077
-5.0,1.316,2.368,-22.133
-5.0,1.316,2.895,16.187
-5.0,1.316,3.421,-19.376
-5.0,1.316,3.947,9.868
-5.0,1.316,4.474,-14.144
-5.0,1.316,5.0,80.345
-5.0,1.842,-5.0,21.449
-5.0,1.842,-4.474,-20.579
-5.0,1.842,-3.947,21.484
-5.0,1.842,-3.421,-17.309
-5.0,1.842,-2.895,21.43
-5.0,1.842,-2.368,-14.676
-5.0,1.842,-1.842,22.723
-5.0,1.842,-1.316,-82.603
-5.0,1.842,-0.789,109.274
-5.0,1.842,-0.263,-59.638
-5.0,1.842,0.263,25.489
-5.0,1.842,0.789,-27.708
-5.0,1.842,1.316,22.077
-5.0,1.842,1.842,-20.013
-5.0,1.842,2.368,20.063
-5.0,1.842,2.895,-14.673
-5.0,1.842,3.421,17.564
-5.0,1.842,3.947,-8.945
-5.0,1.842,4.474,12.821
-5.0,1.842,5.0,-72.832
-5.0,2.368,-5.0,-21.503
-5.0,2.368,-4.474,20.631
-5.0,2.368,-3.947,-21.538
-5.0,2.368,-3.421,17.353
-5.0,2.368,-2.895,-21.485
-5.0,2.368,-2.368,14.713
-5.0,2.368,-1.842,-22.78
-5.0,2.368,-1.316,82.813
-5.0,2.368,-0.789,-109.551
-5.0,2.368,-0.263,59.789
-5.0,2.368,0.263,-25.554
-5.0,2.368,0.789,27.778
-5.0,2.368,1.316,-22.133
-5.0,2.368,1.842,20.063
-5.0,2.368,2.368,-20.114
-5.0,2.368,2.895,14.711
-5.0,2.368,3.421,-17.609
-5.0,2.368,3.947,8.968
-5.0,2.368,4.474,-12.854
-5.0,2.368,5.0,73.017
-5.0,2.895,-5.0,15.726
-5.0,2.895,-4.474,-15.088
-5.0,2.895,-3.947,15.752
-5.0,2.895,-3.421,-12.691
-5.0,2.895,-2.895,15.713
-5.0,2.895,-2.368,-10.76
-5.0,2.895,-1.842,16.66
-5.0,2.895,-1.316,-60.566
-5.0,2.895,-0.789,80.121
-5.0,2.895,-0.263,-43.727
-5.0,2.895,0.263,18.689
-5.0,2.895,0.789,-20.316
-5.0,2.895,1.316,16.187
-5.0,2.895,1.842,-14.673
-5.0,2.895,2.368,14.711
-5.0,2.895,2.895,-10.759
-5.0,2.895,3.421,12.878
-5.0,2.895,3.947,-6.559
-5.0,2.895,4.474,9.401
-5.0,2.895,5.0,-53.401
-5.0,3.421,-5.0,-18.825
-5.0,3.421,-4.474,18.061
-5.0,3.421,-3.947,-18.856
-5.0,3.421,-3.421,15.192
-5.0,3.421,-2.895,-18.809
-5.0,3.421,-2.368,12.88
-5.0,3.421,-1.842,-19.943
-5.0,3.421,-1.316,72.499
-5.0,3.421,-0.789,-95.907
-5.0,3.421,-0.263,52.343
-5.0,3.421,0.263,-22.371
-5.0,3.421,0.789,24.318
-5.0,3.421,1.316,-19.376
-5.0,3.421,1.842,17.564
-5.0,3.421,2.368,-17.609
-5.0,3.421,2.895,12.878
-5.0,3.421,3.421,-15.416
-5.0,3.421,3.947,7.851
-5.0,3.421,4.474,-11.253
-5.0,3.421,5.0,63.923
-5.0,3.947,-5.0,9.587
-5.0,3.947,-4.474,-9.198
-5.0,3.947,-3.947,9.603
-5.0,3.947,-3.421,-7.737
-5.0,3.947,-2.895,9.579
-5.0,3.947,-2.368,-6.56
-5.0,3.947,-1.842,10.157
-5.0,3.947,-1.316,-36.923
-5.0,3.947,-0.789,48.844
-5.0,3.947,-0.263,-26.658
-5.0,3.947,0.263,11.393
-5.0,3.947,0.789,-12.385
-5.0,3.947,1.316,9.868
-5.0,3.947,1.842,-8.945
-5.0,3.947,2.368,8.968
-5.0,3.947,2.895,-6.559
-5.0,3.947,3.421,7.851
-5.0,3.947,3.947,-3.999
-5.0,3.947,4.474,5.731
-5.0,3.947,5.0,-32.555
-5.0,4.474,-5.0,-13.741
-5.0,4.474,-4.474,13.184
-5.0,4.474,-3.947,-13.764
-5.0,4.474,-3.421,11.089
-5.0,4.474,-2.895,-13.729
-5.0,4.474,-2.368,9.402
-5.0,4.474,-1.842,-14.557
-5.0,4.474,-1.316,52.92
-5.0,4.474,-0.789,-70.007
-5.0,4.474,-0.263,38.208
-5.0,4.474,0.263,-16.33
-5.0,4.474,0.789,17.751
-5.0,4.474,1.316,-14.144
-5.0,4.474,1.842,12.821
-5.0,4.474,2.368,-12.854
-5.0,4.474,2.895,9.401
-5.0,4.474,3.421,-11.253
-5.0,4.474,3.947,5.731
-5.0,4.474,4.474,-8.214
-5.0,4.474,5.0,46.66
-5.0,5.0,-5.0,78.059
-5.0,5.0,-4.474,-74.893
-5.0,5.0,-3.947,78.186
-5.0,5.0,-3.421,-62.995
-5.0,5.0,-2.895,77.992
-5.0,5.0,-2.368,-53.41
-5.0,5.0,-1.842,82.696
-5.0,5.0,-1.316,-300.622
-5.0,5.0,-0.789,397.685
-5.0,5.0,-0.263,-217.044
-5.0,5.0,0.263,92.764
-5.0,5.0,0.789,-100.838
-5.0,5.0,1.316,80.345
-5.0,5.0,1.842,-72.832
-5.0,5.0,2.368,73.017
-5.0,5.0,2.895,-53.401
-5.0,5.0,3.421,63.923
-5.0,5.0,3.947,-32.555
-5.0,5.0,4.474,46.66
-5.0,5.0,5.0,-265.061
-4.474,-5.0,-5.0,22.055
-4.474,-5.0,-4.474,-21.161
-4.474,-5.0,-3.947,22.091
-4.474,-5.0,-3.421,-17.799
-4.474,-5.0,-2.895,22.037
-4.474,-5.0,-2.368,-15.091
-4.474,-5.0,-1.842,23.366
-4.474,-5.0,-1.316,-84.94
-4.474,-5.0,-0.789,112.365
-4.474,-5.0,-0.263,-61.325
-4.474,-5.0,0.263,26.21
-4.474,-5.0,0.789,-28.492
-4.474,-5.0,1.316,22.701
-4.474,-5.0,1.842,-20.579
-4.474,-5.0,2.368,20.631
-4.474,-5.0,2.895,-15.088
-4.474,-5.0,3.421,18.061
-4.474,-5.0,3.947,-9.198
-4.474,-5.0,4.474,13.184
-4.474,-5.0,5.0,-74.893
-4.474,-4.474,-5.0,-21.161
-4.474,-4.474,-4.474,20.302
-4.474,-4.474,-3.947,-21.195
-4.474,-4.474,-3.421,17.077
-4.474,-4.474,-2.895,-21.143
-4.474,-4.474,-2.368,14.479
-4.474,-4.474,-1.842,-22.418
-4.474,-4.474,-1.316,81.495
-4.474,-4.474,-0.789,-107.808
-4.474,-4.474,-0.263,58.838
-4.474,-4.474,0.263,-25.147
-4.474,-4.474,0.789,27.336
-4.474,-4.474,1.316,-21.78
-4.474,-4.474,1.842,19.744
-4.474,-4.474,2.368,-19.794
-4.474,-4.474,2.895,14.476
-4.474,-4.474,3.421,-17.329
-4.474,-4.474,3.947,8.825
-4.474,-4.474,4.474,-12.649
-4.474,-4.474,5.0,71.855
-4.474,-3.947,-5.0,22.091
-4.474,-3.947,-4.474,-21.195
-4.474,-3.947,-3.947,22.127
-4.474,-3.947,-3.421,-17.828
-4.474,-3.947,-2.895,22.072
-4.474,-3.947,-2.368,-15.115
-4.474,-3.947,-1.842,23.404
-4.474,-3.947,-1.316,-85.078
-4.474,-3.947,-0.789,112.548
-4.474,-3.947,-0.263,-61.425
-4.474,-3.947,0.263,26.253
-4.474,-3.947,0.789,-28.538
-4.474,-3.947,1.316,22.738
-4.474,-3.947,1.842,-20.612
-4.474,-3.947,2.368,20.664
-4.474,-3.947,2.895,-15.113
-4.474,-3.947,3.421,18.091
-4.474,-3.947,3.947,-9.213
-4.474,-3.947,4.474,13.205
-4.474,-3.947,5.0,-75.015
-4.474,-3.421,-5.0,-17.799
-4.474,-3.421,-4.474,17.077
-4.474,-3.421,-3.947,-17.828
-4.474,-3.421,-3.421,14.364
-4.474,-3.421,-2.895,-17.784
-4.474,-3.421,-2.368,12.179
-4.474,-3.421,-1.842,-18.856
-4.474,-3.421,-1.316,68.548
-4.474,-3.421,-0.789,-90.681
-4.474,-3.421,-0.263,49.491
-4.474,-3.421,0.263,-21.152
-4.474,-3.421,0.789,22.993
-4.474,-3.421,1.316,-18.32
-4.474,-3.421,1.842,16.607
-4.474,-3.421,2.368,-16.649
-4.474,-3.421,2.895,12.177
-4.474,-3.421,3.421,-14.576
-4.474,-3.421,3.947,7.423
-4.474,-3.421,4.474,-10.64
-4.474,-3.421,5.0,60.44
-4.474,-2.895,-5.0,22.037
-4.474,-2.895,-4.474,-21.143
-4.474,-2.895,-3.947,22.072
-4.474,-2.895,-3.421,-17.784
-4.474,-2.895,-2.895,22.018
-4.474,-2.895,-2.368,-15.078
-4.474,-2.895,-1.842,23.346
-4.474,-2.895,-1.316,-84.868
-4.474,-2.895,-0.789,112.269
-4.474,-2.895,-0.263,-61.273
-4.474,-2.895,0.263,26.188
-4.474,-2.895,0.789,-28.467
-4.474,-2.895,1.316,22.682
-4.474,-2.895,1.842,-20.561
-4.474,-2.895,2.368,20.613
-4.474,-2.895,2.895,-15.076
-4.474,-2.895,3.421,18.046
-4.474,-2.895,3.947,-9.191
-4.474,-2.895,4.474,13.173
-4.474,-2.895,5.0,-74.829
-4.474,-2.368,-5.0,-15.091
-4.474,-2.368,-4.474,14.479
-4.474,-2.368,-3.947,-15.115
-4.474,-2.368,-3.421,12.179
-4.474,-2.368,-2.895,-15.078
-4.474,-2.368,-2.368,10.325
-4.474,-2.368,-1.842,-15.987
-4.474,-2.368,-1.316,58.118
-4.474,-2.368,-0.789,-76.883
-4.474,-2.368,-0.263,41.96
-4.474,-2.368,0.263,-17.934
-4.474,-2.368,0.789,19.495
-4.474,-2.368,1.316,-15.533
-4.474,-2.368,1.842,14.08
-4.474,-2.368,2.368,-14.116
-4.474,-2.368,2.895,10.324
-4.474,-2.368,3.421,-12.358
-4.474,-2.368,3.947,6.294
-4.474,-2.368,4.474,-9.021
-4.474,-2.368,5.0,51.243
-4.474,-1.842,-5.0,23.366
-4.474,-1.842,-4.474,-22.418
-4.474,-1.842,-3.947,23.404
-4.474,-1.842,-3.421,-18.856
-4.474,-1.842,-2.895,23.346
-4.474,-1.842,-2.368,-15.987
-4.474,-1.842,-1.842,24.753
-4.474,-1.842,-1.316,-89.986
-4.474,-1.842,-0.789,119.04
-4.474,-1.842,-0.263,-64.968
-4.474,-1.842,0.263,27.767
-4.474,-1.842,0.789,-30.184
-4.474,-1.842,1.316,24.05
-4.474,-1.842,1.842,-21.801
-4.474,-1.842,2.368,21.856
-4.474,-1.842,2.895,-15.985
-4.474,-1.842,3.421,19.134
-4.474,-1.842,3.947,-9.745
-4.474,-1.842,4.474,13.967
-4.474,-1.842,5.0,-79.341
-4.474,-1.316,-5.0,-84.94
-4.474,-1.316,-4.474,81.495
-4.474,-1.316,-3.947,-85.078
-4.474,-1.316,-3.421,68.548
-4.474,-1.316,-2.895,-84.868
-4.474,-1.316,-2.368,58.118
-4.474,-1.316,-1.842,-89.986
-4.474,-1.316,-1.316,327.123
-4.474,-1.316,-0.789,-432.743
-4.474,-1.316,-0.263,236.177
-4.474,-1.316,0.263,-100.942
-4.474,-1.316,0.789,109.728
-4.474,-1.316,1.316,-87.428
-4.474,-1.316,1.842,79.253
-4.474,-1.316,2.368,-79.453
-4.474,-1.316,2.895,58.109
-4.474,-1.316,3.421,-69.558
-4.474,-1.316,3.947,35.425
-4.474,-1.316,4.474,-50.774
-4.474,-1.316,5.0,288.428
-4.474,-0.789,-5.0,112.365
-4.474,-0.789,-4.474,-107.808
-4.474,-0.789,-3.947,112.548
-4.474,-0.789,-3.421,-90.681
-4.474,-0.789,-2.895,112.269
-4.474,-0.789,-2.368,-76.883
-4.474,-0.789,-1.842,119.04
-4.474,-0.789,-1.316,-432.743
-4.474,-0.789,-0.789,572.465
-4.474,-0.789,-0.263,-312.433
-4.474,-0.789,0.263,133.533
-4.474,-0.789,0.789,-145.156
-4.474,-0.789,1.316,115.656
-4.474,-0.789,1.842,-104.842
-4.474,-0.789,2.368,105.107
-4.474,-0.789,2.895,-76.871
-4.474,-0.789,3.421,92.017
-4.474,-0.789,3.947,-46.863
-4.474,-0.789,4.474,67.167
-4.474,-0.789,5.0,-381.554
-4.474,-0.263,-5.0,-61.325
-4.474,-0.263,-4.474,58.838
-4.474,-0.263,-3.947,-61.425
-4.474,-0.263,-3.421,49.491
-4.474,-0.263,-2.895,-61.273
-4.474,-0.263,-2.368,41.96
-4.474,-0.263,-1.842,-64.968
-4.474,-0.263,-1.316,236.177
-4.474,-0.263,-0.789,-312.433
-4.474,-0.263,-0.263,170.515
-4.474,-0.263,0.263,-72.878
-4.474,-0.263,0.789,79.221
-4.474,-0.263,1.316,-63.121
-4.474,-0.263,1.842,57.219
-4.474,-0.263,2.368,-57.364
-4.474,-0.263,2.895,41.954
-4.474,-0.263,3.421,-50.22
-4.474,-0.263,3.947,25.576
-4.474,-0.263,4.474,-36.658
-4.474,-0.263,5.0,208.239
-4.474,0.263,-5.0,26.21
-4.474,0.263,-4.474,-25.147
-4.474,0.263,-3.947,26.253
-4.474,0.263,-3.421,-21.152
-4.474,0.263,-2.895,26.188
-4.474,0.263,-2.368,-17.934
-4.474,0.263,-1.842,27.767
-4.474,0.263,-1.316,-100.942
-4.474,0.263,-0.789,133.533
-4.474,0.263,-0.263,-72.878
-4.474,0.263,0.263,31.148
-4.474,0.263,0.789,-33.859
-4.474,0.263,1.316,26.978
-4.474,0.263,1.842,-24.455
-4.474,0.263,2.368,24.517
-4.474,0.263,2.895,-17.931
-4.474,0.263,3.421,21.464
-4.474,0.263,3.947,-10.931
-4.474,0.263,4.474,15.667
-4.474,0.263,5.0,-89.001
-4.474,0.789,-5.0,-28.492
-4.474,0.789,-4.474,27.336
-4.474,0.789,-3.947,-28.538
-4.474,0.789,-3.421,22.993
-4.474,0.789,-2.895,-28.467
-4.474,0.789,-2.368,19.495
-4.474,0.789,-1.842,-30.184
-4.474,0.789,-1.316,109.728
-4.474,0.789,-0.789,-145.156
-4.474,0.789,-0.263,79.221
-4.474,0.789,0.263,-33.859
-4.474,0.789,0.789,36.806
-4.474,0.789,1.316,-29.326
-4.474,0.789,1.842,26.584
-4.474,0.789,2.368,-26.651
-4.474,0.789,2.895,19.492
-4.474,0.789,3.421,-23.332
-4.474,0.789,3.947,11.883
-4.474,0.789,4.474,-17.031
-4.474,0.789,5.0,96.748
-4.474,1.316,-5.0,22.701
-4.474,1.316,-4.474,-21.78
-4.474,1.316,-3.947,22.738
-4.474,1.316,-3.421,-18.32
-4.474,1.316,-2.895,22.682
-4.474,1.316,-2.368,-15.533
-4.474,1.316,-1.842,24.05
-4.474,1.316,-1.316,-87.428
-4.474,1.316,-0.789,115.656
-4.474,1.316,-0.263,-63.121
-4.474,1.316,0.263,26.978
-4.474,1.316,0.789,-29.326
-4.474,1.316,1.316,23.366
-4.474,1.316,1.842,-21.181
-4.474,1.316,2.368,21.235
-4.474,1.316,2.895,-15.53
-4.474,1.316,3.421,18.59
-4.474,1.316,3.947,-9.468
-4.474,1.316,4.474,13.57
-4.474,1.316,5.0,-77.086
-4.474,1.842,-5.0,-20.579
-4.474,1.842,-4.474,19.744
-4.474,1.842,-3.947,-20.612
-4.474,1.842,-3.421,16.607
-4.474,1.842,-2.895,-20.561
-4.474,1.842,-2.368,14.08
-4.474,1.842,-1.842,-21.801
-4.474,1.842,-1.316,79.253
-4.474,1.842,-0.789,-104.842
-4.474,1.842,-0.263,57.219
-4.474,1.842,0.263,-24.455
-4.474,1.842,0.789,26.584
-4.474,1.842,1.316,-21.181
-4.474,1.842,1.842,19.201
-4.474,1.842,2.368,-19.249
-4.474,1.842,2.895,14.078
-4.474,1.842,3.421,-16.852
-4.474,1.842,3.947,8.583
-4.474,1.842,4.474,-12.301
-4.474,1.842,5.0,69.878
-4.474,2.368,-5.0,20.631
-4.474,2.368,-4.474,-19.794
-4.474,2.368,-3.947,20.664
-4.474,2.368,-3.421,-16.649
-4.474,2.368,-2.895,20.613
-4.474,2.368,-2.368,-14.116
-4.474,2.368,-1.842,21.856
-4.474,2.368,-1.316,-79.453
-4.474,2.368,-0.789,105.107
-4.474,2.368,-0.263,-57.364
-4.474,2.368,0.263,24.517
-4.474,2.368,0.789,-26.651
-4.474,2.368,1.316,21.235
-4.474,2.368,1.842,-19.249
-4.474,2.368,2.368,19.298
-4.474,2.368,2.895,-14.114
-4.474,2.368,3.421,16.895
-4.474,2.368,3.947,-8.604
-4.474,2.368,4.474,12.332
-4.474,2.368,5.0,-70.055
-4.474,2.895,-5.0,-15.088
-4.474,2.895,-4.474,14.476
-4.474,2.895,-3.947,-15.113
-4.474,2.895,-3.421,12.177
-4.474,2.895,-2.895,-15.076
-4.474,2.895,-2.368,10.324
-4.474,2.895,-1.842,-15.985
-4.474,2.895,-1.316,58.109
-4.474,2.895,-0.789,-76.871
-4.474,2.895,-0.263,41.954
-4.474,2.895,0.263,-17.931
-4.474,2.895,0.789,19.492
-4.474,2.895,1.316,-15.53
-4.474,2.895,1.842,14.078
-4.474,2.895,2.368,-14.114
-4.474,2.895,2.895,10.322
-4.474,2.895,3.421,-12.356
-4.474,2.895,3.947,6.293
-4.474,2.895,4.474,-9.019
-4.474,2.895,5.0,51.235
-4.474,3.421,-5.0,18.061
-4.474,3.421,-4.474,-17.329
-4.474,3.421,-3.947,18.091
-4.474,3.421,-3.421,-14.576
-4.474,3.421,-2.895,18.046
-4.474,3.421,-2.368,-12.358
-4.474,3.421,-1.842,19.134
-4.474,3.421,-1.316,-69.558
-4.474,3.421,-0.789,92.017
-4.474,3.421,-0.263,-50.22
-4.474,3.421,0.263,21.464
-4.474,3.421,0.789,-23.332
-4.474,3.421,1.316,18.59
-4.474,3.421,1.842,-16.852
-4.474,3.421,2.368,16.895
-4.474,3.421,2.895,-12.356
-4.474,3.421,3.421,14.79
-4.474,3.421,3.947,-7.533
-4.474,3.421,4.474,10.796
-4.474,3.421,5.0,-61.33
-4.474,3.947,-5.0,-9.198
-4.474,3.947,-4.474,8.825
-4.474,3.947,-3.947,-9.213
-4.474,3.947,-3.421,7.423
-4.474,3.947,-2.895,-9.191
-4.474,3.947,-2.368,6.294
-4.474,3.947,-1.842,-9.745
-4.474,3.947,-1.316,35.425
-4.474,3.947,-0.789,-46.863
-4.474,3.947,-0.263,25.576
-4.474,3.947,0.263,-10.931
-4.474,3.947,0.789,11.883
-4.474,3.947,1.316,-9.468
